,0,1,2,3,4,5,6,7,output
10880,great_pret,improper,incomplete,2,less_conv,0,problematic,not_recom,1
5891,pretentious,less_proper,foster,2,convenient,0,slightly_prob,not_recom,1
12245,great_pret,very_crit,complete,3,critical,0,slightly_prob,not_recom,1
1046,usual,less_proper,complete,more,less_conv,0,nonprob,not_recom,1
10949,great_pret,improper,incomplete,3,critical,0,slightly_prob,not_recom,1
6740,pretentious,improper,foster,1,critical,0,problematic,not_recom,1
11399,great_pret,critical,complete,more,convenient,0,slightly_prob,not_recom,1
5129,pretentious,proper,foster,3,critical,1,problematic,not_recom,1
3152,usual,critical,incomplete,3,less_conv,0,nonprob,not_recom,1
1772,usual,improper,complete,1,critical,0,problematic,not_recom,1
1559,usual,less_proper,foster,1,critical,1,nonprob,not_recom,1
11054,great_pret,improper,foster,1,critical,0,nonprob,not_recom,1
9275,great_pret,proper,incomplete,more,critical,0,slightly_prob,not_recom,1
7433,pretentious,critical,incomplete,2,less_conv,1,problematic,not_recom,1
3251,usual,critical,foster,1,convenient,1,nonprob,not_recom,1
8084,pretentious,very_crit,completed,2,critical,0,nonprob,not_recom,1
12380,great_pret,very_crit,completed,2,convenient,1,slightly_prob,not_recom,1
3884,usual,very_crit,completed,more,critical,1,slightly_prob,not_recom,1
5429,pretentious,less_proper,completed,1,less_conv,1,nonprob,not_recom,1
2375,usual,improper,incomplete,more,critical,1,problematic,not_recom,1
2378,usual,improper,foster,1,convenient,0,nonprob,not_recom,1
10994,great_pret,improper,incomplete,more,less_conv,1,slightly_prob,not_recom,1
5942,pretentious,less_proper,foster,3,convenient,0,nonprob,not_recom,1
8768,great_pret,proper,complete,3,less_conv,0,nonprob,not_recom,1
7610,pretentious,critical,foster,1,critical,1,slightly_prob,not_recom,1
4592,pretentious,proper,completed,2,convenient,0,nonprob,not_recom,1
4232,usual,very_crit,foster,3,less_conv,0,nonprob,not_recom,1
10004,great_pret,less_proper,incomplete,2,convenient,1,slightly_prob,not_recom,1
10859,great_pret,improper,incomplete,2,convenient,0,slightly_prob,not_recom,1
251,usual,proper,completed,1,less_conv,1,problematic,not_recom,1
12212,great_pret,very_crit,complete,3,convenient,0,problematic,not_recom,1
7052,pretentious,critical,complete,3,less_conv,1,slightly_prob,not_recom,1
62,usual,proper,complete,2,convenient,0,problematic,not_recom,1
7700,pretentious,critical,foster,3,less_conv,1,slightly_prob,not_recom,1
4688,pretentious,proper,completed,3,critical,0,problematic,not_recom,1
2921,usual,critical,completed,3,convenient,0,slightly_prob,not_recom,1
5132,pretentious,proper,foster,more,convenient,0,nonprob,not_recom,1
8924,great_pret,proper,completed,2,convenient,1,slightly_prob,not_recom,1
3296,usual,critical,foster,2,convenient,0,nonprob,not_recom,1
11033,great_pret,improper,foster,1,convenient,1,problematic,not_recom,1
2660,usual,critical,complete,2,convenient,1,slightly_prob,not_recom,1
10802,great_pret,improper,incomplete,1,convenient,0,nonprob,not_recom,1
11471,great_pret,critical,completed,1,less_conv,0,slightly_prob,not_recom,1
10574,great_pret,improper,complete,more,critical,0,problematic,not_recom,1
11555,great_pret,critical,completed,2,critical,1,problematic,not_recom,1
2213,usual,improper,incomplete,1,critical,1,problematic,not_recom,1
4361,pretentious,proper,complete,1,critical,0,slightly_prob,not_recom,1
11363,great_pret,critical,complete,3,less_conv,0,slightly_prob,not_recom,1
12104,great_pret,very_crit,complete,1,convenient,0,problematic,not_recom,1
7520,pretentious,critical,incomplete,more,convenient,1,slightly_prob,not_recom,1
6380,pretentious,improper,completed,3,convenient,0,problematic,not_recom,1
2720,usual,critical,complete,3,less_conv,0,nonprob,not_recom,1
8225,pretentious,very_crit,incomplete,1,convenient,1,problematic,not_recom,1
10622,great_pret,improper,completed,1,critical,0,nonprob,not_recom,1
7523,pretentious,critical,incomplete,more,convenient,1,problematic,not_recom,1
7286,pretentious,critical,completed,3,critical,1,slightly_prob,not_recom,1
2843,usual,critical,completed,1,less_conv,1,problematic,not_recom,1
10841,great_pret,improper,incomplete,1,critical,0,slightly_prob,not_recom,1
9119,great_pret,proper,incomplete,1,critical,1,nonprob,not_recom,1
2147,usual,improper,completed,more,critical,0,slightly_prob,not_recom,1
9086,great_pret,proper,incomplete,1,convenient,1,slightly_prob,not_recom,1
2060,usual,improper,completed,3,convenient,0,problematic,not_recom,1
11705,great_pret,critical,incomplete,1,critical,0,slightly_prob,not_recom,1
7061,pretentious,critical,complete,3,critical,0,slightly_prob,not_recom,1
6773,pretentious,improper,foster,2,less_conv,0,slightly_prob,not_recom,1
10091,great_pret,less_proper,incomplete,3,critical,1,nonprob,not_recom,1
65,usual,proper,complete,2,convenient,1,nonprob,not_recom,1
2657,usual,critical,complete,2,convenient,1,nonprob,not_recom,1
10790,great_pret,improper,completed,more,critical,0,problematic,not_recom,1
2753,usual,critical,complete,3,critical,1,problematic,not_recom,1
10871,great_pret,improper,incomplete,2,convenient,1,problematic,not_recom,1
11360,great_pret,critical,complete,3,less_conv,0,nonprob,not_recom,1
8633,pretentious,very_crit,foster,more,critical,1,nonprob,not_recom,1
3797,usual,very_crit,completed,3,convenient,1,problematic,not_recom,1
1451,usual,less_proper,incomplete,3,critical,1,nonprob,not_recom,1
10250,great_pret,less_proper,foster,2,critical,0,problematic,not_recom,1
11858,great_pret,critical,incomplete,more,less_conv,1,slightly_prob,not_recom,1
833,usual,proper,foster,more,less_conv,0,slightly_prob,not_recom,1
2966,usual,critical,completed,3,critical,1,slightly_prob,not_recom,1
6254,pretentious,improper,complete,more,critical,0,problematic,not_recom,1
3737,usual,very_crit,completed,2,convenient,1,nonprob,not_recom,1
7148,pretentious,critical,completed,1,less_conv,0,nonprob,not_recom,1
1715,usual,less_proper,foster,more,critical,0,slightly_prob,not_recom,1
4307,usual,very_crit,foster,more,critical,0,slightly_prob,not_recom,1
2981,usual,critical,completed,more,convenient,1,nonprob,not_recom,1
10877,great_pret,improper,incomplete,2,less_conv,0,slightly_prob,not_recom,1
7760,pretentious,critical,foster,more,critical,0,nonprob,not_recom,1
1757,usual,improper,complete,1,less_conv,1,nonprob,not_recom,1
8249,pretentious,very_crit,incomplete,1,critical,0,slightly_prob,not_recom,1
7544,pretentious,critical,incomplete,more,critical,0,nonprob,not_recom,1
4049,usual,very_crit,incomplete,3,critical,1,problematic,not_recom,1
3023,usual,critical,completed,more,critical,1,problematic,not_recom,1
2024,usual,improper,completed,2,less_conv,0,problematic,not_recom,1
7238,pretentious,critical,completed,3,convenient,0,nonprob,not_recom,1
1343,usual,less_proper,incomplete,1,critical,1,nonprob,not_recom,1
7823,pretentious,very_crit,complete,1,critical,1,nonprob,not_recom,1
11843,great_pret,critical,incomplete,more,convenient,1,problematic,not_recom,1
6194,pretentious,improper,complete,3,critical,0,nonprob,not_recom,1
10844,great_pret,improper,incomplete,1,critical,0,problematic,not_recom,1
8564,pretentious,very_crit,foster,3,less_conv,1,slightly_prob,not_recom,1
5072,pretentious,proper,foster,2,critical,1,slightly_prob,not_recom,1
12956,great_pret,very_crit,foster,more,critical,1,slightly_prob,not_recom,1
3743,usual,very_crit,completed,2,convenient,1,problematic,not_recom,1
5957,pretentious,less_proper,foster,3,convenient,1,problematic,not_recom,1
884,usual,less_proper,complete,1,less_conv,0,nonprob,not_recom,1
4643,pretentious,proper,completed,2,critical,1,problematic,not_recom,1
6038,pretentious,less_proper,foster,more,critical,0,problematic,not_recom,1
1766,usual,improper,complete,1,critical,0,nonprob,not_recom,1
7211,pretentious,critical,completed,2,less_conv,1,nonprob,not_recom,1
6389,pretentious,improper,completed,3,convenient,1,problematic,not_recom,1
10487,great_pret,improper,complete,3,convenient,1,nonprob,not_recom,1
11384,great_pret,critical,complete,3,critical,0,problematic,not_recom,1
1277,usual,less_proper,completed,more,less_conv,1,problematic,not_recom,1
7748,pretentious,critical,foster,more,less_conv,0,problematic,not_recom,1
3164,usual,critical,incomplete,3,less_conv,1,slightly_prob,not_recom,1
11411,great_pret,critical,complete,more,convenient,1,problematic,not_recom,1
1670,usual,less_proper,foster,3,critical,1,slightly_prob,not_recom,1
12296,great_pret,very_crit,complete,more,critical,0,nonprob,not_recom,1
9677,great_pret,less_proper,complete,more,convenient,1,nonprob,not_recom,1
12152,great_pret,very_crit,complete,2,convenient,0,nonprob,not_recom,1
9521,great_pret,less_proper,complete,1,convenient,1,problematic,not_recom,1
12143,great_pret,very_crit,complete,1,critical,1,nonprob,not_recom,1
9257,great_pret,proper,incomplete,more,less_conv,0,slightly_prob,not_recom,1
3581,usual,very_crit,complete,3,convenient,1,problematic,not_recom,1
5150,pretentious,proper,foster,more,less_conv,0,nonprob,not_recom,1
7814,pretentious,very_crit,complete,1,critical,0,nonprob,not_recom,1
11936,great_pret,critical,foster,2,convenient,0,nonprob,not_recom,1
5114,pretentious,proper,foster,3,critical,0,nonprob,not_recom,1
7202,pretentious,critical,completed,2,less_conv,0,nonprob,not_recom,1
6419,pretentious,improper,completed,3,critical,1,nonprob,not_recom,1
7151,pretentious,critical,completed,1,less_conv,0,slightly_prob,not_recom,1
8912,great_pret,proper,completed,2,convenient,0,nonprob,not_recom,1
3857,usual,very_crit,completed,more,less_conv,0,slightly_prob,not_recom,1
10610,great_pret,improper,completed,1,less_conv,0,problematic,not_recom,1
8621,pretentious,very_crit,foster,more,less_conv,1,problematic,not_recom,1
11489,great_pret,critical,completed,1,critical,0,slightly_prob,not_recom,1
6263,pretentious,improper,complete,more,critical,1,problematic,not_recom,1
5669,pretentious,less_proper,incomplete,1,critical,1,problematic,not_recom,1
4775,pretentious,proper,incomplete,1,less_conv,0,slightly_prob,not_recom,1
12101,great_pret,very_crit,complete,1,convenient,0,slightly_prob,not_recom,1
6488,pretentious,improper,incomplete,1,convenient,0,problematic,not_recom,1
7190,pretentious,critical,completed,2,convenient,0,problematic,not_recom,1
11516,great_pret,critical,completed,2,convenient,1,slightly_prob,not_recom,1
6815,pretentious,improper,foster,3,convenient,1,nonprob,not_recom,1
12254,great_pret,very_crit,complete,3,critical,1,slightly_prob,not_recom,1
3413,usual,critical,foster,more,convenient,1,nonprob,not_recom,1
9383,great_pret,proper,foster,2,critical,0,slightly_prob,not_recom,1
2918,usual,critical,completed,3,convenient,0,nonprob,not_recom,1
2387,usual,improper,foster,1,convenient,1,nonprob,not_recom,1
5135,pretentious,proper,foster,more,convenient,0,slightly_prob,not_recom,1
11327,great_pret,critical,complete,2,critical,0,slightly_prob,not_recom,1
1361,usual,less_proper,incomplete,2,convenient,1,nonprob,not_recom,1
2741,usual,critical,complete,3,critical,0,slightly_prob,not_recom,1
9149,great_pret,proper,incomplete,2,less_conv,0,slightly_prob,not_recom,1
3599,usual,very_crit,complete,3,less_conv,1,problematic,not_recom,1
3824,usual,very_crit,completed,3,critical,0,problematic,not_recom,1
7127,pretentious,critical,complete,more,critical,1,problematic,not_recom,1
113,usual,proper,complete,3,convenient,0,slightly_prob,not_recom,1
2924,usual,critical,completed,3,convenient,0,problematic,not_recom,1
2951,usual,critical,completed,3,less_conv,1,problematic,not_recom,1
9125,great_pret,proper,incomplete,1,critical,1,problematic,not_recom,1
4256,usual,very_crit,foster,3,critical,0,problematic,not_recom,1
4682,pretentious,proper,completed,3,critical,0,nonprob,not_recom,1
119,usual,proper,complete,3,convenient,1,nonprob,not_recom,1
4460,pretentious,proper,complete,3,less_conv,1,slightly_prob,not_recom,1
12914,great_pret,very_crit,foster,more,convenient,0,problematic,not_recom,1
509,usual,proper,incomplete,2,less_conv,0,slightly_prob,not_recom,1
4067,usual,very_crit,incomplete,more,convenient,1,problematic,not_recom,1
8186,pretentious,very_crit,completed,more,less_conv,1,slightly_prob,not_recom,1
12308,great_pret,very_crit,complete,more,critical,1,slightly_prob,not_recom,1
8972,great_pret,proper,completed,3,convenient,0,problematic,not_recom,1
9014,great_pret,proper,completed,3,critical,1,slightly_prob,not_recom,1
4922,pretentious,proper,incomplete,more,convenient,0,problematic,not_recom,1
3872,usual,very_crit,completed,more,critical,0,nonprob,not_recom,1
4142,usual,very_crit,foster,1,critical,0,nonprob,not_recom,1
5801,pretentious,less_proper,incomplete,more,less_conv,0,slightly_prob,not_recom,1
1739,usual,improper,complete,1,convenient,1,nonprob,not_recom,1
9656,great_pret,less_proper,complete,3,critical,0,problematic,not_recom,1
6092,pretentious,improper,complete,1,critical,0,problematic,not_recom,1
2678,usual,critical,complete,2,less_conv,1,slightly_prob,not_recom,1
2342,usual,improper,incomplete,more,less_conv,0,nonprob,not_recom,1
479,usual,proper,incomplete,1,critical,1,nonprob,not_recom,1
8,usual,proper,complete,1,convenient,0,problematic,not_recom,1
12215,great_pret,very_crit,complete,3,convenient,1,nonprob,not_recom,1
11297,great_pret,critical,complete,2,convenient,1,nonprob,not_recom,1
2549,usual,improper,foster,more,convenient,1,nonprob,not_recom,1
7400,pretentious,critical,incomplete,2,convenient,0,nonprob,not_recom,1
8231,pretentious,very_crit,incomplete,1,less_conv,0,slightly_prob,not_recom,1
4790,pretentious,proper,incomplete,1,critical,0,nonprob,not_recom,1
5330,pretentious,less_proper,complete,3,critical,0,nonprob,not_recom,1
5741,pretentious,less_proper,incomplete,3,convenient,1,problematic,not_recom,1
3131,usual,critical,incomplete,2,critical,1,problematic,not_recom,1
4634,pretentious,proper,completed,2,critical,0,problematic,not_recom,1
8336,pretentious,very_crit,incomplete,3,less_conv,0,nonprob,not_recom,1
161,usual,proper,complete,3,critical,1,problematic,not_recom,1
5390,pretentious,less_proper,complete,more,critical,0,problematic,not_recom,1
5735,pretentious,less_proper,incomplete,3,convenient,1,nonprob,not_recom,1
11156,great_pret,improper,foster,3,less_conv,1,slightly_prob,not_recom,1
7661,pretentious,critical,foster,2,critical,1,nonprob,not_recom,1
9161,great_pret,proper,incomplete,2,less_conv,1,problematic,not_recom,1
10556,great_pret,improper,complete,more,less_conv,0,problematic,not_recom,1
2474,usual,improper,foster,2,critical,0,problematic,not_recom,1
12263,great_pret,very_crit,complete,more,convenient,0,slightly_prob,not_recom,1
4169,usual,very_crit,foster,2,convenient,1,nonprob,not_recom,1
11222,great_pret,improper,foster,more,critical,0,problematic,not_recom,1
8552,pretentious,very_crit,foster,3,less_conv,0,nonprob,not_recom,1
4823,pretentious,proper,incomplete,2,convenient,1,problematic,not_recom,1
4784,pretentious,proper,incomplete,1,less_conv,1,slightly_prob,not_recom,1
2315,usual,improper,incomplete,3,critical,1,nonprob,not_recom,1
7835,pretentious,very_crit,complete,2,convenient,0,slightly_prob,not_recom,1
6821,pretentious,improper,foster,3,convenient,1,problematic,not_recom,1
5606,pretentious,less_proper,completed,more,critical,0,problematic,not_recom,1
3257,usual,critical,foster,1,convenient,1,problematic,not_recom,1
9317,great_pret,proper,foster,1,less_conv,1,nonprob,not_recom,1
3977,usual,very_crit,incomplete,2,less_conv,1,problematic,not_recom,1
4391,pretentious,proper,complete,2,convenient,1,problematic,not_recom,1
2420,usual,improper,foster,1,critical,0,problematic,not_recom,1
10715,great_pret,improper,completed,3,less_conv,0,slightly_prob,not_recom,1
8477,pretentious,very_crit,foster,1,critical,1,problematic,not_recom,1
6326,pretentious,improper,completed,2,convenient,0,problematic,not_recom,1
9719,great_pret,less_proper,complete,more,critical,1,problematic,not_recom,1
12842,great_pret,very_crit,foster,2,critical,0,problematic,not_recom,1
6704,pretentious,improper,foster,1,convenient,0,problematic,not_recom,1
2891,usual,critical,completed,2,less_conv,1,nonprob,not_recom,1
1196,usual,less_proper,completed,3,convenient,0,problematic,not_recom,1
7898,pretentious,very_crit,complete,3,convenient,1,slightly_prob,not_recom,1
12659,great_pret,very_crit,incomplete,3,less_conv,0,slightly_prob,not_recom,1
2114,usual,improper,completed,more,convenient,0,problematic,not_recom,1
1295,usual,less_proper,completed,more,critical,1,problematic,not_recom,1
878,usual,less_proper,complete,1,convenient,1,slightly_prob,not_recom,1
12614,great_pret,very_crit,incomplete,2,less_conv,1,slightly_prob,not_recom,1
437,usual,proper,incomplete,1,convenient,0,slightly_prob,not_recom,1
9350,great_pret,proper,foster,2,convenient,0,problematic,not_recom,1
6101,pretentious,improper,complete,1,critical,1,problematic,not_recom,1
9614,great_pret,less_proper,complete,3,convenient,0,nonprob,not_recom,1
3497,usual,very_crit,complete,1,critical,0,slightly_prob,not_recom,1
6152,pretentious,improper,complete,2,critical,1,slightly_prob,not_recom,1
7874,pretentious,very_crit,complete,2,critical,0,problematic,not_recom,1
10451,great_pret,improper,complete,2,less_conv,1,nonprob,not_recom,1
1019,usual,less_proper,complete,3,critical,1,nonprob,not_recom,1
8273,pretentious,very_crit,incomplete,2,convenient,1,nonprob,not_recom,1
797,usual,proper,foster,3,critical,0,slightly_prob,not_recom,1
7274,pretentious,critical,completed,3,critical,0,nonprob,not_recom,1
10634,great_pret,improper,completed,1,critical,1,slightly_prob,not_recom,1
5315,pretentious,less_proper,complete,3,less_conv,0,slightly_prob,not_recom,1
815,usual,proper,foster,more,convenient,0,slightly_prob,not_recom,1
2090,usual,improper,completed,3,critical,0,nonprob,not_recom,1
2243,usual,improper,incomplete,2,less_conv,1,nonprob,not_recom,1
734,usual,proper,foster,2,less_conv,1,slightly_prob,not_recom,1
953,usual,less_proper,complete,2,less_conv,1,problematic,not_recom,1
1430,usual,less_proper,incomplete,3,less_conv,0,problematic,not_recom,1
6098,pretentious,improper,complete,1,critical,1,slightly_prob,not_recom,1
11645,great_pret,critical,completed,more,less_conv,1,problematic,not_recom,1
9989,great_pret,less_proper,incomplete,1,critical,1,problematic,not_recom,1
2441,usual,improper,foster,2,convenient,1,nonprob,not_recom,1
5744,pretentious,less_proper,incomplete,3,less_conv,0,nonprob,not_recom,1
11567,great_pret,critical,completed,3,convenient,1,nonprob,not_recom,1
3893,usual,very_crit,incomplete,1,convenient,0,slightly_prob,not_recom,1
5414,pretentious,less_proper,completed,1,convenient,1,slightly_prob,not_recom,1
10082,great_pret,less_proper,incomplete,3,critical,0,nonprob,not_recom,1
752,usual,proper,foster,2,critical,1,slightly_prob,not_recom,1
7385,pretentious,critical,incomplete,1,critical,0,slightly_prob,not_recom,1
1637,usual,less_proper,foster,3,convenient,1,problematic,not_recom,1
2216,usual,improper,incomplete,2,convenient,0,nonprob,not_recom,1
932,usual,less_proper,complete,2,convenient,1,slightly_prob,not_recom,1
3395,usual,critical,foster,3,critical,1,nonprob,not_recom,1
4349,pretentious,proper,complete,1,less_conv,1,nonprob,not_recom,1
12749,great_pret,very_crit,foster,1,convenient,0,slightly_prob,not_recom,1
47,usual,proper,complete,1,critical,1,nonprob,not_recom,1
12017,great_pret,critical,foster,3,less_conv,1,nonprob,not_recom,1
9590,great_pret,less_proper,complete,2,less_conv,1,slightly_prob,not_recom,1
12167,great_pret,very_crit,complete,2,convenient,1,problematic,not_recom,1
10997,great_pret,improper,incomplete,more,less_conv,1,problematic,not_recom,1
1091,usual,less_proper,completed,1,convenient,1,nonprob,not_recom,1
548,usual,proper,incomplete,3,convenient,0,problematic,not_recom,1
3584,usual,very_crit,complete,3,less_conv,0,nonprob,not_recom,1
8462,pretentious,very_crit,foster,1,critical,0,nonprob,not_recom,1
3365,usual,critical,foster,3,convenient,1,problematic,not_recom,1
6707,pretentious,improper,foster,1,convenient,1,nonprob,not_recom,1
8003,pretentious,very_crit,completed,1,convenient,1,nonprob,not_recom,1
3548,usual,very_crit,complete,2,critical,0,nonprob,not_recom,1
10001,great_pret,less_proper,incomplete,2,convenient,1,nonprob,not_recom,1
1844,usual,improper,complete,3,convenient,0,problematic,not_recom,1
4400,pretentious,proper,complete,2,less_conv,0,problematic,not_recom,1
1205,usual,less_proper,completed,3,convenient,1,problematic,not_recom,1
2804,usual,critical,complete,more,critical,1,slightly_prob,not_recom,1
7259,pretentious,critical,completed,3,less_conv,0,slightly_prob,not_recom,1
9023,great_pret,proper,completed,more,convenient,0,slightly_prob,not_recom,1
7925,pretentious,very_crit,complete,3,critical,0,slightly_prob,not_recom,1
8996,great_pret,proper,completed,3,less_conv,1,slightly_prob,not_recom,1
2180,usual,improper,incomplete,1,less_conv,0,nonprob,not_recom,1
2480,usual,improper,foster,2,critical,1,slightly_prob,not_recom,1
4565,pretentious,proper,completed,1,less_conv,1,nonprob,not_recom,1
12302,great_pret,very_crit,complete,more,critical,0,problematic,not_recom,1
410,usual,proper,completed,more,less_conv,1,slightly_prob,not_recom,1
1886,usual,improper,complete,3,critical,1,slightly_prob,not_recom,1
1004,usual,less_proper,complete,3,less_conv,1,slightly_prob,not_recom,1
1172,usual,less_proper,completed,2,critical,0,nonprob,not_recom,1
10481,great_pret,improper,complete,3,convenient,0,slightly_prob,not_recom,1
5453,pretentious,less_proper,completed,1,critical,1,problematic,not_recom,1
1202,usual,less_proper,completed,3,convenient,1,slightly_prob,not_recom,1
2132,usual,improper,completed,more,less_conv,0,problematic,not_recom,1
3119,usual,critical,incomplete,2,critical,0,slightly_prob,not_recom,1
8942,great_pret,proper,completed,2,less_conv,1,slightly_prob,not_recom,1
11840,great_pret,critical,incomplete,more,convenient,1,slightly_prob,not_recom,1
4685,pretentious,proper,completed,3,critical,0,slightly_prob,not_recom,1
12437,great_pret,very_crit,completed,3,convenient,1,problematic,not_recom,1
11492,great_pret,critical,completed,1,critical,0,problematic,not_recom,1
3338,usual,critical,foster,2,critical,0,problematic,not_recom,1
7541,pretentious,critical,incomplete,more,less_conv,1,problematic,not_recom,1
3671,usual,very_crit,complete,more,critical,1,problematic,not_recom,1
9098,great_pret,proper,incomplete,1,less_conv,0,problematic,not_recom,1
7265,pretentious,critical,completed,3,less_conv,1,nonprob,not_recom,1
4526,pretentious,proper,complete,more,critical,0,problematic,not_recom,1
5252,pretentious,less_proper,complete,2,convenient,1,slightly_prob,not_recom,1
11642,great_pret,critical,completed,more,less_conv,1,slightly_prob,not_recom,1
12392,great_pret,very_crit,completed,2,less_conv,0,problematic,not_recom,1
1016,usual,less_proper,complete,3,critical,0,problematic,not_recom,1
647,usual,proper,incomplete,more,critical,1,problematic,not_recom,1
4025,usual,very_crit,incomplete,3,less_conv,1,nonprob,not_recom,1
11741,great_pret,critical,incomplete,2,less_conv,0,slightly_prob,not_recom,1
4562,pretentious,proper,completed,1,less_conv,0,problematic,not_recom,1
8834,great_pret,proper,complete,more,less_conv,1,slightly_prob,not_recom,1
8489,pretentious,very_crit,foster,2,convenient,1,nonprob,not_recom,1
9212,great_pret,proper,incomplete,3,less_conv,1,slightly_prob,not_recom,1
6968,pretentious,critical,complete,2,convenient,0,nonprob,not_recom,1
7715,pretentious,critical,foster,3,critical,1,nonprob,not_recom,1
305,usual,proper,completed,2,less_conv,1,problematic,not_recom,1
9776,great_pret,less_proper,completed,2,convenient,0,nonprob,not_recom,1
515,usual,proper,incomplete,2,less_conv,1,nonprob,not_recom,1
323,usual,proper,completed,2,critical,1,problematic,not_recom,1
9584,great_pret,less_proper,complete,2,less_conv,0,problematic,not_recom,1
12938,great_pret,very_crit,foster,more,less_conv,1,slightly_prob,not_recom,1
10007,great_pret,less_proper,incomplete,2,convenient,1,problematic,not_recom,1
9107,great_pret,proper,incomplete,1,less_conv,1,problematic,not_recom,1
12860,great_pret,very_crit,foster,3,convenient,0,problematic,not_recom,1
9269,great_pret,proper,incomplete,more,less_conv,1,problematic,not_recom,1
9128,great_pret,proper,incomplete,2,convenient,0,nonprob,not_recom,1
10232,great_pret,less_proper,foster,2,less_conv,0,problematic,not_recom,1
10616,great_pret,improper,completed,1,less_conv,1,slightly_prob,not_recom,1
11753,great_pret,critical,incomplete,2,less_conv,1,problematic,not_recom,1
3122,usual,critical,incomplete,2,critical,0,problematic,not_recom,1
9536,great_pret,less_proper,complete,1,less_conv,1,slightly_prob,not_recom,1
8282,pretentious,very_crit,incomplete,2,less_conv,0,nonprob,not_recom,1
6362,pretentious,improper,completed,2,critical,0,problematic,not_recom,1
4574,pretentious,proper,completed,1,critical,0,nonprob,not_recom,1
11684,great_pret,critical,incomplete,1,less_conv,0,nonprob,not_recom,1
6746,pretentious,improper,foster,1,critical,1,slightly_prob,not_recom,1
1445,usual,less_proper,incomplete,3,critical,0,slightly_prob,not_recom,1
9707,great_pret,less_proper,complete,more,critical,0,slightly_prob,not_recom,1
12086,great_pret,critical,foster,more,critical,0,problematic,not_recom,1
5288,pretentious,less_proper,complete,2,critical,1,slightly_prob,not_recom,1
11141,great_pret,improper,foster,3,convenient,1,problematic,not_recom,1
11597,great_pret,critical,completed,3,critical,0,slightly_prob,not_recom,1
11687,great_pret,critical,incomplete,1,less_conv,0,slightly_prob,not_recom,1
9323,great_pret,proper,foster,1,less_conv,1,problematic,not_recom,1
1217,usual,less_proper,completed,3,less_conv,1,nonprob,not_recom,1
2273,usual,improper,incomplete,3,convenient,0,slightly_prob,not_recom,1
8135,pretentious,very_crit,completed,3,less_conv,1,problematic,not_recom,1
8012,pretentious,very_crit,completed,1,less_conv,0,nonprob,not_recom,1
12134,great_pret,very_crit,complete,1,critical,0,nonprob,not_recom,1
293,usual,proper,completed,2,less_conv,0,slightly_prob,not_recom,1
4001,usual,very_crit,incomplete,3,convenient,0,slightly_prob,not_recom,1
10862,great_pret,improper,incomplete,2,convenient,0,problematic,not_recom,1
8375,pretentious,very_crit,incomplete,more,convenient,0,slightly_prob,not_recom,1
560,usual,proper,incomplete,3,less_conv,0,nonprob,not_recom,1
8969,great_pret,proper,completed,3,convenient,0,slightly_prob,not_recom,1
10772,great_pret,improper,completed,more,less_conv,0,problematic,not_recom,1
6176,pretentious,improper,complete,3,less_conv,0,nonprob,not_recom,1
9599,great_pret,less_proper,complete,2,critical,0,slightly_prob,not_recom,1
446,usual,proper,incomplete,1,convenient,1,slightly_prob,not_recom,1
86,usual,proper,complete,2,less_conv,1,slightly_prob,not_recom,1
9329,great_pret,proper,foster,1,critical,0,slightly_prob,not_recom,1
11096,great_pret,improper,foster,2,less_conv,0,problematic,not_recom,1
2078,usual,improper,completed,3,less_conv,0,problematic,not_recom,1
4160,usual,very_crit,foster,2,convenient,0,nonprob,not_recom,1
5537,pretentious,less_proper,completed,3,less_conv,1,nonprob,not_recom,1
9344,great_pret,proper,foster,2,convenient,0,nonprob,not_recom,1
4799,pretentious,proper,incomplete,1,critical,1,nonprob,not_recom,1
10229,great_pret,less_proper,foster,2,less_conv,0,slightly_prob,not_recom,1
2105,usual,improper,completed,3,critical,1,problematic,not_recom,1
5126,pretentious,proper,foster,3,critical,1,slightly_prob,not_recom,1
1364,usual,less_proper,incomplete,2,convenient,1,slightly_prob,not_recom,1
8606,pretentious,very_crit,foster,more,less_conv,0,nonprob,not_recom,1
6122,pretentious,improper,complete,2,less_conv,0,nonprob,not_recom,1
9548,great_pret,less_proper,complete,1,critical,0,problematic,not_recom,1
6947,pretentious,critical,complete,1,less_conv,1,problematic,not_recom,1
1829,usual,improper,complete,2,critical,1,nonprob,not_recom,1
503,usual,proper,incomplete,2,convenient,1,problematic,not_recom,1
2192,usual,improper,incomplete,1,less_conv,1,slightly_prob,not_recom,1
12479,great_pret,very_crit,completed,more,convenient,0,slightly_prob,not_recom,1
12266,great_pret,very_crit,complete,more,convenient,0,problematic,not_recom,1
9176,great_pret,proper,incomplete,2,critical,1,slightly_prob,not_recom,1
4868,pretentious,proper,incomplete,3,convenient,0,problematic,not_recom,1
1763,usual,improper,complete,1,less_conv,1,problematic,not_recom,1
4205,usual,very_crit,foster,2,critical,1,nonprob,not_recom,1
5102,pretentious,proper,foster,3,less_conv,0,problematic,not_recom,1
9947,great_pret,less_proper,incomplete,1,convenient,1,nonprob,not_recom,1
12485,great_pret,very_crit,completed,more,convenient,1,nonprob,not_recom,1
4139,usual,very_crit,foster,1,less_conv,1,problematic,not_recom,1
6269,pretentious,improper,completed,1,convenient,0,slightly_prob,not_recom,1
6527,pretentious,improper,incomplete,1,critical,1,nonprob,not_recom,1
