,0,1,2,3,4,5,output
21665,b,1,d,1,d,7,1
15754,d,2,e,3,b,5,1
24660,d,1,d,7,h,5,1
10922,c,1,e,4,b,3,1
4326,d,3,d,6,a,2,1
9642,d,2,f,7,h,5,1
15765,d,2,e,3,f,5,1
23108,c,1,d,5,g,7,1
2972,c,2,e,8,a,2,1
12255,d,2,h,1,a,4,1
21265,a,1,h,7,d,2,1
12701,d,3,e,8,c,5,1
4272,d,3,b,3,a,7,1
8383,a,1,h,3,d,1,1
27986,b,1,d,6,f,3,1
23516,c,1,h,2,d,4,1
7268,c,3,c,4,e,2,1
9593,d,2,f,2,g,8,1
15840,d,2,f,5,b,7,1
27900,a,1,h,3,d,3,1
11482,c,3,d,6,h,3,1
9027,c,2,g,4,e,3,1
22608,c,1,a,1,b,7,1
13466,b,1,f,4,g,7,1
26824,b,2,h,6,h,4,1
20298,d,2,c,3,e,5,1
14624,c,2,f,6,c,8,1
5586,c,3,b,3,e,1,1
9158,c,3,c,5,f,2,1
11538,c,3,e,8,f,2,1
7680,d,3,c,7,e,8,1
15930,d,2,h,4,d,8,1
24183,d,1,a,3,c,6,1
19672,d,1,d,8,h,8,1
20673,d,2,g,6,f,2,1
7822,d,3,f,5,a,7,1
27054,c,1,d,7,f,2,1
18548,c,2,b,1,g,6,1
8744,c,1,c,6,a,7,1
17796,b,2,g,8,e,2,1
12546,d,3,d,2,d,8,1
17615,b,2,b,5,h,6,1
21284,b,1,a,1,c,3,1
25138,d,1,h,4,c,5,1
14840,c,3,b,1,g,5,1
7714,d,3,d,5,b,7,1
13664,b,2,e,4,h,6,1
17937,c,1,b,5,g,7,1
8212,d,4,e,8,h,7,1
15271,d,1,d,5,h,6,1
22191,b,2,a,1,f,4,1
7956,d,4,a,8,f,1,1
17777,b,2,e,8,h,7,1
27389,d,1,b,8,d,7,1
24684,d,1,e,1,b,3,1
16173,d,3,b,6,b,4,1
11437,c,3,c,1,f,1,1
15178,d,1,b,2,b,8,1
18033,c,1,d,4,f,8,1
23178,c,1,e,5,b,6,1
24013,c,2,g,7,d,5,1
10781,b,2,f,7,g,2,1
26185,b,1,c,3,g,5,1
19855,d,1,g,5,b,7,1
21680,b,1,d,2,e,8,1
27391,d,1,b,8,e,5,1
6321,d,4,c,4,g,2,1
17478,b,1,h,1,h,3,1
21365,b,1,a,4,d,7,1
17406,b,1,f,6,h,3,1
6964,c,1,d,7,h,2,1
12689,d,3,e,7,f,4,1
8010,d,4,b,6,h,6,1
24436,d,1,b,5,e,7,1
7818,d,3,f,4,h,7,1
22837,c,1,b,1,f,8,1
18605,c,2,b,4,e,8,1
22885,c,1,b,3,g,3,1
22245,b,2,a,8,g,5,1
23135,c,1,e,1,b,4,1
22590,b,2,h,7,g,3,1
3908,b,1,d,2,h,1,1
19424,c,3,h,3,f,6,1
16532,d,3,g,3,g,5,1
15288,d,1,d,7,g,2,1
4223,d,2,e,7,h,1,1
7935,d,4,a,5,e,1,1
11562,c,3,f,5,e,2,1
24937,d,1,g,3,b,5,1
27402,d,1,c,1,e,4,1
7773,d,3,e,5,g,5,1
9683,d,2,h,6,a,3,1
27248,c,1,g,6,e,5,1
16544,d,3,g,4,e,7,1
19134,c,2,h,4,b,5,1
7042,c,2,c,5,a,5,1
12714,d,3,e,8,g,4,1
25229,d,1,h,8,c,7,1
17765,b,2,e,8,d,3,1
8750,c,1,c,7,g,2,1
26960,c,1,c,6,h,5,1
23880,c,2,d,7,f,5,1
22793,c,1,a,7,h,7,1
5030,d,3,h,3,f,1,1
4428,d,3,h,3,a,2,1
20938,d,3,g,7,e,7,1
26324,b,1,d,8,e,3,1
17128,b,1,d,4,b,6,1
18371,c,1,h,8,b,3,1
13174,a,1,a,7,d,1,1
21981,b,1,g,4,c,6,1
22303,b,2,c,1,f,5,1
27219,c,1,g,2,e,5,1
24343,d,1,b,1,f,3,1
9040,c,2,h,2,e,2,1
14705,c,2,h,2,a,3,1
15990,d,3,a,1,c,6,1
4111,d,2,a,7,g,1,1
9825,d,3,e,2,a,4,1
20033,d,2,a,4,g,4,1
5762,d,1,f,8,a,2,1
13672,b,2,e,6,g,1,1
17970,c,1,c,3,h,4,1
10332,a,1,b,5,g,1,1
4953,d,3,e,8,g,1,1
13846,c,1,a,8,h,4,1
19894,d,1,h,2,c,3,1
21497,b,1,b,4,e,4,1
7092,c,2,d,4,e,2,1
7902,d,4,a,1,f,1,1
18613,c,2,b,4,g,6,1
4490,a,1,a,2,e,1,1
24293,d,1,a,7,g,6,1
26447,b,1,f,8,d,3,1
24225,d,1,a,4,f,5,1
3413,d,3,h,3,d,1,1
20945,d,3,g,8,f,6,1
25429,d,2,f,7,b,7,1
24503,d,1,c,2,c,5,1
20271,d,2,c,2,e,8,1
22408,b,2,d,7,f,3,1
15286,d,1,d,7,a,7,1
10961,c,1,f,1,h,2,1
3805,d,3,f,4,b,2,1
11522,c,3,e,6,f,2,1
7300,c,3,e,6,f,1,1
22533,b,2,g,7,e,2,1
8643,b,2,d,4,f,2,1
8649,b,2,e,6,h,1,1
19856,d,1,g,5,b,8,1
17753,b,2,e,6,h,3,1
9667,d,2,g,5,g,2,1
7887,d,3,h,6,g,2,1
19766,d,1,e,6,c,7,1
24219,d,1,a,4,e,4,1
4633,c,2,c,3,f,1,1
16615,d,3,h,2,f,7,1
22061,b,1,h,1,g,7,1
11450,c,3,c,5,h,6,1
20434,d,2,e,5,d,7,1
12814,d,3,h,2,f,8,1
14528,c,2,e,6,c,8,1
21030,a,1,c,2,h,3,1
6003,d,3,b,6,e,1,1
22775,c,1,a,7,d,7,1
11998,d,2,c,3,h,6,1
21251,a,1,h,5,f,3,1
4799,d,2,e,5,a,4,1
24224,d,1,a,4,f,4,1
12933,d,4,a,8,g,6,1
25098,d,1,h,2,g,5,1
27320,c,2,f,6,f,3,1
19137,c,2,h,4,c,5,1
22411,b,2,d,7,g,3,1
4500,a,1,d,2,h,1,1
12179,d,2,e,6,h,6,1
28042,b,1,g,3,e,4,1
24245,d,1,a,6,c,5,1
10635,b,1,g,7,e,8,1
6175,d,3,f,5,h,7,1
16381,d,3,f,1,c,7,1
6528,d,4,g,5,d,1,1
15902,d,2,g,8,a,8,1
27245,c,1,g,6,e,2,1
26030,b,1,b,2,b,3,1
25457,d,2,g,1,c,4,1
19337,c,3,d,7,e,3,1
3692,d,3,a,4,b,1,1
27098,c,1,f,1,d,6,1
22594,b,2,h,8,f,4,1
22543,b,2,g,8,g,5,1
5295,c,1,b,4,a,6,1
21516,b,1,b,5,b,8,1
22797,c,1,a,8,c,5,1
6767,b,2,a,3,e,2,1
16947,a,1,h,1,h,7,1
21163,a,1,e,8,f,4,1
19089,c,2,h,1,f,7,1
15440,d,1,g,8,a,4,1
7474,d,2,c,7,a,8,1
25082,d,1,h,2,d,7,1
25270,d,2,a,6,d,4,1
4142,d,2,b,5,f,1,1
15352,d,1,e,6,a,3,1
10349,a,1,c,4,h,3,1
5415,c,2,a,5,g,1,1
25726,a,1,d,5,d,2,1
8711,c,1,a,7,g,8,1
11846,d,1,f,6,g,3,1
11147,c,2,d,2,a,5,1
14161,c,1,h,7,e,2,1
9594,d,2,f,2,h,2,1
16096,d,3,a,8,f,7,1
18288,c,1,g,6,f,8,1
12038,d,2,d,3,g,8,1
13258,a,1,g,4,g,1,1
18893,c,2,f,2,c,6,1
15435,d,1,g,7,a,3,1
4353,d,3,e,5,b,2,1
22904,c,1,b,4,f,8,1
19775,d,1,e,6,g,4,1
15433,d,1,g,6,f,1,1
27884,a,1,g,8,e,4,1
7487,d,2,d,3,c,8,1
17428,b,1,f,8,g,6,1
14008,c,1,e,3,h,8,1
21936,b,1,g,1,d,8,1
26653,b,1,h,6,h,4,1
11189,c,2,d,8,c,6,1
11281,c,2,f,3,g,6,1
16513,d,3,g,2,g,8,1
6990,c,1,h,1,e,1,1
8810,c,1,h,4,f,3,1
11802,d,1,e,8,g,1,1
27228,c,1,g,3,f,5,1
11946,d,2,a,6,h,7,1
8657,b,2,f,4,g,1,1
23578,c,1,h,4,d,4,1
18026,c,1,d,3,g,8,1
6391,d,4,e,5,b,2,1
21268,a,1,h,7,h,2,1
20527,d,2,f,4,d,8,1
22624,c,1,a,1,e,5,1
11645,d,1,a,3,a,6,1
18410,c,2,a,2,c,8,1
13668,b,2,e,5,e,1,1
19171,c,2,h,6,a,5,1
23428,c,1,g,5,f,2,1
14959,c,3,d,3,h,7,1
10590,b,1,f,1,g,6,1
13626,b,2,c,5,g,4,1
25305,d,2,b,7,b,5,1
26297,b,1,d,5,d,3,1
12249,d,2,g,6,a,8,1
16748,d,4,h,6,h,4,1
23684,c,2,a,5,c,5,1
16161,d,3,b,4,c,6,1
27850,a,1,g,3,g,5,1
27585,d,1,f,8,d,6,1
9474,d,2,c,5,a,5,1
12127,d,2,e,2,h,3,1
8141,d,4,d,7,g,1,1
23718,c,2,b,3,c,4,1
25162,d,1,h,5,g,7,1
15577,d,2,b,3,b,6,1
7590,d,3,b,2,g,3,1
9021,c,2,f,8,g,3,1
22180,b,1,h,8,g,4,1
9262,c,3,g,4,g,2,1
6147,d,3,e,5,g,2,1
13814,c,1,a,2,h,7,1
21540,b,1,b,7,d,2,1
25959,a,1,h,5,h,7,1
27509,d,1,e,7,c,7,1
11940,d,2,a,6,e,7,1
27482,d,1,d,6,e,3,1
27234,c,1,g,4,g,6,1
21779,b,1,e,5,a,3,1
27600,d,1,g,1,e,4,1
26923,c,1,c,2,c,5,1
19708,d,1,e,2,d,8,1
26511,b,1,g,4,f,6,1
13786,b,2,h,5,f,2,1
11052,c,1,h,3,a,7,1
9449,d,2,c,1,b,4,1
23172,c,1,e,3,e,6,1
21194,a,1,f,7,c,2,1
16660,d,3,h,6,e,6,1
7342,c,3,g,6,h,4,1
24482,d,1,c,1,c,7,1
22795,c,1,a,8,c,3,1
18131,c,1,e,3,f,5,1
4970,d,3,f,6,g,1,1
21739,b,1,e,1,c,4,1
13410,b,1,e,4,h,5,1
4215,d,2,e,5,f,1,1
6866,b,2,g,8,h,3,1
4484,d,4,g,8,h,4,1
12872,d,3,h,7,b,5,1
7630,d,3,c,2,a,5,1
23533,c,1,h,2,f,8,1
18671,c,2,c,1,g,5,1
9024,c,2,g,3,a,5,1
21234,a,1,h,1,h,3,1
17587,b,2,a,8,g,3,1
18718,c,2,c,5,f,6,1
14739,c,2,h,5,d,7,1
21871,b,1,f,2,c,6,1
5381,c,1,g,5,h,7,1
25254,d,2,a,1,e,5,1
3978,d,1,a,3,g,2,1
12099,d,2,e,1,a,6,1
27426,d,1,c,6,c,3,1
22643,c,1,a,2,b,5,1
20975,a,1,a,7,d,2,1
20921,d,3,f,7,f,4,1
17423,b,1,f,8,a,7,1
9843,d,3,e,3,b,8,1
15534,d,2,a,5,d,7,1
20111,d,2,b,1,f,7,1
24360,d,1,b,2,c,7,1
4964,d,3,f,5,f,1,1
4043,d,1,c,7,h,1,1
26027,b,1,a,7,f,4,1
3307,d,2,e,7,a,1,1
14936,c,3,c,8,h,6,1
25395,d,2,f,1,c,5,1
21122,a,1,e,2,g,6,1
26700,b,2,b,8,e,4,1
13927,c,1,d,5,a,3,1
7646,d,3,c,3,b,3,1
25980,b,1,a,2,f,5,1
21451,b,1,a,8,e,4,1
7894,d,3,h,8,f,2,1
23426,c,1,g,5,e,7,1
13807,b,2,h,8,g,2,1
4169,d,2,c,4,h,2,1
19909,d,1,h,5,a,7,1
9695,d,3,a,1,b,7,1
27522,d,1,f,1,e,5,1
23874,c,2,d,7,e,3,1
4821,d,2,g,2,h,8,1
11592,c,3,g,5,e,1,1
15456,d,1,h,2,a,7,1
18014,c,1,d,2,b,4,1
12852,d,3,h,5,d,8,1
8397,b,1,a,4,d,1,1
16162,d,3,b,4,c,7,1
10839,c,1,c,5,a,3,1
22246,b,2,a,8,g,6,1
13697,b,2,f,2,h,5,1
17259,b,1,e,3,d,7,1
4001,d,1,b,3,f,1,1
10673,b,2,a,7,h,2,1
13303,b,1,b,3,b,8,1
25276,d,2,a,7,d,4,1
26911,c,1,b,8,b,6,1
10064,d,4,a,1,g,2,1
26296,b,1,d,4,f,6,1
12608,d,3,e,1,d,5,1
8310,d,4,h,7,f,1,1
24214,d,1,a,4,d,4,1
25865,a,1,f,1,e,3,1
14721,c,2,h,3,c,8,1
15338,d,1,e,3,h,4,1
27947,b,1,b,6,d,5,1
8214,d,4,f,1,f,4,1
16804,a,1,c,5,g,3,1
10113,d,4,b,6,f,2,1
20652,d,2,g,4,f,7,1
10258,d,4,g,7,g,2,1
9010,c,2,f,7,a,4,1
16064,d,3,a,6,f,6,1
17475,b,1,h,1,d,2,1
16596,d,3,h,1,f,7,1
8385,a,1,h,3,e,1,1
3227,d,4,h,2,a,1,1
3859,d,3,h,5,a,1,1
19609,d,1,d,3,h,5,1
5071,d,4,c,1,h,1,1
27452,d,1,c,7,f,3,1
7567,d,3,a,5,g,4,1
27285,c,1,h,6,e,4,1
9318,d,1,c,2,b,8,1
27559,d,1,f,6,f,4,1
17198,b,1,e,1,b,3,1
23762,c,2,b,8,d,7,1
25927,a,1,h,1,f,5,1
8831,c,2,a,1,g,2,1
23349,c,1,g,1,g,3,1
9165,c,3,c,6,e,1,1
4969,d,3,f,6,f,1,1
27897,a,1,h,2,f,5,1
4266,d,3,b,1,b,3,1
24212,d,1,a,4,c,7,1
14367,c,2,d,2,h,7,1
27112,c,1,f,2,d,4,1
20218,d,2,b,7,g,4,1
22168,b,1,h,8,b,4,1
16032,d,3,a,3,e,5,1
19789,d,1,e,7,g,6,1
6140,d,3,e,2,g,2,1
6376,d,4,e,3,d,2,1
21642,b,1,c,6,e,1,1
27197,c,1,g,1,c,4,1
24053,c,2,h,3,c,4,1
6314,d,4,c,2,h,2,1
5158,d,4,g,8,h,3,1
3615,d,2,e,3,f,2,1
10071,d,4,a,5,f,4,1
25361,d,2,c,8,e,5,1
5276,c,1,a,4,g,2,1
24275,d,1,a,7,d,3,1
13071,d,4,e,5,g,4,1
21065,a,1,c,8,h,4,1
26249,b,1,c,8,f,8,1
23513,c,1,h,2,c,6,1
5151,d,4,g,6,a,1,1
15189,d,1,b,3,h,8,1
27737,a,1,c,6,g,6,1
13464,b,1,f,4,e,2,1
25935,a,1,h,2,g,4,1
5034,d,3,h,4,e,1,1
27640,d,1,g,7,c,6,1
22757,c,1,a,6,g,4,1
25604,a,1,b,4,g,4,1
16383,d,3,f,1,d,6,1
5854,d,2,c,4,a,5,1
7769,d,3,e,5,f,7,1
6956,c,1,c,8,e,1,1
19623,d,1,d,4,g,7,1
10382,a,1,f,3,e,1,1
6416,d,4,e,7,d,2,1
9847,d,3,e,3,d,8,1
20377,d,2,d,5,f,3,1
12563,d,3,d,4,e,7,1
2827,c,1,g,3,a,2,1
19205,c,2,h,8,e,6,1
10681,b,2,b,4,e,3,1
9994,d,3,g,4,b,6,1
13529,b,1,h,2,a,5,1
10443,b,1,a,2,g,2,1
23107,c,1,d,5,g,6,1
22929,c,1,b,5,e,8,1
4139,d,2,b,4,h,2,1
13522,b,1,h,1,a,3,1
9699,d,3,a,2,a,6,1
23211,c,1,e,6,g,6,1
20293,d,2,c,3,d,5,1
11955,d,2,a,8,a,4,1
21591,b,1,c,2,g,7,1
26033,b,1,b,2,c,4,1
23394,c,1,g,3,g,8,1
12113,d,2,e,1,h,7,1
15330,d,1,e,3,b,8,1
26874,c,1,b,4,d,4,1
11158,c,2,d,4,h,8,1
15160,d,1,a,6,g,7,1
3176,c,3,h,2,a,1,1
27318,c,2,f,6,e,3,1
10999,c,1,f,6,h,2,1
10850,c,1,c,6,a,6,1
18937,c,2,f,5,d,6,1
5119,d,4,f,5,a,1,1
27871,a,1,g,7,d,3,1
6622,a,1,d,3,h,1,1
16580,d,3,g,8,g,5,1
19419,c,3,h,3,e,4,1
11704,d,1,c,6,a,6,1
16306,d,3,d,1,d,5,1
20337,d,2,c,5,e,7,1
10330,a,1,b,5,e,1,1
13598,b,2,b,5,f,2,1
2871,c,2,h,4,a,1,1
7246,c,3,b,4,e,2,1
6106,d,3,d,5,e,1,1
12668,d,3,e,6,b,6,1
17101,b,1,c,5,h,7,1
13616,b,2,c,1,h,5,1
18981,c,2,g,2,d,7,1
18483,c,2,a,6,h,5,1
27108,c,1,f,2,c,4,1
21433,b,1,a,8,b,4,1
27589,d,1,f,8,e,5,1
18028,c,1,d,4,d,7,1
13461,b,1,f,4,a,3,1
21636,b,1,c,5,g,6,1
20593,d,2,g,2,c,7,1
27209,c,1,g,2,c,4,1
24897,d,1,g,1,c,3,1
11212,c,2,e,4,a,4,1
12858,d,3,h,5,f,6,1
9868,d,3,e,4,f,5,1
9754,d,3,b,6,g,8,1
12809,d,3,h,1,h,8,1
15640,d,2,c,6,g,7,1
16705,d,4,b,6,g,6,1
27016,c,1,d,2,d,4,1
3709,d,3,b,2,a,6,1
15345,d,1,e,5,a,7,1
13517,b,1,g,7,f,1,1
17597,b,2,b,1,h,3,1
21698,b,1,d,3,h,7,1
13720,b,2,f,5,f,2,1
11037,c,1,g,5,e,1,1
17424,b,1,f,8,a,8,1
26079,b,1,b,5,b,3,1
5542,c,2,g,1,h,4,1
20349,d,2,c,8,c,4,1
4603,c,2,b,1,a,6,1
13710,b,2,f,4,f,2,1
9259,c,3,g,4,e,2,1
18850,c,2,e,6,f,4,1
20036,d,2,a,5,c,4,1
13339,b,1,d,2,c,4,1
21490,b,1,b,3,h,6,1
6499,d,4,f,8,e,1,1
24909,d,1,g,1,g,3,1
15733,d,2,e,1,g,6,1
7520,d,2,f,4,h,6,1
26595,b,1,h,2,c,5,1
8706,c,1,a,5,h,4,1
4830,d,2,g,4,h,8,1
21874,b,1,f,2,d,7,1
23690,c,2,a,6,e,3,1
12929,d,4,a,8,f,4,1
24048,c,2,h,2,e,3,1
5696,c,3,h,3,f,1,1
21367,b,1,a,4,e,4,1
13606,b,2,b,7,d,2,1
20885,d,3,c,3,e,7,1
5051,d,4,a,3,c,2,1
24727,d,1,e,5,b,6,1
14349,c,2,c,6,e,7,1
23009,c,1,c,4,d,8,1
4328,d,3,d,6,h,1,1
12716,d,3,e,8,g,6,1
11021,c,1,f,8,h,4,1
9333,d,1,c,6,a,7,1
25840,a,1,e,7,e,1,1
15040,c,3,f,6,f,2,1
20227,d,2,b,8,e,5,1
24891,d,1,g,1,b,3,1
27264,c,1,g,7,d,7,1
6201,d,3,g,6,f,1,1
21396,b,1,a,5,d,5,1
16753,a,1,a,2,f,2,1
6828,b,2,e,3,e,1,1
25113,d,1,h,3,d,5,1
21978,b,1,g,4,b,7,1
7787,d,3,e,6,h,6,1
19220,c,3,a,2,e,4,1
10479,b,1,b,7,g,8,1
12354,d,3,a,4,g,4,1
5121,d,4,f,5,g,1,1
9044,c,2,h,5,a,8,1
22614,c,1,a,1,c,7,1
8863,c,2,b,2,e,2,1
15075,c,3,h,2,e,3,1
7751,d,3,e,2,a,8,1
19015,c,2,g,4,c,8,1
27177,c,1,f,8,c,4,1
18064,c,1,d,6,h,3,1
27008,c,1,d,1,e,5,1
21621,b,1,c,4,h,7,1
14963,c,3,d,4,f,5,1
6381,d,4,e,4,d,2,1
8852,c,2,a,7,f,2,1
13202,a,1,d,1,h,2,1
26816,b,2,h,6,d,3,1
22207,b,2,a,3,e,4,1
20184,d,2,b,4,e,8,1
17456,b,1,g,6,b,7,1
19215,c,2,h,8,h,6,1
6734,b,1,g,3,g,1,1
14011,c,1,e,4,c,3,1
20214,d,2,b,7,f,4,1
23231,c,1,e,7,g,6,1
13868,c,1,b,8,f,2,1
17822,b,2,h,6,f,2,1
9421,d,2,a,3,h,3,1
18059,c,1,d,6,e,8,1
12728,d,3,f,5,b,6,1
11575,c,3,f,6,h,3,1
24779,d,1,e,8,e,3,1
21277,b,1,a,1,a,4,1
5804,d,2,a,2,h,2,1
7292,c,3,e,1,g,1,1
27796,a,1,f,3,c,3,1
5147,d,4,g,4,h,2,1
11245,c,2,e,6,h,7,1
10121,d,4,b,8,f,2,1
3436,c,1,d,4,a,3,1
20807,d,2,h,6,b,4,1
14078,c,1,f,6,h,4,1
23909,c,2,f,4,d,4,1
8583,b,2,a,4,g,3,1
10473,b,1,b,5,h,4,1
17959,c,1,b,8,b,4,1
6343,d,4,c,8,h,2,1
28003,b,1,f,2,d,4,1
20910,d,3,f,6,c,6,1
19384,c,3,g,2,e,4,1
10548,b,1,d,4,c,7,1
12355,d,3,a,4,g,5,1
23064,c,1,d,2,d,8,1
17817,b,2,h,5,g,3,1
18777,c,2,d,3,g,6,1
9799,d,3,d,7,c,5,1
14727,c,2,h,4,h,6,1
12612,d,3,e,1,e,7,1
24188,d,1,a,3,d,5,1
4294,d,3,c,1,h,1,1
11638,c,3,h,7,g,2,1
12304,d,2,h,7,f,2,1
13686,b,2,e,8,h,3,1
10254,d,4,g,6,g,2,1
8176,d,4,e,3,h,5,1
20140,d,2,b,2,g,6,1
24480,d,1,b,8,g,8,1
9398,d,1,h,4,e,3,1
6104,d,3,d,4,c,8,1
13220,a,1,e,4,h,3,1
16183,d,3,b,6,g,6,1
9217,c,3,e,5,h,8,1
12068,d,2,d,6,a,5,1
3634,d,2,f,3,g,1,1
2897,d,3,f,5,e,1,1
18294,c,1,g,8,b,3,1
10678,b,2,b,1,h,1,1
11034,c,1,g,4,b,3,1
13658,b,2,e,1,h,8,1
8350,a,1,d,3,c,1,1
22373,b,2,d,2,g,4,1
24739,d,1,e,5,e,7,1
19117,c,2,h,3,c,7,1
21728,b,1,d,8,g,3,1
15226,d,1,d,2,a,3,1
4099,d,2,a,4,h,3,1
20291,d,2,c,3,c,8,1
12340,d,3,a,3,d,8,1
22321,b,2,c,4,f,4,1
6133,d,3,d,8,e,1,1
23294,c,1,f,4,e,8,1
25278,d,2,a,7,e,5,1
9584,d,2,f,1,h,5,1
18906,c,2,f,3,c,7,1
21203,a,1,g,1,d,2,1
13600,b,2,b,5,f,4,1
3838,d,3,g,6,b,1,1
10933,c,1,e,5,f,1,1
18127,c,1,e,3,d,7,1
13630,b,2,c,8,h,3,1
21885,b,1,f,3,e,8,1
17254,b,1,e,3,a,5,1
13844,c,1,a,8,a,5,1
6840,b,2,g,1,h,3,1
17771,b,2,e,8,g,4,1
9330,d,1,c,5,g,2,1
7259,c,3,b,7,h,1,1
15079,c,3,h,2,g,4,1
10411,a,1,g,6,h,3,1
4212,d,2,e,4,h,1,1
13961,c,1,d,7,e,1,1
3789,d,3,e,6,b,1,1
8031,d,4,c,1,h,3,1
23348,c,1,g,1,f,8,1
21373,b,1,a,4,f,5,1
5609,c,3,d,4,g,3,1
14220,c,2,a,5,c,4,1
4123,d,2,b,1,h,1,1
18282,c,1,g,6,c,7,1
11096,c,2,a,7,h,3,1
4787,d,2,d,4,f,2,1
25635,a,1,b,7,h,6,1
24451,d,1,b,7,g,3,1
16859,a,1,e,6,h,7,1
10171,d,4,d,5,g,5,1
16712,d,4,c,6,g,5,1
19188,c,2,h,7,e,6,1
3123,d,3,d,5,d,1,1
17593,b,2,b,1,e,1,1
10333,a,1,b,6,e,1,1
8190,d,4,e,5,g,6,1
26467,b,1,g,1,d,4,1
15105,c,3,h,7,f,3,1
25430,d,2,f,7,c,4,1
21703,b,1,d,5,e,7,1
13939,c,1,d,5,h,6,1
16608,d,3,h,2,d,7,1
24006,c,2,g,6,g,3,1
13452,b,1,f,2,h,5,1
22629,c,1,a,1,f,4,1
12684,d,3,e,7,b,4,1
27902,a,1,h,3,e,3,1
6901,c,1,b,1,e,1,1
26657,b,1,h,7,c,6,1
8086,d,4,c,7,h,7,1
7546,d,3,a,1,a,7,1
13551,b,1,h,6,c,8,1
24881,d,1,f,8,b,5,1
16024,d,3,a,3,b,5,1
23645,c,1,h,8,c,3,1
22692,c,1,a,3,f,4,1
2799,c,1,a,6,a,1,1
26243,b,1,c,8,e,7,1
7140,c,2,e,7,h,8,1
18897,c,2,f,2,d,7,1
13857,c,1,b,4,b,8,1
14440,c,2,e,1,g,8,1
17509,b,1,h,5,c,8,1
12997,d,4,c,3,g,3,1
4399,d,3,g,2,e,1,1
17295,b,1,e,5,g,8,1
9503,d,2,c,8,b,5,1
7194,c,2,h,4,a,7,1
11997,d,2,c,3,h,5,1
16421,d,3,f,3,d,6,1
12305,d,2,h,7,g,2,1
27354,d,1,b,6,c,4,1
7263,c,3,b,8,h,2,1
3434,c,1,d,2,g,1,1
25543,a,1,a,6,h,4,1
16063,d,3,a,6,f,5,1
15116,d,1,a,1,a,3,1
26007,b,1,a,6,e,3,1
11411,c,3,a,5,h,7,1
3532,d,1,f,7,a,1,1
16537,d,3,g,4,c,6,1
26232,b,1,c,8,c,6,1
5511,c,2,c,8,h,1,1
9638,d,2,f,7,g,5,1
20117,d,2,b,2,b,4,1
26289,b,1,d,3,g,4,1
18328,c,1,h,5,b,6,1
27584,d,1,f,8,d,5,1
17419,b,1,f,7,h,5,1
6574,d,4,h,4,b,2,1
20201,d,2,b,6,e,6,1
11138,c,2,d,1,b,4,1
14320,c,2,b,8,h,8,1
9681,d,2,h,5,a,8,1
16796,a,1,c,1,h,7,1
21392,b,1,a,5,c,7,1
23350,c,1,g,1,g,4,1
17228,b,1,e,2,b,5,1
6738,b,1,g,4,h,8,1
16873,a,1,f,2,h,3,1
27911,a,1,h,3,h,5,1
25463,d,2,g,2,c,5,1
5902,d,2,f,5,f,2,1
8099,d,4,d,1,h,5,1
21078,a,1,d,2,h,8,1
19992,d,2,a,2,f,7,1
27396,d,1,c,1,c,6,1
7717,d,3,d,5,c,8,1
20710,d,2,h,1,b,4,1
11264,c,2,f,2,a,7,1
27835,a,1,g,2,e,3,1
18325,c,1,h,5,b,3,1
24667,d,1,d,8,e,3,1
7903,d,4,a,1,g,1,1
23842,c,2,d,1,f,2,1
20632,d,2,g,3,g,7,1
16836,a,1,d,6,g,2,1
21298,b,1,a,1,e,3,1
24502,d,1,c,2,c,4,1
14812,c,3,a,6,e,3,1
2926,c,1,f,6,a,1,1
26550,b,1,g,7,d,4,1
12356,d,3,a,4,g,6,1
8767,c,1,e,2,a,8,1
11471,c,3,d,3,h,8,1
21312,b,1,a,1,g,6,1
20680,d,2,g,7,c,7,1
17009,b,1,a,5,e,7,1
18665,c,2,c,1,e,8,1
23875,c,2,d,7,e,4,1
7566,d,3,a,5,g,3,1
4923,d,3,e,1,h,1,1
10925,c,1,e,4,g,7,1
18166,c,1,e,6,b,8,1
21378,b,1,a,4,g,6,1
26591,b,1,h,1,f,5,1
22182,b,1,h,8,g,6,1
19231,c,3,a,6,f,5,1
7830,d,3,f,6,a,8,1
23573,c,1,h,4,b,6,1
24456,d,1,b,7,h,5,1
25071,d,1,h,1,g,6,1
12219,d,2,f,6,a,8,1
25572,a,1,b,1,d,1,1
5533,c,2,e,4,g,2,1
24561,d,1,c,5,c,7,1
7886,d,3,h,6,f,2,1
13453,b,1,f,2,h,6,1
6083,d,3,c,8,f,2,1
21013,a,1,b,6,h,3,1
11366,c,2,h,2,a,8,1
11239,c,2,e,5,c,8,1
6620,a,1,d,3,g,1,1
5529,c,2,e,4,e,2,1
16617,d,3,h,2,g,5,1
21695,b,1,d,3,h,4,1
6041,d,3,c,3,h,2,1
18089,c,1,e,1,f,4,1
17127,b,1,d,4,b,5,1
18216,c,1,f,4,a,5,1
6091,d,3,d,1,h,2,1
20508,d,2,f,3,d,8,1
7449,d,2,c,1,a,7,1
20389,d,2,d,7,g,4,1
3662,d,2,g,7,a,2,1
12667,d,3,e,6,b,5,1
17501,b,1,h,4,h,8,1
20595,d,2,g,2,d,4,1
27025,c,1,d,2,f,3,1
17563,b,2,a,3,h,7,1
22441,b,2,e,5,g,7,1
8645,b,2,d,4,g,2,1
17607,b,2,b,4,h,6,1
13999,c,1,e,2,f,8,1
