,0,1,2,3,4,5,output
14100,c,1,g,4,e,3,1
4969,d,3,f,6,f,1,1
9594,d,2,f,2,h,2,1
7843,d,3,g,1,a,7,1
19093,c,2,h,1,g,5,1
18718,c,2,c,5,f,6,1
22480,b,2,f,5,d,3,1
18725,c,2,c,7,h,4,1
5096,d,4,e,3,a,1,1
25405,d,2,f,2,d,4,1
23093,c,1,d,5,e,2,1
13202,a,1,d,1,h,2,1
6217,d,3,h,4,h,2,1
20538,d,2,f,5,d,4,1
19388,c,3,g,2,f,6,1
15839,d,2,f,5,b,6,1
9935,d,3,f,2,h,2,1
17456,b,1,g,6,b,7,1
22196,b,2,a,2,d,3,1
4991,d,3,g,2,h,6,1
19424,c,3,h,3,f,6,1
12600,d,3,d,8,h,6,1
18998,c,2,g,3,d,8,1
23209,c,1,e,6,g,4,1
14628,c,2,f,6,f,8,1
9890,d,3,e,5,e,8,1
12398,d,3,a,8,g,7,1
20115,d,2,b,1,g,6,1
27600,d,1,g,1,e,4,1
27689,a,1,b,6,f,4,1
21695,b,1,d,3,h,4,1
22418,b,2,d,8,e,3,1
11194,c,2,e,1,a,8,1
18116,c,1,e,2,g,7,1
17445,b,1,g,3,b,6,1
7078,c,2,d,1,h,2,1
17544,b,1,h,8,f,2,1
20360,d,2,d,1,f,2,1
18888,c,2,f,1,f,6,1
15505,d,1,h,8,h,4,1
9180,c,3,c,8,f,2,1
5506,c,2,c,7,g,1,1
24605,d,1,d,2,e,5,1
5312,c,1,b,7,a,5,1
13403,b,1,e,4,d,1,1
10999,c,1,f,6,h,2,1
4407,d,3,g,5,b,2,1
27185,c,1,f,8,d,7,1
13871,c,1,b,8,h,5,1
21160,a,1,e,8,d,2,1
26731,b,2,c,7,f,5,1
10830,c,1,b,7,g,8,1
17809,b,2,h,4,h,8,1
5355,c,1,e,4,h,1,1
26265,b,1,d,2,d,6,1
13127,d,4,h,2,g,6,1
17213,b,1,e,1,f,6,1
4135,d,2,b,4,f,1,1
12415,d,3,b,2,g,8,1
17756,b,2,e,7,f,4,1
10461,b,1,a,8,a,3,1
26550,b,1,g,7,d,4,1
4310,d,3,c,6,b,2,1
22165,b,1,h,7,h,3,1
26310,b,1,d,7,e,3,1
9868,d,3,e,4,f,5,1
18379,c,2,a,1,c,4,1
26326,b,1,d,8,e,5,1
2935,c,1,g,8,a,1,1
7777,d,3,e,5,h,5,1
12945,d,4,b,2,g,3,1
13548,b,1,h,6,b,7,1
25951,a,1,h,5,c,3,1
26619,b,1,h,3,d,5,1
23267,c,1,f,2,d,8,1
3492,d,1,d,4,b,1,1
24184,d,1,a,3,c,7,1
12830,d,3,h,3,g,8,1
24949,d,1,g,3,d,8,1
8187,d,4,e,5,f,4,1
21973,b,1,g,4,a,5,1
8845,c,2,a,6,e,2,1
25048,d,1,h,1,c,6,1
12273,d,2,h,2,h,7,1
26604,b,1,h,2,f,3,1
8711,c,1,a,7,g,8,1
3163,c,3,d,2,c,1,1
4830,d,2,g,4,h,8,1
2946,c,2,c,1,a,1,1
11521,c,3,e,6,e,2,1
25452,d,2,f,8,e,6,1
26297,b,1,d,5,d,3,1
4306,d,3,c,5,a,2,1
13465,b,1,f,4,f,2,1
22678,c,1,a,3,c,8,1
25475,d,2,g,6,g,3,1
11281,c,2,f,3,g,6,1
6435,d,4,f,1,d,2,1
13776,b,2,h,1,h,5,1
23308,c,1,f,5,d,4,1
6881,c,1,a,2,h,2,1
2813,c,3,a,1,c,1,1
22030,b,1,g,7,g,3,1
6082,d,3,c,8,f,1,1
4395,d,3,g,1,h,5,1
27354,d,1,b,6,c,4,1
11965,d,2,b,2,h,8,1
27437,d,1,c,6,f,6,1
26176,b,1,c,3,e,6,1
11140,c,2,d,1,c,4,1
5798,d,1,h,8,a,2,1
20947,a,1,a,2,d,2,1
22701,c,1,a,4,b,6,1
19900,d,1,h,3,b,7,1
18192,c,1,e,8,f,3,1
20903,d,3,c,7,f,7,1
10273,d,4,h,1,h,5,1
25543,a,1,a,6,h,4,1
5018,d,3,g,8,a,3,1
5849,d,2,c,1,h,2,1
5025,d,3,h,2,a,3,1
22868,c,1,b,3,c,7,1
9987,d,3,g,2,a,6,1
15426,d,1,g,4,g,8,1
25922,a,1,h,1,e,3,1
27156,c,1,f,7,b,6,1
10098,d,4,b,2,e,2,1
8423,b,1,b,4,f,3,1
22745,c,1,a,6,d,4,1
13394,b,1,e,1,h,3,1
13863,c,1,b,6,f,2,1
3004,c,3,a,5,c,1,1
26375,b,1,f,1,c,4,1
21444,b,1,a,8,d,4,1
17452,b,1,g,5,a,7,1
7285,c,3,c,8,h,2,1
17164,b,1,d,6,b,3,1
20218,d,2,b,7,g,4,1
23616,c,1,h,6,e,3,1
4907,d,3,d,4,g,3,1
24727,d,1,e,5,b,6,1
9347,d,1,c,8,b,6,1
16436,d,3,f,4,d,6,1
11324,c,2,g,1,b,8,1
21091,a,1,d,4,h,8,1
12018,d,2,d,1,b,2,1
19517,d,1,a,8,h,6,1
15386,d,1,f,2,a,6,1
6344,d,4,d,1,b,1,1
14224,c,2,a,5,d,6,1
23181,c,1,e,5,c,3,1
13966,c,1,d,8,a,4,1
18261,c,1,g,3,b,6,1
27091,c,1,f,1,c,3,1
15203,d,1,c,2,h,4,1
8041,d,4,c,2,h,7,1
27657,d,1,g,8,d,6,1
12227,d,2,g,1,a,4,1
14244,c,2,a,5,h,8,1
14864,c,3,b,4,g,4,1
22112,b,1,h,4,f,4,1
20174,d,2,b,4,c,8,1
5743,d,1,d,6,h,2,1
6214,d,3,h,4,f,2,1
3111,d,3,b,3,a,1,1
27282,c,1,g,8,f,5,1
7567,d,3,a,5,g,4,1
3732,d,3,c,3,d,1,1
16653,d,3,h,6,b,5,1
20940,d,3,g,7,f,5,1
22321,b,2,c,4,f,4,1
21497,b,1,b,4,e,4,1
11812,d,1,f,1,h,4,1
25112,d,1,h,3,d,4,1
6915,c,1,b,6,e,1,1
8344,a,1,c,4,h,1,1
18385,c,2,a,1,d,6,1
9259,c,3,g,4,e,2,1
15925,d,2,h,3,d,8,1
7002,c,2,a,1,h,2,1
12793,d,3,g,8,b,5,1
26155,b,1,c,1,f,6,1
7187,c,2,g,7,d,8,1
25838,a,1,e,7,d,2,1
14447,c,2,e,2,a,4,1
7959,d,4,a,8,h,4,1
9215,c,3,e,5,h,6,1
19836,d,1,g,1,a,6,1
10398,a,1,g,4,h,1,1
21187,a,1,f,5,h,3,1
27742,a,1,c,7,e,3,1
8566,b,1,h,7,e,1,1
20049,d,2,a,6,e,6,1
14229,c,2,a,5,e,5,1
19015,c,2,g,4,c,8,1
4270,d,3,b,2,a,7,1
25304,d,2,b,6,e,5,1
15256,d,1,d,3,h,6,1
8214,d,4,f,1,f,4,1
14454,c,2,e,2,d,4,1
4937,d,3,e,5,g,1,1
4509,b,1,b,2,e,1,1
6528,d,4,g,5,d,1,1
10144,d,4,c,6,e,2,1
23640,c,1,h,7,e,7,1
9186,c,3,d,5,f,2,1
17516,b,1,h,5,h,3,1
21665,b,1,d,1,d,7,1
22131,b,1,h,5,d,4,1
8984,c,2,e,7,g,8,1
22443,b,2,e,6,d,3,1
23187,c,1,e,5,d,3,1
12099,d,2,e,1,a,6,1
24497,d,1,c,1,h,5,1
9238,c,3,f,3,h,7,1
20885,d,3,c,3,e,7,1
18604,c,2,b,4,e,7,1
26976,c,1,c,7,f,5,1
4948,d,3,e,7,g,1,1
27825,a,1,f,8,e,2,1
16367,d,3,e,4,c,6,1
20893,d,3,c,6,f,5,1
14353,c,2,c,6,g,3,1
13152,d,4,h,8,g,4,1
18661,c,2,c,1,d,7,1
27310,c,2,f,2,f,4,1
25289,d,2,b,1,c,5,1
11628,c,3,h,5,f,4,1
20683,d,2,g,7,g,2,1
21031,a,1,c,2,h,4,1
11946,d,2,a,6,h,7,1
4438,d,3,h,8,a,2,1
18671,c,2,c,1,g,5,1
6298,d,4,b,6,b,1,1
14589,c,2,e,8,h,7,1
21732,b,1,d,8,g,7,1
5324,c,1,c,4,f,1,1
6897,c,1,a,8,e,1,1
9081,c,3,a,5,e,2,1
13442,b,1,f,1,h,6,1
20598,d,2,g,2,d,8,1
3479,d,1,c,3,a,1,1
14821,c,3,a,7,g,6,1
8080,d,4,c,7,f,1,1
8139,d,4,d,7,e,1,1
11506,c,3,e,3,h,4,1
19678,d,1,e,1,b,7,1
22373,b,2,d,2,g,4,1
26815,b,2,h,3,h,5,1
9345,d,1,c,8,b,3,1
9151,c,3,c,2,g,2,1
16093,d,3,a,8,f,4,1
22056,b,1,h,1,f,8,1
6953,c,1,c,7,f,1,1
9742,d,3,b,4,b,6,1
9311,d,1,b,7,g,2,1
25972,b,1,a,2,d,5,1
20991,a,1,b,2,h,3,1
13868,c,1,b,8,f,2,1
19595,d,1,d,2,f,7,1
12924,d,4,a,7,f,4,1
18910,c,2,f,3,d,8,1
13416,b,1,e,5,a,8,1
6630,b,1,a,3,e,1,1
22538,b,2,g,8,f,3,1
18779,c,2,d,3,g,8,1
4179,d,2,c,7,h,1,1
23754,c,2,b,7,f,3,1
11249,c,2,f,1,a,7,1
10445,b,1,a,3,a,6,1
5272,c,1,a,3,f,2,1
24555,d,1,c,4,g,6,1
23108,c,1,d,5,g,7,1
8559,b,1,h,5,d,1,1
27962,b,1,c,2,f,5,1
5391,c,1,h,3,e,2,1
6535,d,4,g,6,b,2,1
15078,c,3,h,2,f,3,1
4225,d,2,e,8,g,1,1
5231,b,1,d,3,h,1,1
9286,d,1,a,4,h,8,1
20367,d,2,d,3,e,4,1
19772,d,1,e,6,f,4,1
23844,c,2,d,1,f,4,1
10765,b,2,f,1,h,8,1
22179,b,1,h,8,g,3,1
15878,d,2,g,5,c,7,1
22762,c,1,a,6,h,6,1
24247,d,1,a,6,d,3,1
22060,b,1,h,1,g,6,1
10101,d,4,b,5,e,2,1
22727,c,1,a,4,h,6,1
4402,d,3,g,3,b,2,1
15265,d,1,d,5,a,7,1
15901,d,2,g,8,a,7,1
24856,d,1,f,5,d,3,1
19109,c,2,h,2,f,7,1
20710,d,2,h,1,b,4,1
20558,d,2,f,8,e,4,1
10099,d,4,b,2,f,2,1
19718,d,1,e,2,g,3,1
18340,c,1,h,5,d,6,1
21167,a,1,e,8,g,3,1
25773,a,1,e,1,c,3,1
27234,c,1,g,4,g,6,1
21008,a,1,b,5,h,5,1
5520,c,2,d,4,g,3,1
16378,d,3,f,1,b,6,1
19789,d,1,e,7,g,6,1
16005,d,3,a,2,b,4,1
19437,c,3,h,6,f,6,1
18059,c,1,d,6,e,8,1
25310,d,2,b,7,d,6,1
27540,d,1,f,4,d,4,1
8350,a,1,d,3,c,1,1
23624,c,1,h,7,b,6,1
26511,b,1,g,4,f,6,1
15369,d,1,e,8,f,3,1
23596,c,1,h,5,f,5,1
10299,d,4,h,8,h,3,1
19248,c,3,b,2,f,4,1
14715,c,2,h,2,h,6,1
10478,b,1,b,7,g,2,1
6430,d,4,f,1,b,1,1
19846,d,1,g,3,b,6,1
7484,d,2,d,1,g,1,1
25038,d,1,g,8,g,4,1
22847,c,1,b,1,h,7,1
27248,c,1,g,6,e,5,1
9445,d,2,c,1,a,5,1
9219,c,3,f,1,g,3,1
11683,d,1,c,2,b,2,1
22728,c,1,a,5,a,3,1
16094,d,3,a,8,f,5,1
10681,b,2,b,4,e,3,1
14029,c,1,e,7,a,3,1
11247,c,2,e,8,h,8,1
4428,d,3,h,3,a,2,1
16889,a,1,f,4,e,2,1
5568,c,2,g,8,h,5,1
15848,d,2,f,6,d,8,1
25564,a,1,a,8,f,5,1
14457,c,2,e,2,e,6,1
20447,d,2,e,7,c,4,1
23722,c,2,b,3,d,5,1
3262,d,1,h,3,a,1,1
15276,d,1,d,6,a,7,1
17228,b,1,e,2,b,5,1
9668,d,2,g,6,a,3,1
21216,a,1,g,6,d,2,1
6770,b,2,a,4,h,2,1
12543,d,3,d,1,h,7,1
11186,c,2,d,8,b,7,1
9313,d,1,b,8,g,2,1
16770,a,1,a,8,g,2,1
11245,c,2,e,6,h,7,1
18223,c,1,f,5,b,4,1
17938,c,1,b,5,g,8,1
8127,d,4,d,6,d,1,1
11312,c,2,f,8,g,6,1
4376,d,3,f,4,g,1,1
6431,d,4,f,1,b,2,1
19749,d,1,e,4,g,5,1
25860,a,1,e,8,g,6,1
12095,d,2,d,8,h,4,1
6670,b,1,c,2,b,7,1
22791,c,1,a,7,h,5,1
10024,d,3,h,2,a,4,1
3640,d,2,f,5,a,2,1
19193,c,2,h,7,g,4,1
11522,c,3,e,6,f,2,1
14552,c,2,e,7,g,2,1
10740,b,2,e,4,d,2,1
10298,d,4,h,8,g,3,1
8922,c,2,d,2,c,6,1
4194,d,2,d,4,h,3,1
21518,b,1,b,5,c,8,1
2917,c,1,e,4,a,1,1
13022,d,4,d,1,g,6,1
6070,d,3,c,7,a,8,1
22505,b,2,g,1,g,5,1
25240,d,1,h,8,e,7,1
18089,c,1,e,1,f,4,1
26615,b,1,h,3,c,5,1
27469,d,1,c,8,e,7,1
8706,c,1,a,5,h,4,1
6576,d,4,h,4,d,1,1
8292,d,4,h,4,f,1,1
25512,a,1,a,3,e,3,1
6278,d,4,a,8,h,2,1
20030,d,2,a,4,f,5,1
11810,d,1,f,1,h,2,1
12516,d,3,c,5,g,6,1
15456,d,1,h,2,a,7,1
7834,d,3,f,6,h,3,1
15234,d,1,d,2,b,6,1
17995,c,1,c,8,f,2,1
11192,c,2,e,1,a,6,1
7866,d,3,h,1,f,1,1
12588,d,3,d,5,g,7,1
10016,d,3,g,8,g,2,1
6998,c,1,h,6,e,1,1
23031,c,1,c,5,e,3,1
7675,d,3,c,7,a,6,1
11816,d,1,f,2,b,2,1
24732,d,1,e,5,c,5,1
6486,d,4,f,7,c,2,1
26017,b,1,a,7,c,6,1
12441,d,3,b,5,c,7,1
25914,a,1,g,8,e,2,1
8501,b,1,e,2,a,8,1
16846,a,1,d,8,e,1,1
8155,d,4,d,8,h,5,1
4758,d,2,a,4,g,2,1
26457,b,1,f,8,e,6,1
22425,b,2,d,8,g,4,1
26359,b,1,e,6,e,2,1
13241,a,1,f,4,h,3,1
21268,a,1,h,7,h,2,1
5259,b,2,d,3,f,1,1
28039,b,1,f,7,e,5,1
13666,b,2,e,4,h,8,1
11157,c,2,d,3,h,3,1
18676,c,2,c,3,c,8,1
23572,c,1,h,4,b,5,1
24264,d,1,a,6,h,5,1
11407,c,3,a,5,f,3,1
21835,b,1,e,7,g,5,1
15320,d,1,e,2,a,8,1
5293,c,1,b,3,f,1,1
11414,c,3,a,8,h,3,1
20509,d,2,f,3,e,6,1
8866,c,2,b,5,e,2,1
18304,c,1,h,1,c,8,1
14103,c,1,g,6,a,2,1
14729,c,2,h,5,a,5,1
10000,d,3,g,5,g,8,1
10730,b,2,d,7,e,1,1
20787,d,2,h,4,c,5,1
27369,d,1,b,7,c,5,1
9446,d,2,c,1,a,6,1
23128,c,1,d,8,g,3,1
12833,d,3,h,3,h,8,1
14189,c,2,a,1,h,6,1
12285,d,2,h,4,a,6,1
13037,d,4,d,6,f,4,1
4146,d,2,b,6,b,2,1
27642,d,1,g,7,d,3,1
11206,c,2,e,2,d,8,1
5086,d,4,d,3,b,1,1
9913,d,3,f,1,a,4,1
6833,b,2,e,4,g,1,1
19807,d,1,f,2,b,6,1
11435,c,3,b,8,h,4,1
2964,c,2,e,1,a,2,1
19073,c,2,g,8,g,2,1
10254,d,4,g,6,g,2,1
5157,d,4,g,7,h,4,1
19636,d,1,d,5,e,3,1
16273,d,3,c,4,e,7,1
27725,a,1,c,6,c,2,1
10875,c,1,d,2,a,3,1
17758,b,2,e,7,g,3,1
8129,d,4,d,6,f,1,1
24872,d,1,f,6,f,2,1
28044,b,1,g,3,f,5,1
4207,d,2,e,3,f,1,1
24540,d,1,c,3,g,4,1
14972,c,3,d,4,h,7,1
13638,b,2,d,5,d,2,1
19936,d,1,h,5,h,3,1
19337,c,3,d,7,e,3,1
9716,d,3,a,6,a,8,1
12640,d,3,e,2,g,5,1
27695,a,1,b,7,f,4,1
15902,d,2,g,8,a,8,1
20203,d,2,b,6,f,4,1
16004,d,3,a,1,g,6,1
21032,a,1,c,2,h,5,1
14810,c,3,a,5,g,5,1
26037,b,1,b,2,d,4,1
19485,d,1,a,5,d,7,1
27231,c,1,g,4,e,5,1
19899,d,1,h,3,b,6,1
21266,a,1,h,7,f,2,1
13227,a,1,f,1,c,1,1
18446,c,2,a,3,h,4,1
26549,b,1,g,7,d,3,1
13031,d,4,d,2,g,5,1
3823,d,3,g,3,h,8,1
17507,b,1,h,5,c,6,1
20541,d,2,f,5,d,7,1
19156,c,2,h,5,b,4,1
15086,c,3,h,3,e,3,1
14962,c,3,d,4,f,4,1
3451,c,3,a,2,d,1,1
5138,d,4,g,1,h,6,1
16710,d,4,c,6,f,4,1
27024,c,1,d,2,f,2,1
24824,d,1,f,3,e,7,1
25864,a,1,f,1,d,4,1
26323,b,1,d,8,e,2,1
26449,b,1,f,8,d,5,1
6343,d,4,c,8,h,2,1
25491,d,2,g,8,e,7,1
20206,d,2,b,6,g,4,1
12128,d,2,e,2,h,4,1
7101,c,2,d,5,e,1,1
19396,c,3,g,4,g,6,1
26616,b,1,h,3,c,6,1
5184,a,1,g,2,c,1,1
3074,c,3,g,5,a,1,1
16598,d,3,h,1,g,5,1
20007,d,2,a,3,e,4,1
18787,c,2,d,5,f,4,1
5245,b,2,b,3,f,2,1
4431,d,3,h,5,a,2,1
21279,b,1,a,1,b,4,1
12308,d,2,h,7,h,4,1
24667,d,1,d,8,e,3,1
27525,d,1,f,1,f,5,1
27463,d,1,c,8,d,4,1
24682,d,1,d,8,g,7,1
21262,a,1,h,6,h,2,1
25295,d,2,b,2,d,5,1
27809,a,1,f,6,e,3,1
11574,c,3,f,6,g,4,1
19199,c,2,h,8,c,6,1
3927,c,1,d,2,h,1,1
5061,d,4,b,4,c,2,1
4837,d,2,g,7,h,4,1
13181,a,1,b,1,h,2,1
5523,c,2,d,5,h,1,1
3169,c,3,e,3,c,1,1
20256,d,2,c,1,f,7,1
17115,b,1,d,1,h,5,1
17353,b,1,f,2,b,5,1
7336,c,3,g,4,f,1,1
24048,c,2,h,2,e,3,1
27396,d,1,c,1,c,6,1
25329,d,2,c,2,e,4,1
4871,d,3,b,4,f,3,1
7375,d,1,a,7,h,8,1
15554,d,2,a,6,g,3,1
7609,d,3,b,7,f,3,1
25598,a,1,b,3,h,4,1
4214,d,2,e,4,h,3,1
14400,c,2,d,5,h,6,1
17049,b,1,b,3,b,7,1
5530,c,2,e,4,f,1,1
15402,d,1,f,5,h,4,1
4391,d,3,g,1,a,2,1
13296,b,1,a,6,h,8,1
8153,d,4,d,8,h,3,1
12744,d,3,f,6,h,4,1
3971,c,3,h,2,e,1,1
8873,c,2,b,6,e,2,1
21500,b,1,b,4,e,7,1
7786,d,3,e,6,h,5,1
9320,d,1,c,3,a,3,1
22782,c,1,a,7,f,4,1
26211,b,1,c,7,d,2,1
7315,c,3,f,4,h,2,1
20894,d,3,c,6,f,6,1
24792,d,1,f,1,d,8,1
4299,d,3,c,3,g,1,1
4350,d,3,e,4,h,2,1
23720,c,2,b,3,c,6,1
3871,d,4,a,2,d,1,1
17771,b,2,e,8,g,4,1
9473,d,2,c,5,a,4,1
10265,d,4,h,1,e,1,1
22682,c,1,a,3,d,6,1
10464,b,1,a,8,g,2,1
7872,d,3,h,4,a,5,1
22929,c,1,b,5,e,8,1
26055,b,1,b,3,d,3,1
11629,c,3,h,5,f,6,1
14239,c,2,a,5,g,7,1
10689,b,2,b,7,g,2,1
13068,d,4,e,5,f,3,1
20652,d,2,g,4,f,7,1
12725,d,3,f,4,e,8,1
16917,a,1,f,6,h,7,1
20496,d,2,f,2,e,7,1
22754,c,1,a,6,f,5,1
20739,d,2,h,2,b,6,1
24993,d,1,g,5,g,3,1
26060,b,1,b,3,e,3,1
24381,d,1,b,3,d,6,1
19419,c,3,h,3,e,4,1
17116,b,1,d,1,h,6,1
27408,d,1,c,1,f,6,1
9638,d,2,f,7,g,5,1
5694,c,3,h,3,e,1,1
25692,a,1,c,8,g,5,1
24902,d,1,g,1,d,8,1
6952,c,1,c,7,e,1,1
10713,b,2,d,1,h,2,1
2826,c,1,f,3,a,2,1
5547,c,2,g,2,h,7,1
24303,d,1,a,8,c,4,1
7680,d,3,c,7,e,8,1
8887,c,2,c,1,g,2,1
13365,b,1,d,6,a,7,1
4970,d,3,f,6,g,1,1
13606,b,2,b,7,d,2,1
24673,d,1,d,8,f,4,1
3343,d,2,g,6,b,1,1
7502,d,2,e,1,h,8,1
25703,a,1,d,1,f,6,1
19079,c,2,h,1,c,6,1
11161,c,2,d,5,b,6,1
27890,a,1,h,2,d,3,1
4476,d,4,g,2,h,7,1
25492,d,2,g,8,e,8,1
20666,d,2,g,6,b,3,1
16522,d,3,g,3,d,7,1
17245,b,1,e,2,g,8,1
19083,c,2,h,1,d,8,1
25213,d,1,h,7,f,3,1
16601,d,3,h,2,b,5,1
2899,d,3,f,7,e,1,1
16124,d,3,b,2,b,6,1
14527,c,2,e,6,c,7,1
20785,d,2,h,4,b,6,1
10818,c,1,a,6,f,2,1
17621,b,2,b,6,h,6,1
17101,b,1,c,5,h,7,1
23475,c,1,h,1,b,3,1
24492,d,1,c,1,g,5,1
24256,d,1,a,6,f,4,1
21226,a,1,g,8,d,2,1
22627,c,1,a,1,e,8,1
9096,c,3,a,7,d,1,1
6026,d,3,c,1,e,1,1
22309,b,2,c,2,f,4,1
20036,d,2,a,5,c,4,1
19586,d,1,c,6,h,7,1
15341,d,1,e,4,a,7,1
13427,b,1,e,8,g,1,1
3460,c,3,d,2,d,1,1
19009,c,2,g,4,b,5,1
21854,b,1,e,8,d,5,1
14105,c,1,g,6,a,7,1
8479,b,1,c,8,a,3,1
10801,b,2,h,4,d,2,1
12313,d,2,h,8,h,2,1
12030,d,2,d,3,b,3,1
17787,b,2,f,8,d,1,1
9442,d,2,c,1,a,2,1
5004,d,3,g,5,a,3,1
3359,d,2,h,5,b,1,1
27586,d,1,f,8,d,7,1
12554,d,3,d,2,h,6,1
12236,d,2,g,3,a,5,1
18866,c,2,e,8,c,4,1
9040,c,2,h,2,e,2,1
15785,d,2,e,5,g,4,1
4669,c,2,g,5,a,4,1
6303,d,4,b,7,b,1,1
6906,c,1,b,4,f,2,1
23160,c,1,e,2,e,5,1
21613,b,1,c,4,f,8,1
25644,a,1,c,1,c,3,1
17261,b,1,e,3,e,7,1
14245,c,2,a,6,a,8,1
11796,d,1,e,7,g,1,1
13749,b,2,f,8,g,5,1
11880,d,1,g,5,b,2,1
21235,a,1,h,1,h,4,1
3122,d,3,d,4,d,1,1
10909,c,1,d,7,h,8,1
13732,b,2,f,6,g,3,1
3145,d,3,h,7,d,1,1
21540,b,1,b,7,d,2,1
9424,d,2,a,5,a,3,1
21169,a,1,e,8,g,5,1
20341,d,2,c,5,f,7,1
12657,d,3,e,3,f,4,1
15607,d,2,b,6,g,3,1
3484,d,1,c,3,h,2,1
18161,c,1,e,5,h,4,1
17799,b,2,h,1,f,2,1
13368,b,1,d,6,b,8,1
15840,d,2,f,5,b,7,1
17580,b,2,a,6,h,6,1
24921,d,1,g,2,d,3,1
20881,d,3,c,3,d,6,1
26021,b,1,a,7,d,6,1
15227,d,1,d,2,a,4,1
9331,d,1,c,5,h,3,1
18243,c,1,f,8,a,8,1
9964,d,3,f,7,h,5,1
12697,d,3,e,8,b,5,1
18217,c,1,f,4,a,6,1
15501,d,1,h,8,f,2,1
11692,d,1,c,4,a,6,1
4323,d,3,d,5,b,2,1
10388,a,1,g,2,h,5,1
12337,d,3,a,2,h,7,1
13011,d,4,c,7,g,4,1
10333,a,1,b,6,e,1,1
19134,c,2,h,4,b,5,1
13002,d,4,c,4,g,3,1
6961,c,1,d,2,h,2,1
18914,c,2,f,3,f,6,1
27434,d,1,c,6,f,3,1
14121,c,1,h,1,a,2,1
9643,d,2,f,7,h,6,1
18599,c,2,b,4,d,7,1
18397,c,2,a,1,g,4,1
27012,c,1,d,1,f,4,1
6673,b,1,c,3,a,8,1
10442,b,1,a,2,a,7,1
18747,c,2,d,1,f,7,1
27207,c,1,g,1,f,5,1
22174,b,1,h,8,e,7,1
24239,d,1,a,5,c,7,1
20156,d,2,b,3,e,4,1
4229,d,2,f,4,g,1,1
17478,b,1,h,1,h,3,1
8515,b,1,f,4,a,8,1
25238,d,1,h,8,e,5,1
22195,b,2,a,1,g,7,1
22689,c,1,a,3,e,7,1
11911,d,2,a,2,a,6,1
16011,d,3,a,2,d,5,1
6482,d,4,f,6,g,2,1
26487,b,1,g,2,e,5,1
10269,d,4,h,1,f,3,1
13814,c,1,a,2,h,7,1
10905,c,1,d,7,a,8,1
21943,b,1,g,1,g,3,1
7141,c,2,e,8,e,1,1
3538,d,1,g,4,a,1,1
11603,c,3,g,7,f,1,1
8799,c,1,g,4,g,2,1
7732,d,3,d,6,h,8,1
24520,d,1,c,3,c,6,1
17571,b,2,a,5,f,5,1
15328,d,1,e,2,h,7,1
19921,d,1,h,5,d,5,1
23925,c,2,f,6,f,2,1
4189,d,2,d,4,f,1,1
10063,d,4,a,1,f,3,1
9258,c,3,f,8,h,5,1
9459,d,2,c,2,b,3,1
24298,d,1,a,8,b,3,1
7189,c,2,g,8,h,6,1
22005,b,1,g,5,e,2,1
6530,d,4,g,5,e,1,1
24140,d,1,a,1,f,6,1
18440,c,2,a,3,f,6,1
6742,b,1,g,6,h,2,1
3703,d,3,a,8,a,1,1
14263,c,2,a,8,h,8,1
9932,d,3,f,2,g,4,1
25875,a,1,f,5,d,4,1
27222,c,1,g,2,f,5,1
7896,d,3,h,8,h,2,1
12838,d,3,h,4,g,6,1
16309,d,3,d,1,e,5,1
14634,c,2,f,6,h,6,1
6521,d,4,g,4,e,1,1
7360,c,3,h,4,h,2,1
6006,d,3,b,6,g,1,1
9223,c,3,f,1,g,7,1
19886,d,1,h,1,a,7,1
24973,d,1,g,4,e,7,1
20939,d,3,g,7,f,4,1
24561,d,1,c,5,c,7,1
5208,b,1,b,5,a,8,1
26896,c,1,b,7,d,3,1
15733,d,2,e,1,g,6,1
16063,d,3,a,6,f,5,1
12785,d,3,g,7,a,5,1
5221,b,1,c,3,g,1,1
16990,b,1,a,3,a,5,1
8296,d,4,h,4,g,2,1
18371,c,1,h,8,b,3,1
25241,d,1,h,8,e,8,1
24639,d,1,d,5,g,5,1
21870,b,1,f,1,f,8,1
7171,c,2,g,2,h,5,1
21220,a,1,g,7,c,2,1
27659,d,1,g,8,e,5,1
18696,c,2,c,4,d,8,1
4011,d,1,b,5,g,1,1
22601,b,2,h,8,h,6,1
22300,b,2,c,1,e,5,1
7768,d,3,e,5,f,3,1
23863,c,2,d,3,f,3,1
15064,c,3,g,8,g,3,1
12357,d,3,a,4,g,7,1
17894,c,1,a,6,c,8,1
3402,d,3,f,3,c,1,1
10381,a,1,f,3,d,2,1
13006,d,4,c,5,f,5,1
23210,c,1,e,6,g,5,1
15994,d,3,a,1,d,7,1
19833,d,1,g,1,a,3,1
19203,c,2,h,8,d,8,1
3652,d,2,g,4,a,2,1
4722,d,1,b,4,g,2,1
24569,d,1,c,5,e,7,1
13745,b,2,f,7,h,4,1
25495,d,2,h,6,f,4,1
25715,a,1,d,2,g,7,1
24277,d,1,a,7,d,5,1
11714,d,1,c,7,a,7,1
26286,b,1,d,3,f,6,1
27385,d,1,b,8,c,5,1
2840,c,2,c,7,a,1,1
16453,d,3,f,8,b,6,1
14053,c,1,f,3,g,5,1
7435,d,1,h,7,a,8,1
23993,c,2,g,5,e,5,1
12886,d,3,h,8,f,3,1
13302,b,1,b,2,f,2,1
22793,c,1,a,7,h,7,1
22931,c,1,b,6,g,3,1
