,0,1,2,3,4,5,6,7,output
4865,pretentious,proper,incomplete,3,convenient,0,slightly_prob,not_recom,1
3896,usual,very_crit,incomplete,1,convenient,0,problematic,not_recom,1
1796,usual,improper,complete,2,convenient,1,slightly_prob,not_recom,1
374,usual,proper,completed,3,critical,1,slightly_prob,not_recom,1
5240,pretentious,less_proper,complete,2,convenient,0,nonprob,not_recom,1
3479,usual,very_crit,complete,1,less_conv,0,slightly_prob,not_recom,1
8315,pretentious,very_crit,incomplete,2,critical,1,problematic,not_recom,1
8150,pretentious,very_crit,completed,3,critical,1,slightly_prob,not_recom,1
6650,pretentious,improper,incomplete,more,convenient,0,problematic,not_recom,1
10601,great_pret,improper,completed,1,convenient,1,problematic,not_recom,1
4136,usual,very_crit,foster,1,less_conv,1,slightly_prob,not_recom,1
1061,usual,less_proper,complete,more,less_conv,1,problematic,not_recom,1
11528,great_pret,critical,completed,2,less_conv,0,problematic,not_recom,1
407,usual,proper,completed,more,less_conv,1,nonprob,not_recom,1
5144,pretentious,proper,foster,more,convenient,1,slightly_prob,not_recom,1
8684,great_pret,proper,complete,1,critical,0,problematic,not_recom,1
1502,usual,less_proper,incomplete,more,critical,0,problematic,not_recom,1
11960,great_pret,critical,foster,2,less_conv,0,problematic,not_recom,1
6656,pretentious,improper,incomplete,more,convenient,1,slightly_prob,not_recom,1
6071,pretentious,improper,complete,1,less_conv,0,slightly_prob,not_recom,1
6752,pretentious,improper,foster,2,convenient,0,nonprob,not_recom,1
5738,pretentious,less_proper,incomplete,3,convenient,1,slightly_prob,not_recom,1
5816,pretentious,less_proper,incomplete,more,critical,0,nonprob,not_recom,1
7229,pretentious,critical,completed,2,critical,1,nonprob,not_recom,1
203,usual,proper,complete,more,critical,0,slightly_prob,not_recom,1
2594,usual,critical,complete,1,convenient,0,nonprob,not_recom,1
6179,pretentious,improper,complete,3,less_conv,0,slightly_prob,not_recom,1
6374,pretentious,improper,completed,3,convenient,0,nonprob,not_recom,1
4208,usual,very_crit,foster,2,critical,1,slightly_prob,not_recom,1
3353,usual,critical,foster,3,convenient,0,slightly_prob,not_recom,1
11609,great_pret,critical,completed,3,critical,1,problematic,not_recom,1
3266,usual,critical,foster,1,less_conv,0,problematic,not_recom,1
3242,usual,critical,foster,1,convenient,0,nonprob,not_recom,1
12107,great_pret,very_crit,complete,1,convenient,1,nonprob,not_recom,1
2195,usual,improper,incomplete,1,less_conv,1,problematic,not_recom,1
6473,pretentious,improper,completed,more,critical,1,nonprob,not_recom,1
11957,great_pret,critical,foster,2,less_conv,0,slightly_prob,not_recom,1
1301,usual,less_proper,incomplete,1,convenient,0,slightly_prob,not_recom,1
5438,pretentious,less_proper,completed,1,critical,0,nonprob,not_recom,1
12611,great_pret,very_crit,incomplete,2,less_conv,1,nonprob,not_recom,1
12716,great_pret,very_crit,incomplete,more,less_conv,0,problematic,not_recom,1
3227,usual,critical,incomplete,more,critical,0,slightly_prob,not_recom,1
11414,great_pret,critical,complete,more,less_conv,0,nonprob,not_recom,1
9137,great_pret,proper,incomplete,2,convenient,1,nonprob,not_recom,1
8699,great_pret,proper,complete,2,convenient,0,slightly_prob,not_recom,1
12197,great_pret,very_crit,complete,2,critical,1,nonprob,not_recom,1
4121,usual,very_crit,foster,1,convenient,1,problematic,not_recom,1
11408,great_pret,critical,complete,more,convenient,1,slightly_prob,not_recom,1
8144,pretentious,very_crit,completed,3,critical,0,problematic,not_recom,1
7271,pretentious,critical,completed,3,less_conv,1,problematic,not_recom,1
4568,pretentious,proper,completed,1,less_conv,1,slightly_prob,not_recom,1
2999,usual,critical,completed,more,less_conv,1,nonprob,not_recom,1
2285,usual,improper,incomplete,3,convenient,1,problematic,not_recom,1
6569,pretentious,improper,incomplete,2,less_conv,1,problematic,not_recom,1
9008,great_pret,proper,completed,3,critical,0,problematic,not_recom,1
3773,usual,very_crit,completed,2,critical,1,nonprob,not_recom,1
11558,great_pret,critical,completed,3,convenient,0,nonprob,not_recom,1
4511,pretentious,proper,complete,more,less_conv,1,nonprob,not_recom,1
9713,great_pret,less_proper,complete,more,critical,1,nonprob,not_recom,1
1745,usual,improper,complete,1,convenient,1,problematic,not_recom,1
11009,great_pret,improper,incomplete,more,critical,1,nonprob,not_recom,1
3521,usual,very_crit,complete,2,convenient,1,nonprob,not_recom,1
5756,pretentious,less_proper,incomplete,3,less_conv,1,slightly_prob,not_recom,1
5534,pretentious,less_proper,completed,3,less_conv,0,problematic,not_recom,1
4496,pretentious,proper,complete,more,convenient,1,slightly_prob,not_recom,1
11225,great_pret,improper,foster,more,critical,1,nonprob,not_recom,1
11777,great_pret,critical,incomplete,3,convenient,0,slightly_prob,not_recom,1
9305,great_pret,proper,foster,1,convenient,1,problematic,not_recom,1
8381,pretentious,very_crit,incomplete,more,convenient,1,nonprob,not_recom,1
2138,usual,improper,completed,more,less_conv,1,slightly_prob,not_recom,1
4670,pretentious,proper,completed,3,less_conv,0,problematic,not_recom,1
9068,great_pret,proper,completed,more,critical,1,slightly_prob,not_recom,1
2939,usual,critical,completed,3,less_conv,0,slightly_prob,not_recom,1
299,usual,proper,completed,2,less_conv,1,nonprob,not_recom,1
455,usual,proper,incomplete,1,less_conv,0,slightly_prob,not_recom,1
10391,great_pret,improper,complete,1,less_conv,0,slightly_prob,not_recom,1
4448,pretentious,proper,complete,3,less_conv,0,nonprob,not_recom,1
8717,great_pret,proper,complete,2,less_conv,0,slightly_prob,not_recom,1
3206,usual,critical,incomplete,more,less_conv,0,nonprob,not_recom,1
947,usual,less_proper,complete,2,less_conv,1,nonprob,not_recom,1
11150,great_pret,improper,foster,3,less_conv,0,problematic,not_recom,1
4760,pretentious,proper,incomplete,1,convenient,0,problematic,not_recom,1
8774,great_pret,proper,complete,3,less_conv,0,problematic,not_recom,1
7922,pretentious,very_crit,complete,3,critical,0,nonprob,not_recom,1
9236,great_pret,proper,incomplete,more,convenient,0,nonprob,not_recom,1
7883,pretentious,very_crit,complete,2,critical,1,problematic,not_recom,1
4310,usual,very_crit,foster,more,critical,0,problematic,not_recom,1
6278,pretentious,improper,completed,1,convenient,1,slightly_prob,not_recom,1
11864,great_pret,critical,incomplete,more,critical,0,nonprob,not_recom,1
7688,pretentious,critical,foster,3,less_conv,0,nonprob,not_recom,1
12005,great_pret,critical,foster,3,convenient,1,problematic,not_recom,1
5939,pretentious,less_proper,foster,2,critical,1,problematic,not_recom,1
1064,usual,less_proper,complete,more,critical,0,nonprob,not_recom,1
5192,pretentious,less_proper,complete,1,convenient,0,problematic,not_recom,1
4466,pretentious,proper,complete,3,critical,0,nonprob,not_recom,1
7355,pretentious,critical,incomplete,1,convenient,1,nonprob,not_recom,1
6203,pretentious,improper,complete,3,critical,1,nonprob,not_recom,1
5153,pretentious,proper,foster,more,less_conv,0,slightly_prob,not_recom,1
12515,great_pret,very_crit,completed,more,critical,0,slightly_prob,not_recom,1
1262,usual,less_proper,completed,more,less_conv,0,nonprob,not_recom,1
4952,pretentious,proper,incomplete,more,critical,0,nonprob,not_recom,1
7379,pretentious,critical,incomplete,1,less_conv,1,problematic,not_recom,1
9872,great_pret,less_proper,completed,3,critical,0,problematic,not_recom,1
434,usual,proper,incomplete,1,convenient,0,nonprob,not_recom,1
800,usual,proper,foster,3,critical,0,problematic,not_recom,1
776,usual,proper,foster,3,less_conv,0,nonprob,not_recom,1
5774,pretentious,less_proper,incomplete,3,critical,1,slightly_prob,not_recom,1
875,usual,less_proper,complete,1,convenient,1,nonprob,not_recom,1
4175,usual,very_crit,foster,2,convenient,1,problematic,not_recom,1
11111,great_pret,improper,foster,2,critical,0,slightly_prob,not_recom,1
11717,great_pret,critical,incomplete,1,critical,1,problematic,not_recom,1
9491,great_pret,proper,foster,more,critical,0,slightly_prob,not_recom,1
10178,great_pret,less_proper,foster,1,less_conv,0,problematic,not_recom,1
11786,great_pret,critical,incomplete,3,convenient,1,slightly_prob,not_recom,1
3869,usual,very_crit,completed,more,less_conv,1,problematic,not_recom,1
1382,usual,less_proper,incomplete,2,less_conv,1,slightly_prob,not_recom,1
1418,usual,less_proper,incomplete,3,convenient,1,slightly_prob,not_recom,1
1310,usual,less_proper,incomplete,1,convenient,1,slightly_prob,not_recom,1
191,usual,proper,complete,more,less_conv,1,nonprob,not_recom,1
2573,usual,improper,foster,more,less_conv,1,problematic,not_recom,1
3971,usual,very_crit,incomplete,2,less_conv,1,nonprob,not_recom,1
5498,pretentious,less_proper,completed,2,critical,0,problematic,not_recom,1
8630,pretentious,very_crit,foster,more,critical,0,problematic,not_recom,1
5303,pretentious,less_proper,complete,3,convenient,1,nonprob,not_recom,1
8033,pretentious,very_crit,completed,1,critical,0,slightly_prob,not_recom,1
10244,great_pret,less_proper,foster,2,critical,0,nonprob,not_recom,1
7103,pretentious,critical,complete,more,less_conv,1,nonprob,not_recom,1
9674,great_pret,less_proper,complete,more,convenient,0,problematic,not_recom,1
3524,usual,very_crit,complete,2,convenient,1,slightly_prob,not_recom,1
5297,pretentious,less_proper,complete,3,convenient,0,slightly_prob,not_recom,1
791,usual,proper,foster,3,less_conv,1,problematic,not_recom,1
2519,usual,improper,foster,3,less_conv,1,problematic,not_recom,1
179,usual,proper,complete,more,convenient,1,problematic,not_recom,1
10565,great_pret,improper,complete,more,less_conv,1,problematic,not_recom,1
7310,pretentious,critical,completed,more,less_conv,0,nonprob,not_recom,1
4280,usual,very_crit,foster,more,convenient,1,slightly_prob,not_recom,1
764,usual,proper,foster,3,convenient,0,problematic,not_recom,1
7109,pretentious,critical,complete,more,less_conv,1,problematic,not_recom,1
11639,great_pret,critical,completed,more,less_conv,1,nonprob,not_recom,1
1790,usual,improper,complete,2,convenient,0,problematic,not_recom,1
1952,usual,improper,completed,1,convenient,0,problematic,not_recom,1
12617,great_pret,very_crit,incomplete,2,less_conv,1,problematic,not_recom,1
8939,great_pret,proper,completed,2,less_conv,1,nonprob,not_recom,1
1919,usual,improper,complete,more,less_conv,1,nonprob,not_recom,1
1031,usual,less_proper,complete,more,convenient,0,slightly_prob,not_recom,1
584,usual,proper,incomplete,3,critical,0,problematic,not_recom,1
2828,usual,critical,completed,1,less_conv,0,nonprob,not_recom,1
1808,usual,improper,complete,2,less_conv,0,problematic,not_recom,1
9788,great_pret,less_proper,completed,2,convenient,1,slightly_prob,not_recom,1
7949,pretentious,very_crit,complete,more,convenient,1,nonprob,not_recom,1
4517,pretentious,proper,complete,more,less_conv,1,problematic,not_recom,1
9605,great_pret,less_proper,complete,2,critical,1,nonprob,not_recom,1
80,usual,proper,complete,2,less_conv,0,problematic,not_recom,1
9308,great_pret,proper,foster,1,less_conv,0,nonprob,not_recom,1
12599,great_pret,very_crit,incomplete,2,convenient,1,problematic,not_recom,1
11069,great_pret,improper,foster,1,critical,1,problematic,not_recom,1
9104,great_pret,proper,incomplete,1,less_conv,1,slightly_prob,not_recom,1
8276,pretentious,very_crit,incomplete,2,convenient,1,slightly_prob,not_recom,1
12500,great_pret,very_crit,completed,more,less_conv,0,problematic,not_recom,1
38,usual,proper,complete,1,critical,0,nonprob,not_recom,1
7394,pretentious,critical,incomplete,1,critical,1,slightly_prob,not_recom,1
10067,great_pret,less_proper,incomplete,3,less_conv,0,slightly_prob,not_recom,1
7067,pretentious,critical,complete,3,critical,1,nonprob,not_recom,1
587,usual,proper,incomplete,3,critical,1,nonprob,not_recom,1
12635,great_pret,very_crit,incomplete,2,critical,1,problematic,not_recom,1
6971,pretentious,critical,complete,2,convenient,0,slightly_prob,not_recom,1
4505,pretentious,proper,complete,more,less_conv,0,slightly_prob,not_recom,1
5360,pretentious,less_proper,complete,more,convenient,1,slightly_prob,not_recom,1
11942,great_pret,critical,foster,2,convenient,0,problematic,not_recom,1
5588,pretentious,less_proper,completed,more,less_conv,0,problematic,not_recom,1
10712,great_pret,improper,completed,3,less_conv,0,nonprob,not_recom,1
8867,great_pret,proper,completed,1,convenient,1,nonprob,not_recom,1
11174,great_pret,improper,foster,3,critical,1,slightly_prob,not_recom,1
5327,pretentious,less_proper,complete,3,less_conv,1,problematic,not_recom,1
9089,great_pret,proper,incomplete,1,convenient,1,problematic,not_recom,1
3062,usual,critical,incomplete,1,critical,0,nonprob,not_recom,1
7412,pretentious,critical,incomplete,2,convenient,1,slightly_prob,not_recom,1
4112,usual,very_crit,foster,1,convenient,0,problematic,not_recom,1
10049,great_pret,less_proper,incomplete,3,convenient,0,slightly_prob,not_recom,1
8825,great_pret,proper,complete,more,less_conv,0,slightly_prob,not_recom,1
11420,great_pret,critical,complete,more,less_conv,0,problematic,not_recom,1
9146,great_pret,proper,incomplete,2,less_conv,0,nonprob,not_recom,1
7199,pretentious,critical,completed,2,convenient,1,problematic,not_recom,1
4862,pretentious,proper,incomplete,3,convenient,0,nonprob,not_recom,1
7796,pretentious,very_crit,complete,1,less_conv,0,nonprob,not_recom,1
956,usual,less_proper,complete,2,critical,0,nonprob,not_recom,1
7601,pretentious,critical,foster,1,critical,0,slightly_prob,not_recom,1
7361,pretentious,critical,incomplete,1,convenient,1,problematic,not_recom,1
2588,usual,improper,foster,more,critical,1,slightly_prob,not_recom,1
311,usual,proper,completed,2,critical,0,slightly_prob,not_recom,1
4439,pretentious,proper,complete,3,convenient,1,nonprob,not_recom,1
4997,pretentious,proper,foster,1,less_conv,1,nonprob,not_recom,1
10787,great_pret,improper,completed,more,critical,0,slightly_prob,not_recom,1
11153,great_pret,improper,foster,3,less_conv,1,nonprob,not_recom,1
9635,great_pret,less_proper,complete,3,less_conv,0,slightly_prob,not_recom,1
2846,usual,critical,completed,1,critical,0,nonprob,not_recom,1
356,usual,proper,completed,3,less_conv,1,slightly_prob,not_recom,1
473,usual,proper,incomplete,1,critical,0,slightly_prob,not_recom,1
4523,pretentious,proper,complete,more,critical,0,slightly_prob,not_recom,1
8108,pretentious,very_crit,completed,3,convenient,0,problematic,not_recom,1
3866,usual,very_crit,completed,more,less_conv,1,slightly_prob,not_recom,1
9773,great_pret,less_proper,completed,1,critical,1,problematic,not_recom,1
11921,great_pret,critical,foster,1,critical,0,slightly_prob,not_recom,1
9224,great_pret,proper,incomplete,3,critical,0,problematic,not_recom,1
11726,great_pret,critical,incomplete,2,convenient,0,problematic,not_recom,1
11126,great_pret,improper,foster,3,convenient,0,nonprob,not_recom,1
2570,usual,improper,foster,more,less_conv,1,slightly_prob,not_recom,1
632,usual,proper,incomplete,more,critical,0,nonprob,not_recom,1
6200,pretentious,improper,complete,3,critical,0,problematic,not_recom,1
4943,pretentious,proper,incomplete,more,less_conv,1,nonprob,not_recom,1
4070,usual,very_crit,incomplete,more,less_conv,0,nonprob,not_recom,1
10517,great_pret,improper,complete,3,critical,0,slightly_prob,not_recom,1
7985,pretentious,very_crit,complete,more,critical,1,nonprob,not_recom,1
3416,usual,critical,foster,more,convenient,1,slightly_prob,not_recom,1
755,usual,proper,foster,2,critical,1,problematic,not_recom,1
7046,pretentious,critical,complete,3,less_conv,0,problematic,not_recom,1
5900,pretentious,less_proper,foster,2,convenient,1,slightly_prob,not_recom,1
10694,great_pret,improper,completed,3,convenient,0,nonprob,not_recom,1
11048,great_pret,improper,foster,1,less_conv,1,slightly_prob,not_recom,1
3332,usual,critical,foster,2,critical,0,nonprob,not_recom,1
9620,great_pret,less_proper,complete,3,convenient,0,problematic,not_recom,1
5858,pretentious,less_proper,foster,1,less_conv,0,problematic,not_recom,1
5540,pretentious,less_proper,completed,3,less_conv,1,slightly_prob,not_recom,1
6545,pretentious,improper,incomplete,2,convenient,1,nonprob,not_recom,1
9887,great_pret,less_proper,completed,more,convenient,0,slightly_prob,not_recom,1
5210,pretentious,less_proper,complete,1,less_conv,0,problematic,not_recom,1
8492,pretentious,very_crit,foster,2,convenient,1,slightly_prob,not_recom,1
3818,usual,very_crit,completed,3,critical,0,nonprob,not_recom,1
3602,usual,very_crit,complete,3,critical,0,nonprob,not_recom,1
7451,pretentious,critical,incomplete,2,critical,1,problematic,not_recom,1
4316,usual,very_crit,foster,more,critical,1,slightly_prob,not_recom,1
5234,pretentious,less_proper,complete,1,critical,1,slightly_prob,not_recom,1
7100,pretentious,critical,complete,more,less_conv,0,problematic,not_recom,1
4742,pretentious,proper,completed,more,critical,0,problematic,not_recom,1
11708,great_pret,critical,incomplete,1,critical,0,problematic,not_recom,1
98,usual,proper,complete,2,critical,0,problematic,not_recom,1
7733,pretentious,critical,foster,more,convenient,1,nonprob,not_recom,1
1292,usual,less_proper,completed,more,critical,1,slightly_prob,not_recom,1
1271,usual,less_proper,completed,more,less_conv,1,nonprob,not_recom,1
3929,usual,very_crit,incomplete,1,critical,0,slightly_prob,not_recom,1
12704,great_pret,very_crit,incomplete,more,convenient,1,slightly_prob,not_recom,1
341,usual,proper,completed,3,convenient,1,problematic,not_recom,1
10283,great_pret,less_proper,foster,3,less_conv,0,slightly_prob,not_recom,1
7019,pretentious,critical,complete,2,critical,1,problematic,not_recom,1
9506,great_pret,less_proper,complete,1,convenient,0,nonprob,not_recom,1
9173,great_pret,proper,incomplete,2,critical,1,nonprob,not_recom,1
1457,usual,less_proper,incomplete,3,critical,1,problematic,not_recom,1
4052,usual,very_crit,incomplete,more,convenient,0,nonprob,not_recom,1
8915,great_pret,proper,completed,2,convenient,0,slightly_prob,not_recom,1
3089,usual,critical,incomplete,2,convenient,1,nonprob,not_recom,1
2087,usual,improper,completed,3,less_conv,1,problematic,not_recom,1
824,usual,proper,foster,more,convenient,1,slightly_prob,not_recom,1
10190,great_pret,less_proper,foster,1,critical,0,nonprob,not_recom,1
11855,great_pret,critical,incomplete,more,less_conv,1,nonprob,not_recom,1
2789,usual,critical,complete,more,less_conv,1,problematic,not_recom,1
11405,great_pret,critical,complete,more,convenient,1,nonprob,not_recom,1
3536,usual,very_crit,complete,2,less_conv,0,problematic,not_recom,1
2006,usual,improper,completed,2,convenient,0,problematic,not_recom,1
7073,pretentious,critical,complete,3,critical,1,problematic,not_recom,1
6536,pretentious,improper,incomplete,2,convenient,0,nonprob,not_recom,1
995,usual,less_proper,complete,3,less_conv,0,slightly_prob,not_recom,1
1319,usual,less_proper,incomplete,1,less_conv,0,slightly_prob,not_recom,1
1565,usual,less_proper,foster,1,critical,1,problematic,not_recom,1
596,usual,proper,incomplete,more,convenient,0,nonprob,not_recom,1
3371,usual,critical,foster,3,less_conv,0,slightly_prob,not_recom,1
2411,usual,improper,foster,1,less_conv,1,problematic,not_recom,1
590,usual,proper,incomplete,3,critical,1,slightly_prob,not_recom,1
863,usual,proper,foster,more,critical,1,problematic,not_recom,1
2228,usual,improper,incomplete,2,convenient,1,slightly_prob,not_recom,1
848,usual,proper,foster,more,critical,0,nonprob,not_recom,1
9965,great_pret,less_proper,incomplete,1,less_conv,1,nonprob,not_recom,1
11636,great_pret,critical,completed,more,less_conv,0,problematic,not_recom,1
6701,pretentious,improper,foster,1,convenient,0,slightly_prob,not_recom,1
10457,great_pret,improper,complete,2,less_conv,1,problematic,not_recom,1
12959,great_pret,very_crit,foster,more,critical,1,problematic,not_recom,1
4223,usual,very_crit,foster,3,convenient,1,nonprob,not_recom,1
1841,usual,improper,complete,3,convenient,0,slightly_prob,not_recom,1
9848,great_pret,less_proper,completed,3,less_conv,0,nonprob,not_recom,1
11447,great_pret,critical,complete,more,critical,1,problematic,not_recom,1
9287,great_pret,proper,incomplete,more,critical,1,problematic,not_recom,1
10271,great_pret,less_proper,foster,3,convenient,1,nonprob,not_recom,1
1397,usual,less_proper,incomplete,2,critical,1,nonprob,not_recom,1
7904,pretentious,very_crit,complete,3,less_conv,0,nonprob,not_recom,1
9929,great_pret,less_proper,completed,more,critical,1,nonprob,not_recom,1
12074,great_pret,critical,foster,more,less_conv,1,slightly_prob,not_recom,1
6035,pretentious,less_proper,foster,more,critical,0,slightly_prob,not_recom,1
5369,pretentious,less_proper,complete,more,less_conv,0,slightly_prob,not_recom,1
9116,great_pret,proper,incomplete,1,critical,0,problematic,not_recom,1
5222,pretentious,less_proper,complete,1,critical,0,nonprob,not_recom,1
866,usual,less_proper,complete,1,convenient,0,nonprob,not_recom,1
554,usual,proper,incomplete,3,convenient,1,slightly_prob,not_recom,1
8120,pretentious,very_crit,completed,3,less_conv,0,nonprob,not_recom,1
12122,great_pret,very_crit,complete,1,less_conv,0,problematic,not_recom,1
185,usual,proper,complete,more,less_conv,0,slightly_prob,not_recom,1
4661,pretentious,proper,completed,3,convenient,1,problematic,not_recom,1
9779,great_pret,less_proper,completed,2,convenient,0,slightly_prob,not_recom,1
12761,great_pret,very_crit,foster,1,convenient,1,problematic,not_recom,1
4871,pretentious,proper,incomplete,3,convenient,1,nonprob,not_recom,1
2255,usual,improper,incomplete,2,critical,0,slightly_prob,not_recom,1
12053,great_pret,critical,foster,more,convenient,1,nonprob,not_recom,1
155,usual,proper,complete,3,critical,1,nonprob,not_recom,1
9569,great_pret,less_proper,complete,2,convenient,1,nonprob,not_recom,1
2369,usual,improper,incomplete,more,critical,1,nonprob,not_recom,1
1208,usual,less_proper,completed,3,less_conv,0,nonprob,not_recom,1
10316,great_pret,less_proper,foster,more,convenient,0,nonprob,not_recom,1
470,usual,proper,incomplete,1,critical,0,nonprob,not_recom,1
7832,pretentious,very_crit,complete,2,convenient,0,nonprob,not_recom,1
10613,great_pret,improper,completed,1,less_conv,1,nonprob,not_recom,1
7517,pretentious,critical,incomplete,more,convenient,1,nonprob,not_recom,1
1475,usual,less_proper,incomplete,more,convenient,1,problematic,not_recom,1
8327,pretentious,very_crit,incomplete,3,convenient,1,nonprob,not_recom,1
2825,usual,critical,completed,1,convenient,1,problematic,not_recom,1
4370,pretentious,proper,complete,1,critical,1,slightly_prob,not_recom,1
7169,pretentious,critical,completed,1,critical,0,slightly_prob,not_recom,1
1163,usual,less_proper,completed,2,less_conv,1,nonprob,not_recom,1
3290,usual,critical,foster,1,critical,1,slightly_prob,not_recom,1
683,usual,proper,foster,1,less_conv,1,problematic,not_recom,1
488,usual,proper,incomplete,2,convenient,0,nonprob,not_recom,1
10958,great_pret,improper,incomplete,3,critical,1,slightly_prob,not_recom,1
176,usual,proper,complete,more,convenient,1,slightly_prob,not_recom,1
7226,pretentious,critical,completed,2,critical,0,problematic,not_recom,1
11039,great_pret,improper,foster,1,less_conv,0,slightly_prob,not_recom,1
12641,great_pret,very_crit,incomplete,3,convenient,0,slightly_prob,not_recom,1
12275,great_pret,very_crit,complete,more,convenient,1,problematic,not_recom,1
9938,great_pret,less_proper,incomplete,1,convenient,0,nonprob,not_recom,1
4769,pretentious,proper,incomplete,1,convenient,1,problematic,not_recom,1
4676,pretentious,proper,completed,3,less_conv,1,slightly_prob,not_recom,1
8036,pretentious,very_crit,completed,1,critical,0,problematic,not_recom,1
10550,great_pret,improper,complete,more,less_conv,0,nonprob,not_recom,1
1439,usual,less_proper,incomplete,3,less_conv,1,problematic,not_recom,1
7784,pretentious,very_crit,complete,1,convenient,0,problematic,not_recom,1
6392,pretentious,improper,completed,3,less_conv,0,nonprob,not_recom,1
1472,usual,less_proper,incomplete,more,convenient,1,slightly_prob,not_recom,1
11165,great_pret,improper,foster,3,critical,0,slightly_prob,not_recom,1
1373,usual,less_proper,incomplete,2,less_conv,0,slightly_prob,not_recom,1
6962,pretentious,critical,complete,1,critical,1,slightly_prob,not_recom,1
8090,pretentious,very_crit,completed,2,critical,0,problematic,not_recom,1
12464,great_pret,very_crit,completed,3,critical,0,problematic,not_recom,1
8654,great_pret,proper,complete,1,convenient,1,slightly_prob,not_recom,1
2597,usual,critical,complete,1,convenient,0,slightly_prob,not_recom,1
3635,usual,very_crit,complete,more,convenient,1,problematic,not_recom,1
8021,pretentious,very_crit,completed,1,less_conv,1,nonprob,not_recom,1
11063,great_pret,improper,foster,1,critical,1,nonprob,not_recom,1
2936,usual,critical,completed,3,less_conv,0,nonprob,not_recom,1
9737,great_pret,less_proper,completed,1,convenient,1,problematic,not_recom,1
4613,pretentious,proper,completed,2,less_conv,0,slightly_prob,not_recom,1
10406,great_pret,improper,complete,1,critical,0,nonprob,not_recom,1
10589,great_pret,improper,completed,1,convenient,0,slightly_prob,not_recom,1
7511,pretentious,critical,incomplete,more,convenient,0,slightly_prob,not_recom,1
3005,usual,critical,completed,more,less_conv,1,problematic,not_recom,1
11087,great_pret,improper,foster,2,convenient,1,problematic,not_recom,1
7628,pretentious,critical,foster,2,convenient,1,slightly_prob,not_recom,1
6668,pretentious,improper,incomplete,more,less_conv,0,problematic,not_recom,1
9833,great_pret,less_proper,completed,3,convenient,0,slightly_prob,not_recom,1
4268,usual,very_crit,foster,more,convenient,0,nonprob,not_recom,1
4694,pretentious,proper,completed,3,critical,1,slightly_prob,not_recom,1
7466,pretentious,critical,incomplete,3,convenient,1,slightly_prob,not_recom,1
9065,great_pret,proper,completed,more,critical,1,nonprob,not_recom,1
6779,pretentious,improper,foster,2,less_conv,1,nonprob,not_recom,1
4925,pretentious,proper,incomplete,more,convenient,1,nonprob,not_recom,1
5186,pretentious,less_proper,complete,1,convenient,0,nonprob,not_recom,1
5108,pretentious,proper,foster,3,less_conv,1,slightly_prob,not_recom,1
3326,usual,critical,foster,2,less_conv,1,slightly_prob,not_recom,1
11918,great_pret,critical,foster,1,critical,0,nonprob,not_recom,1
6371,pretentious,improper,completed,2,critical,1,problematic,not_recom,1
9587,great_pret,less_proper,complete,2,less_conv,1,nonprob,not_recom,1
1601,usual,less_proper,foster,2,less_conv,1,problematic,not_recom,1
3158,usual,critical,incomplete,3,less_conv,0,problematic,not_recom,1
3947,usual,very_crit,incomplete,2,convenient,0,slightly_prob,not_recom,1
9875,great_pret,less_proper,completed,3,critical,1,nonprob,not_recom,1
8783,great_pret,proper,complete,3,less_conv,1,problematic,not_recom,1
8198,pretentious,very_crit,completed,more,critical,0,problematic,not_recom,1
8378,pretentious,very_crit,incomplete,more,convenient,0,problematic,not_recom,1
11582,great_pret,critical,completed,3,less_conv,0,problematic,not_recom,1
5243,pretentious,less_proper,complete,2,convenient,0,slightly_prob,not_recom,1
3881,usual,very_crit,completed,more,critical,1,nonprob,not_recom,1
12110,great_pret,very_crit,complete,1,convenient,1,slightly_prob,not_recom,1
1505,usual,less_proper,incomplete,more,critical,1,nonprob,not_recom,1
9581,great_pret,less_proper,complete,2,less_conv,0,slightly_prob,not_recom,1
4610,pretentious,proper,completed,2,less_conv,0,nonprob,not_recom,1
3551,usual,very_crit,complete,2,critical,0,slightly_prob,not_recom,1
458,usual,proper,incomplete,1,less_conv,0,problematic,not_recom,1
1076,usual,less_proper,complete,more,critical,1,slightly_prob,not_recom,1
6689,pretentious,improper,incomplete,more,critical,1,nonprob,not_recom,1
12530,great_pret,very_crit,incomplete,1,convenient,0,nonprob,not_recom,1
9398,great_pret,proper,foster,3,convenient,0,nonprob,not_recom,1
11603,great_pret,critical,completed,3,critical,1,nonprob,not_recom,1
6737,pretentious,improper,foster,1,critical,0,slightly_prob,not_recom,1
1649,usual,less_proper,foster,3,less_conv,1,nonprob,not_recom,1
3077,usual,critical,incomplete,1,critical,1,problematic,not_recom,1
11276,great_pret,critical,complete,1,critical,0,problematic,not_recom,1
11990,great_pret,critical,foster,3,convenient,0,nonprob,not_recom,1
5846,pretentious,less_proper,foster,1,convenient,1,slightly_prob,not_recom,1
10103,great_pret,less_proper,incomplete,more,convenient,0,slightly_prob,not_recom,1
12773,great_pret,very_crit,foster,1,less_conv,1,nonprob,not_recom,1
3383,usual,critical,foster,3,less_conv,1,problematic,not_recom,1
4619,pretentious,proper,completed,2,less_conv,1,nonprob,not_recom,1
6518,pretentious,improper,incomplete,1,critical,0,nonprob,not_recom,1
5717,pretentious,less_proper,incomplete,2,critical,1,nonprob,not_recom,1
10355,great_pret,less_proper,foster,more,critical,0,slightly_prob,not_recom,1
