,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,output
747,A11,A32,A40,A61,A72,A92,A101,A121,A143,A152,A172,1,0,12,1274,3,1,37,1,1,1
748,A14,A32,A41,A65,A73,A93,A101,A123,A143,A152,A173,1,0,21,5248,1,3,26,1,1,0
749,A14,A32,A41,A61,A74,A93,A101,A123,A143,A152,A173,1,0,15,3029,2,2,33,1,1,0
750,A11,A32,A42,A61,A75,A92,A101,A122,A141,A152,A173,0,0,6,428,2,1,49,1,1,0
751,A11,A32,A40,A61,A72,A92,A101,A123,A143,A152,A172,1,0,18,976,1,2,23,1,1,1
752,A12,A32,A49,A62,A74,A92,A101,A121,A143,A151,A172,1,0,12,841,2,4,23,1,1,0
753,A14,A34,A43,A61,A74,A92,A101,A123,A143,A152,A173,1,0,30,5771,4,2,25,2,1,0
754,A14,A33,A45,A64,A75,A93,A101,A124,A143,A153,A173,1,0,12,1555,4,4,55,2,2,1
755,A11,A32,A40,A65,A74,A92,A101,A124,A143,A151,A173,1,0,24,1285,4,4,32,1,1,1
756,A13,A34,A40,A61,A73,A93,A101,A121,A143,A152,A171,1,1,6,1299,1,1,74,3,2,0
757,A13,A34,A43,A65,A73,A93,A101,A124,A143,A153,A173,0,0,15,1271,3,4,39,2,1,1
758,A14,A32,A40,A61,A73,A93,A103,A121,A143,A152,A173,0,0,24,1393,2,2,31,1,1,0
759,A11,A34,A40,A61,A75,A93,A101,A122,A143,A152,A173,1,0,12,691,4,3,35,2,1,1
760,A14,A34,A40,A65,A75,A92,A101,A123,A143,A152,A173,0,0,15,5045,1,4,59,1,1,0
761,A11,A34,A42,A61,A73,A92,A101,A121,A143,A151,A173,1,0,18,2124,4,4,24,2,1,1
762,A11,A32,A43,A61,A73,A93,A101,A122,A143,A152,A172,1,0,12,2214,4,3,24,1,1,0
763,A14,A34,A40,A65,A75,A93,A101,A124,A143,A153,A174,0,0,21,12680,4,4,30,1,1,1
764,A14,A34,A40,A62,A74,A94,A101,A122,A143,A152,A173,0,0,24,2463,4,3,27,2,1,0
765,A12,A32,A43,A61,A75,A94,A103,A121,A141,A152,A172,1,0,12,1155,3,3,40,2,1,0
766,A11,A32,A42,A61,A72,A91,A101,A122,A143,A152,A172,1,0,30,3108,2,4,31,1,1,1
767,A14,A32,A41,A65,A72,A92,A101,A121,A143,A151,A173,1,0,10,2901,1,4,31,1,1,0
768,A12,A34,A42,A61,A75,A93,A101,A123,A143,A151,A173,0,0,12,3617,1,4,28,3,1,0
769,A14,A34,A43,A61,A75,A93,A101,A121,A143,A152,A172,0,0,12,1655,2,4,63,2,1,0
770,A11,A32,A41,A65,A75,A92,A101,A121,A143,A151,A173,1,0,24,2812,2,4,26,1,1,0
771,A11,A34,A46,A61,A73,A92,A101,A124,A143,A152,A174,0,0,36,8065,3,2,25,2,1,1
772,A14,A34,A41,A61,A75,A93,A101,A123,A143,A152,A174,0,0,21,3275,1,4,36,1,1,0
773,A14,A34,A43,A62,A75,A93,A101,A122,A141,A152,A173,1,0,24,2223,4,4,52,2,1,0
774,A13,A34,A40,A63,A71,A93,A101,A124,A141,A153,A171,1,0,12,1480,2,4,66,3,1,0
775,A11,A32,A40,A65,A73,A92,A101,A121,A143,A151,A173,1,0,24,1371,4,4,25,1,1,1
776,A14,A34,A40,A61,A74,A93,A101,A123,A143,A152,A173,0,0,36,3535,4,4,37,2,1,0
777,A11,A32,A43,A61,A74,A92,A103,A121,A143,A152,A173,1,0,18,3509,4,1,25,1,1,0
778,A14,A34,A41,A64,A75,A93,A101,A123,A143,A152,A174,0,0,36,5711,4,2,38,2,1,0
779,A12,A32,A45,A61,A71,A92,A101,A123,A143,A152,A173,0,0,18,3872,2,4,67,1,1,0
780,A12,A34,A43,A61,A74,A93,A103,A121,A143,A152,A173,1,0,39,4933,2,2,25,2,1,1
781,A14,A34,A40,A64,A75,A93,A101,A121,A143,A152,A173,0,0,24,1940,4,4,60,1,1,0
782,A12,A30,A48,A61,A73,A93,A101,A121,A143,A152,A172,0,0,12,1410,2,2,31,1,1,0
783,A12,A32,A40,A62,A72,A92,A101,A122,A141,A152,A172,1,0,12,836,4,2,23,1,1,1
784,A12,A32,A41,A65,A71,A91,A101,A121,A143,A152,A174,0,0,20,6468,1,4,60,1,1,0
785,A12,A32,A49,A64,A73,A93,A101,A122,A143,A152,A172,0,0,18,1941,4,2,35,1,1,0
786,A14,A32,A43,A63,A75,A93,A101,A123,A143,A152,A173,1,0,22,2675,3,4,40,1,1,0
787,A14,A34,A41,A65,A75,A93,A101,A123,A143,A152,A173,0,0,48,2751,4,3,38,2,2,0
788,A12,A33,A46,A61,A75,A93,A101,A124,A143,A153,A173,1,0,48,6224,4,4,50,1,1,1
789,A11,A34,A46,A61,A73,A93,A101,A124,A141,A152,A173,0,0,40,5998,4,3,27,1,1,1
790,A12,A32,A49,A61,A75,A92,A101,A122,A143,A152,A173,1,0,21,1188,2,4,39,1,2,1
791,A14,A32,A41,A65,A75,A93,A101,A123,A143,A152,A174,0,0,24,6313,3,4,41,1,2,0
792,A14,A34,A42,A65,A73,A94,A101,A122,A143,A152,A173,1,0,6,1221,1,2,27,2,1,0
793,A13,A32,A42,A61,A75,A91,A101,A124,A143,A153,A173,1,0,24,2892,3,4,51,1,1,0
794,A14,A32,A42,A63,A75,A93,A101,A124,A143,A151,A173,0,0,24,3062,4,3,32,1,1,0
795,A14,A32,A42,A62,A72,A92,A101,A122,A143,A151,A173,1,0,9,2301,2,4,22,1,1,0
796,A11,A32,A41,A65,A75,A93,A101,A122,A143,A153,A173,0,0,18,7511,1,4,51,1,2,1
797,A14,A34,A42,A61,A72,A92,A101,A122,A143,A151,A172,1,0,12,1258,2,4,22,2,1,0
798,A14,A33,A40,A65,A75,A94,A101,A123,A143,A152,A173,0,0,24,717,4,4,54,2,1,0
799,A12,A32,A40,A65,A72,A93,A101,A121,A143,A152,A171,1,0,9,1549,4,2,35,1,1,0
800,A14,A34,A46,A61,A75,A93,A101,A124,A143,A153,A173,1,0,24,1597,4,4,54,2,2,0
801,A12,A34,A43,A61,A75,A92,A103,A121,A141,A151,A172,0,0,18,1795,3,4,48,2,1,0
802,A11,A34,A42,A61,A75,A92,A101,A122,A143,A152,A173,1,0,20,4272,1,4,24,2,1,0
803,A14,A34,A43,A65,A75,A93,A101,A123,A143,A152,A173,1,0,12,976,4,4,35,2,1,0
804,A12,A32,A40,A65,A71,A92,A101,A121,A143,A151,A171,1,0,12,7472,1,2,24,1,1,0
805,A11,A32,A40,A61,A74,A93,A101,A123,A143,A152,A173,0,0,36,9271,2,1,24,1,1,1
806,A12,A32,A43,A61,A72,A94,A101,A121,A143,A152,A172,1,1,6,590,3,3,26,1,1,0
807,A14,A34,A43,A65,A75,A93,A101,A121,A143,A152,A173,1,0,12,930,4,4,65,4,1,0
808,A12,A31,A41,A61,A71,A93,A101,A124,A141,A153,A174,0,0,42,9283,1,2,55,1,1,0
809,A12,A30,A40,A61,A72,A92,A101,A121,A143,A151,A171,1,0,15,1778,2,1,26,2,1,1
810,A12,A32,A49,A61,A72,A94,A101,A121,A143,A152,A173,0,0,8,907,3,2,26,1,1,0
811,A12,A32,A43,A61,A74,A94,A103,A121,A141,A152,A172,1,0,6,484,3,3,28,1,1,0
812,A11,A34,A41,A61,A74,A93,A101,A123,A143,A152,A173,0,0,36,9629,4,4,24,2,1,1
813,A11,A32,A44,A61,A73,A93,A101,A123,A143,A152,A173,1,0,48,3051,3,4,54,1,1,1
814,A11,A32,A40,A61,A74,A93,A101,A124,A143,A153,A173,1,0,48,3931,4,4,46,1,2,1
815,A12,A33,A40,A61,A73,A92,A101,A122,A143,A151,A173,1,0,36,7432,2,2,54,1,1,0
816,A14,A32,A44,A63,A73,A91,A101,A121,A143,A152,A173,1,0,6,1338,1,4,62,1,1,0
817,A14,A34,A43,A61,A74,A92,A101,A123,A143,A151,A173,0,0,6,1554,1,2,24,2,1,0
818,A11,A32,A410,A61,A71,A91,A102,A123,A143,A152,A174,1,0,36,15857,2,3,43,1,1,0
819,A11,A32,A43,A61,A73,A94,A101,A121,A141,A152,A173,1,0,18,1345,4,3,26,1,1,1
820,A14,A32,A40,A61,A73,A94,A101,A121,A143,A152,A173,0,0,12,1101,3,2,27,2,1,0
821,A13,A32,A43,A61,A73,A94,A101,A123,A143,A152,A173,1,0,12,3016,3,1,24,1,1,0
822,A11,A32,A42,A61,A75,A93,A101,A122,A141,A152,A173,1,0,36,2712,2,2,41,1,2,1
823,A11,A34,A40,A61,A75,A93,A101,A121,A143,A152,A172,1,0,8,731,4,4,47,2,1,0
824,A14,A34,A42,A61,A72,A91,A101,A123,A143,A152,A174,0,0,18,3780,3,2,35,2,1,0
825,A11,A34,A40,A61,A75,A94,A101,A123,A143,A152,A173,0,0,21,1602,4,3,30,2,1,0
826,A11,A34,A40,A61,A75,A92,A101,A121,A141,A151,A173,0,0,18,3966,1,4,33,3,1,1
827,A14,A30,A49,A61,A73,A93,A101,A123,A142,A152,A173,1,0,18,4165,2,2,36,2,2,1
828,A11,A32,A41,A65,A75,A93,A101,A124,A143,A153,A173,1,0,36,8335,3,4,47,1,1,1
829,A12,A33,A49,A65,A73,A93,A101,A124,A143,A153,A173,0,0,48,6681,4,4,38,1,2,0
830,A14,A33,A49,A63,A73,A93,A101,A123,A143,A152,A173,0,0,24,2375,4,2,44,2,2,0
831,A11,A32,A40,A61,A72,A92,A101,A123,A143,A151,A173,0,0,18,1216,4,3,23,1,1,1
832,A11,A30,A49,A61,A75,A93,A101,A123,A143,A151,A173,1,0,45,11816,2,4,29,2,1,1
833,A12,A32,A43,A65,A75,A92,A101,A123,A143,A152,A173,0,0,24,5084,2,4,42,1,1,0
834,A13,A32,A43,A61,A72,A92,A101,A121,A143,A152,A172,1,0,15,2327,2,3,25,1,1,1
835,A11,A30,A40,A61,A73,A93,A101,A123,A141,A152,A173,1,0,12,1082,4,4,48,2,1,1
836,A14,A32,A43,A65,A73,A92,A101,A123,A143,A152,A173,1,0,12,886,4,2,21,1,1,0
837,A14,A32,A42,A61,A72,A92,A101,A121,A143,A151,A172,1,0,4,601,1,3,23,1,2,0
838,A11,A34,A41,A61,A75,A93,A101,A122,A143,A152,A173,0,0,24,2957,4,4,63,2,1,0
839,A14,A34,A43,A61,A75,A94,A102,A121,A143,A152,A173,1,0,24,2611,4,3,46,2,1,0
840,A11,A32,A42,A61,A74,A93,A101,A122,A143,A152,A173,1,0,36,5179,4,2,29,1,1,1
841,A14,A33,A41,A61,A73,A93,A101,A121,A142,A152,A172,1,0,21,2993,3,2,28,2,1,0
842,A14,A32,A45,A61,A72,A92,A101,A121,A143,A152,A173,1,0,18,1943,4,4,23,1,1,1
843,A14,A31,A49,A61,A74,A93,A101,A123,A141,A152,A173,0,0,24,1559,4,4,50,1,1,0
844,A14,A32,A42,A61,A75,A93,A101,A122,A141,A152,A173,0,0,18,3422,4,4,47,3,2,0
845,A12,A32,A42,A65,A74,A93,A101,A123,A143,A152,A173,0,0,21,3976,2,3,35,1,1,0
846,A14,A32,A40,A65,A73,A93,A101,A123,A143,A151,A173,1,0,18,6761,2,4,68,2,1,1
847,A14,A32,A40,A61,A72,A94,A101,A121,A143,A152,A173,1,0,24,1249,4,2,28,1,1,0
848,A11,A32,A43,A61,A74,A93,A101,A121,A143,A152,A173,1,0,9,1364,3,4,59,1,1,0
849,A11,A32,A43,A61,A75,A93,A101,A121,A142,A152,A172,1,0,12,709,4,4,57,1,1,1
850,A11,A34,A40,A61,A73,A94,A103,A122,A141,A151,A173,1,1,20,2235,4,2,33,2,1,1
851,A14,A34,A41,A65,A74,A93,A101,A122,A143,A152,A173,0,0,24,4042,3,4,43,2,1,0
852,A14,A34,A43,A61,A73,A93,A101,A124,A143,A153,A173,0,0,15,1471,4,4,35,2,1,0
853,A11,A31,A40,A61,A74,A93,A101,A124,A143,A153,A172,1,0,18,1442,4,4,32,2,2,1
854,A14,A33,A40,A61,A75,A93,A101,A123,A143,A152,A173,0,0,36,10875,2,2,45,2,2,0
855,A14,A32,A40,A62,A72,A94,A101,A121,A143,A152,A173,0,0,24,1474,4,3,33,1,1,0
856,A14,A32,A48,A65,A74,A92,A101,A122,A143,A152,A173,0,0,10,894,4,3,40,1,1,0
857,A14,A34,A42,A61,A73,A93,A101,A124,A143,A153,A173,0,0,15,3343,4,2,28,1,1,0
858,A11,A32,A40,A61,A73,A92,A101,A122,A143,A152,A173,0,0,15,3959,3,2,29,1,1,1
859,A14,A32,A40,A62,A73,A93,A103,A121,A143,A151,A173,1,1,9,3577,1,2,26,1,2,0
860,A14,A34,A41,A64,A73,A93,A101,A121,A143,A152,A173,1,0,24,5804,4,2,27,2,1,0
861,A14,A33,A49,A61,A73,A94,A101,A123,A143,A152,A173,0,0,18,2169,4,2,28,1,1,1
862,A11,A32,A43,A61,A72,A92,A101,A121,A143,A152,A173,0,0,24,2439,4,4,35,1,1,1
863,A14,A34,A42,A64,A72,A93,A101,A121,A142,A152,A172,0,0,27,4526,4,2,32,2,2,0
864,A14,A32,A42,A61,A73,A93,A101,A121,A141,A151,A172,1,0,10,2210,2,2,25,1,1,1
865,A14,A32,A42,A63,A73,A92,A101,A123,A143,A151,A173,1,0,15,2221,2,4,20,1,1,0
866,A11,A32,A43,A61,A72,A92,A101,A123,A142,A152,A173,1,0,18,2389,4,1,27,1,1,0
867,A14,A34,A42,A61,A75,A93,A101,A122,A142,A152,A173,1,0,12,3331,2,4,42,1,1,0
868,A14,A32,A49,A65,A75,A93,A101,A122,A143,A152,A173,1,0,36,7409,3,2,37,2,1,0
869,A11,A32,A42,A61,A75,A92,A101,A122,A143,A151,A173,1,0,12,652,4,4,24,1,1,0
870,A14,A33,A42,A63,A74,A92,A101,A123,A143,A152,A173,0,0,36,7678,2,4,40,2,1,0
871,A13,A34,A40,A61,A75,A93,A101,A121,A143,A152,A173,1,1,6,1343,1,4,46,2,2,0
872,A11,A34,A49,A62,A74,A93,A101,A121,A143,A152,A173,0,0,24,1382,4,1,26,2,1,0
873,A14,A32,A44,A65,A72,A92,A101,A121,A143,A152,A173,1,0,15,874,4,1,24,1,1,0
874,A11,A32,A42,A61,A73,A93,A102,A122,A143,A152,A172,1,0,12,3590,2,2,29,1,2,0
875,A12,A34,A40,A64,A73,A92,A101,A123,A143,A152,A173,1,0,11,1322,4,4,40,2,1,0
876,A11,A31,A43,A61,A72,A93,A102,A124,A141,A153,A174,0,0,18,1940,3,4,36,1,1,0
877,A14,A32,A43,A61,A75,A93,A101,A123,A143,A152,A173,1,0,36,3595,4,2,28,1,1,0
878,A11,A32,A40,A61,A72,A93,A101,A124,A143,A153,A174,0,0,9,1422,3,2,27,1,1,1
879,A14,A34,A43,A65,A74,A93,A101,A122,A143,A152,A173,1,0,30,6742,2,3,36,2,1,0
880,A14,A32,A41,A61,A74,A93,A101,A123,A143,A152,A174,0,0,24,7814,3,3,38,1,1,0
881,A14,A32,A41,A65,A73,A91,A101,A124,A143,A153,A173,0,0,24,9277,2,4,48,1,1,0
882,A12,A34,A40,A65,A75,A93,A101,A121,A143,A152,A173,1,0,30,2181,4,4,36,2,1,0
883,A14,A34,A43,A61,A71,A92,A101,A123,A143,A152,A171,1,0,18,1098,4,4,65,2,1,0
884,A12,A32,A42,A61,A74,A91,A101,A123,A143,A152,A173,0,0,24,4057,3,3,43,1,1,1
885,A11,A32,A46,A61,A72,A92,A101,A122,A143,A152,A173,1,0,12,795,4,4,53,1,1,1
886,A12,A34,A49,A65,A74,A93,A101,A124,A143,A152,A173,0,0,24,2825,4,3,34,2,2,0
887,A12,A32,A49,A61,A73,A93,A101,A123,A143,A152,A173,0,0,48,15672,2,2,23,1,1,1
888,A14,A34,A40,A61,A75,A93,A101,A123,A143,A152,A174,0,0,36,6614,4,4,34,2,1,0
889,A14,A31,A41,A65,A72,A93,A103,A121,A141,A151,A173,0,0,28,7824,3,4,40,2,2,0
890,A11,A34,A49,A61,A75,A93,A101,A123,A142,A152,A174,0,0,27,2442,4,4,43,4,2,0
891,A14,A34,A43,A61,A75,A93,A101,A123,A143,A152,A173,0,0,15,1829,4,4,46,2,1,0
892,A11,A34,A40,A61,A73,A93,A101,A122,A141,A152,A172,1,1,12,2171,4,4,38,2,1,0
893,A12,A34,A41,A61,A73,A93,A101,A123,A143,A152,A173,0,0,36,5800,3,4,34,2,1,0
894,A14,A34,A43,A65,A73,A93,A101,A122,A143,A152,A173,0,0,18,1169,4,3,29,2,1,0
895,A14,A33,A41,A65,A74,A93,A101,A123,A142,A152,A174,0,0,36,8947,3,2,31,1,2,0
896,A11,A32,A43,A61,A72,A92,A101,A122,A143,A151,A174,0,0,21,2606,4,4,28,1,1,0
897,A14,A34,A42,A64,A74,A92,A101,A122,A143,A152,A173,1,1,12,1592,3,2,35,1,1,0
898,A14,A32,A42,A65,A74,A92,A101,A121,A141,A151,A172,1,0,15,2186,1,4,33,1,1,0
899,A11,A32,A42,A61,A73,A93,A102,A123,A143,A152,A173,1,0,18,4153,2,3,42,1,1,1
900,A11,A34,A40,A61,A75,A93,A103,A122,A141,A151,A173,0,0,16,2625,2,4,43,1,1,1
901,A14,A34,A40,A65,A72,A91,A101,A121,A143,A152,A173,0,0,20,3485,2,4,44,2,1,0
902,A14,A34,A41,A65,A75,A93,A101,A124,A143,A153,A173,1,0,36,10477,2,4,42,2,1,0
903,A14,A32,A43,A65,A73,A94,A101,A121,A143,A151,A173,0,0,15,1386,4,2,40,1,1,0
904,A14,A32,A43,A61,A75,A93,A101,A121,A143,A152,A174,0,0,24,1278,4,1,36,1,1,0
905,A11,A32,A43,A61,A73,A93,A101,A121,A143,A151,A174,0,0,12,1107,2,2,20,1,2,0
906,A11,A32,A40,A65,A74,A93,A102,A121,A143,A152,A172,1,1,21,3763,2,2,24,1,1,0
907,A12,A32,A46,A65,A73,A94,A101,A123,A143,A152,A173,1,0,36,3711,2,2,27,1,1,0
908,A14,A33,A41,A61,A72,A92,A101,A122,A143,A152,A172,1,0,15,3594,1,2,46,2,1,0
909,A12,A32,A40,A65,A73,A92,A101,A121,A143,A152,A172,1,0,9,3195,1,2,33,1,1,0
910,A14,A33,A43,A61,A73,A92,A101,A121,A143,A152,A173,1,0,36,4454,4,4,34,2,1,0
911,A12,A34,A42,A61,A72,A92,A101,A123,A141,A152,A172,1,0,24,4736,2,4,25,1,1,1
912,A12,A32,A43,A65,A75,A92,A101,A123,A143,A152,A173,1,0,30,2991,2,4,25,1,1,0
913,A14,A32,A49,A64,A75,A91,A101,A121,A143,A152,A173,0,0,11,2142,1,2,28,1,1,0
914,A11,A31,A49,A61,A73,A93,A101,A122,A143,A151,A173,0,0,24,3161,4,2,31,1,1,1
915,A12,A30,A410,A61,A73,A92,A101,A122,A141,A152,A174,0,1,48,18424,1,2,32,1,1,1
916,A14,A32,A41,A62,A73,A93,A102,A121,A143,A152,A173,1,0,10,2848,1,2,32,1,2,0
917,A11,A32,A40,A61,A75,A93,A101,A124,A141,A152,A174,0,0,6,14896,1,4,68,1,1,1
918,A11,A32,A42,A62,A71,A91,A101,A122,A143,A152,A173,1,0,24,2359,1,1,33,1,1,1
919,A11,A32,A42,A61,A75,A93,A101,A122,A143,A151,A174,0,0,24,3345,4,2,39,1,1,1
920,A14,A34,A42,A61,A73,A92,A101,A124,A143,A152,A173,1,0,18,1817,4,2,28,2,1,0
921,A14,A33,A43,A63,A74,A93,A101,A123,A143,A152,A174,0,0,48,12749,4,1,37,1,1,0
922,A11,A32,A43,A61,A72,A92,A101,A122,A143,A151,A173,1,0,9,1366,3,4,22,1,1,1
923,A12,A32,A40,A61,A74,A93,A101,A122,A143,A151,A173,0,0,12,2002,3,4,30,1,2,0
924,A11,A31,A42,A61,A72,A91,A101,A122,A141,A152,A173,0,0,24,6872,2,1,55,1,1,1
925,A11,A31,A40,A61,A72,A93,A101,A123,A141,A152,A173,0,0,12,697,4,2,46,2,1,1
926,A11,A34,A42,A61,A72,A92,A101,A122,A143,A151,A173,1,0,18,1049,4,4,21,1,1,0
927,A11,A32,A41,A61,A74,A93,A101,A124,A142,A153,A173,0,0,48,10297,4,4,39,3,2,1
928,A14,A32,A43,A65,A75,A93,A101,A123,A143,A152,A173,0,0,30,1867,4,4,58,1,1,0
929,A11,A33,A40,A61,A73,A93,A101,A121,A143,A152,A172,1,0,12,1344,4,2,43,2,2,0
930,A11,A32,A42,A61,A72,A93,A102,A122,A143,A152,A172,1,1,24,1747,4,1,24,1,1,0
931,A12,A32,A43,A61,A72,A92,A101,A123,A143,A152,A173,0,0,9,1670,4,2,22,1,1,1
932,A14,A34,A40,A61,A73,A93,A101,A121,A143,A152,A173,1,0,9,1224,3,1,30,2,1,0
933,A14,A34,A43,A63,A75,A93,A101,A122,A143,A152,A173,0,0,12,522,4,4,42,2,2,0
934,A11,A32,A43,A61,A73,A92,A101,A123,A141,A152,A173,1,0,12,1498,4,1,23,1,1,0
935,A12,A33,A43,A62,A72,A93,A101,A124,A142,A152,A174,1,0,30,1919,4,3,30,2,1,1
936,A13,A32,A43,A61,A73,A92,A101,A121,A143,A152,A172,1,0,9,745,3,2,28,1,1,1
937,A12,A32,A43,A61,A72,A94,A101,A123,A143,A151,A174,0,0,6,2063,4,3,30,1,1,0
938,A12,A32,A46,A61,A73,A93,A101,A124,A143,A153,A173,1,0,60,6288,4,4,42,1,1,1
939,A14,A34,A41,A65,A73,A93,A101,A122,A143,A152,A174,0,0,24,6842,2,4,46,2,2,0
940,A14,A32,A40,A65,A72,A93,A101,A122,A143,A152,A174,0,0,12,3527,2,3,45,1,2,0
941,A14,A32,A40,A61,A73,A93,A101,A121,A143,A152,A172,1,1,10,1546,3,2,31,1,2,0
942,A14,A32,A42,A65,A74,A93,A101,A123,A142,A152,A173,0,0,24,929,4,2,31,1,1,0
943,A14,A34,A40,A61,A74,A93,A101,A121,A143,A152,A172,1,0,4,1455,2,1,42,3,2,0
944,A11,A32,A42,A61,A72,A92,A103,A122,A143,A151,A173,1,0,15,1845,4,1,46,1,1,0
945,A12,A30,A40,A63,A72,A92,A101,A123,A143,A152,A173,1,0,48,8358,1,1,30,2,1,0
946,A11,A31,A42,A63,A72,A93,A101,A124,A143,A153,A173,0,0,24,3349,4,4,30,1,2,1
947,A14,A32,A40,A65,A71,A93,A101,A124,A143,A152,A174,0,0,12,2859,4,4,38,1,1,0
948,A14,A32,A42,A61,A72,A94,A102,A122,A143,A152,A172,1,0,18,1533,4,1,43,1,2,1
949,A14,A32,A43,A62,A75,A93,A101,A123,A143,A152,A173,1,0,24,3621,2,4,31,2,1,1
950,A12,A34,A49,A61,A71,A94,A101,A123,A143,A152,A171,0,0,18,3590,3,3,40,3,2,0
951,A11,A33,A49,A61,A74,A93,A101,A123,A143,A152,A173,0,0,36,2145,2,1,24,2,1,1
952,A12,A32,A41,A63,A72,A92,A101,A123,A143,A151,A173,1,0,24,4113,3,4,28,1,1,1
953,A14,A32,A42,A61,A71,A92,A101,A123,A143,A152,A174,0,0,36,10974,4,2,26,2,1,1
954,A11,A32,A40,A61,A73,A92,A103,A122,A143,A152,A173,0,0,12,1893,4,4,29,1,1,0
955,A11,A34,A43,A64,A75,A92,A101,A122,A143,A151,A174,0,0,24,1231,4,4,57,2,1,0
956,A13,A34,A43,A65,A75,A93,A101,A122,A142,A152,A172,1,0,30,3656,4,4,49,2,1,0
957,A12,A34,A43,A61,A75,A93,A101,A121,A143,A152,A172,1,0,9,1154,2,4,37,3,1,0
958,A11,A32,A40,A61,A73,A93,A101,A123,A143,A152,A172,1,0,28,4006,3,2,45,1,1,1
959,A12,A32,A42,A62,A75,A93,A101,A124,A143,A153,A173,1,0,24,3069,4,4,30,1,1,0
960,A14,A34,A43,A61,A75,A94,A101,A121,A143,A151,A173,1,0,6,1740,2,2,30,2,1,0
961,A12,A33,A40,A61,A73,A91,A101,A122,A143,A152,A173,1,0,21,2353,1,4,47,2,1,0
962,A14,A32,A40,A65,A73,A93,A101,A124,A143,A152,A173,1,0,15,3556,3,2,29,1,1,0
963,A14,A32,A43,A63,A75,A93,A101,A123,A141,A152,A173,0,0,24,2397,3,2,35,2,1,1
964,A12,A32,A45,A61,A72,A94,A101,A122,A143,A152,A172,1,0,6,454,3,1,22,1,1,0
965,A12,A32,A43,A65,A73,A92,A101,A123,A143,A152,A173,1,0,30,1715,4,1,26,1,1,0
966,A12,A34,A43,A63,A73,A93,A101,A122,A143,A152,A172,1,0,27,2520,4,2,23,2,1,1
967,A14,A32,A43,A61,A75,A92,A101,A123,A141,A151,A174,0,0,15,3568,4,2,54,1,1,0
968,A14,A32,A43,A65,A74,A94,A101,A122,A143,A151,A173,0,0,42,7166,2,4,29,1,1,0
969,A11,A34,A40,A61,A73,A93,A101,A121,A143,A152,A172,1,0,11,3939,1,2,40,2,2,0
970,A12,A32,A45,A62,A73,A93,A103,A121,A143,A152,A173,1,0,15,1514,4,2,22,1,1,0
971,A14,A32,A40,A61,A73,A93,A101,A122,A143,A152,A172,1,0,24,7393,1,4,43,1,2,0
972,A11,A31,A40,A61,A71,A92,A102,A124,A143,A151,A171,1,0,24,1193,1,4,29,2,1,1
973,A11,A32,A49,A61,A75,A93,A102,A124,A143,A151,A173,1,0,60,7297,4,4,36,1,1,1
974,A14,A34,A43,A61,A73,A92,A101,A123,A143,A152,A173,0,0,30,2831,4,2,33,1,1,0
975,A13,A32,A43,A63,A73,A92,A101,A123,A143,A152,A172,1,0,24,1258,3,3,57,1,1,0
976,A12,A32,A43,A61,A73,A92,A103,A121,A143,A152,A173,1,0,6,753,2,3,64,1,1,0
977,A12,A33,A49,A65,A75,A93,A101,A122,A143,A152,A173,1,0,18,2427,4,2,42,2,1,0
978,A14,A33,A40,A61,A75,A93,A101,A123,A143,A152,A172,1,0,24,2538,4,4,47,2,2,1
979,A12,A31,A40,A62,A73,A94,A101,A122,A143,A151,A173,1,0,15,1264,2,2,25,1,1,1
980,A12,A34,A42,A61,A74,A93,A101,A122,A143,A152,A173,1,0,30,8386,2,2,49,1,1,1
981,A14,A32,A49,A61,A71,A93,A101,A123,A141,A151,A174,0,0,48,4844,3,2,33,1,1,1
982,A13,A32,A40,A62,A73,A92,A101,A123,A141,A152,A174,0,0,21,2923,1,1,28,1,1,0
983,A11,A32,A41,A61,A73,A93,A101,A122,A143,A152,A173,1,0,36,8229,2,2,26,1,2,1
984,A14,A34,A42,A61,A74,A93,A101,A122,A143,A152,A172,1,0,24,2028,2,2,30,2,1,0
985,A11,A34,A42,A61,A73,A92,A101,A122,A143,A151,A173,1,0,15,1433,4,3,25,2,1,0
986,A13,A30,A49,A61,A72,A91,A101,A122,A143,A152,A173,1,0,42,6289,2,1,33,2,1,0
987,A14,A32,A43,A62,A71,A92,A101,A121,A143,A152,A173,1,0,13,1409,2,4,64,1,1,0
988,A11,A32,A41,A61,A71,A93,A101,A124,A143,A153,A174,0,0,24,6579,4,2,29,1,1,0
989,A12,A34,A43,A61,A75,A93,A101,A122,A143,A152,A172,1,0,24,1743,4,2,48,2,1,0
990,A14,A34,A46,A65,A72,A93,A101,A122,A143,A152,A172,1,0,12,3565,2,1,37,2,2,0
991,A14,A31,A43,A62,A75,A93,A101,A123,A141,A152,A172,1,0,15,1569,4,4,34,1,2,0
992,A11,A32,A43,A65,A74,A94,A101,A123,A143,A151,A172,1,0,18,1936,2,4,23,2,1,0
993,A11,A32,A42,A61,A71,A93,A101,A122,A143,A152,A174,0,0,36,3959,4,3,30,1,1,0
994,A14,A32,A40,A65,A75,A93,A101,A123,A143,A152,A173,0,0,12,2390,4,3,50,1,1,0
995,A14,A32,A42,A61,A74,A92,A101,A121,A143,A152,A172,1,0,12,1736,3,4,31,1,1,0
