0,1,2,3,4,5
9.1,36.92,33.5972,31.9,1.27,1
2.57,48.68,12.51076,31.29,2.85,0
1.64,23.26,3.81464,36.9,-1.48,0
7.64,22.33,17.060119999999998,33.21,-4.75,1
8.43,48.7,41.0541,30.06,2.64,0
9.25,48.25,44.63125,32.95,3.89,0
2.66,42.52,11.31032,38.75,1.76,0
6.64,26.43,17.549519999999998,38.33,-4.56,1
1.51,20.55,3.10305,31.65,-0.87,0
7.85,38.14,29.9399,38.78,-4.29,0
4.75,39.82,18.9145,39.86,-1.34,0
1.14,40.8,4.651199999999999,36.35,4.48,1
9.96,49.83,49.63068,36.34,2.12,1
0.88,20.91,1.84008,36.98,-3.82,1
4.84,43.44,21.02496,30.68,2.78,0
1.75,45.15,7.90125,31.86,0.64,0
5.2,27.82,14.466400000000002,38.63,-1.39,1
2.32,41.06,9.52592,31.66,0.81,0
7.41,33.56,24.867960000000004,30.54,3.78,0
6.36,39.97,25.420920000000002,36.76,3.87,1
9.19,37.71,34.65549,37.73,-2.34,1
8.12,43.07,34.97284,39.25,2.85,1
5.23,32.4,16.9452,32.38,2.21,1
9.76,35.04,34.19904,33.63,4.2,0
9.21,48.23,44.419830000000005,30.16,3.2,0
5.82,36.8,21.4176,31.07,2.69,1
6.3,22.75,14.3325,35.49,-3.21,1
8.67,26.88,23.30496,34.38,-3.16,0
5.76,20.7,11.923199999999998,36.49,-4.13,1
0.58,41.02,2.3791599999999997,30.35,3.01,1
5.48,32.8,17.9744,36.0,-2.97,1
7.69,21.68,16.67192,31.89,-1.79,1
6.26,42.59,26.661340000000003,35.61,1.61,0
1.86,45.96,8.54856,38.36,3.05,1
0.72,36.06,2.59632,38.87,-3.81,0
3.5,49.48,17.317999999999998,30.1,2.29,0
2.61,48.14,12.56454,37.61,4.9,0
9.26,38.29,35.456540000000004,36.71,1.79,1
7.02,25.65,18.0063,38.71,-1.12,1
5.11,28.03,14.323330000000002,38.92,-4.96,1
2.74,22.48,6.1595200000000006,39.8,-0.1,0
0.74,34.83,2.5774199999999996,39.16,-4.47,1
3.16,31.17,9.849720000000001,39.94,-4.59,0
7.29,40.73,29.692169999999997,34.7,1.65,1
8.37,20.39,17.06643,30.68,-3.68,1
3.98,47.69,18.98062,32.78,0.31,0
7.89,32.1,25.326900000000002,32.85,-1.62,0
7.02,36.11,25.349219999999995,31.67,1.79,1
2.33,36.77,8.56741,32.67,4.87,1
6.5,25.81,16.7765,39.38,-1.2,1
0.52,24.16,1.25632,37.3,-2.62,1
8.92,43.61,38.90012,31.31,1.4,1
6.45,47.26,30.4827,33.15,2.77,1
6.93,34.75,24.08175,39.95,-1.14,1
9.9,41.81,41.39190000000001,37.38,4.97,1
7.39,35.23,26.034969999999998,36.98,-3.3,0
3.42,28.98,9.911159999999999,33.96,-2.59,1
8.48,43.66,37.02368,32.11,1.45,1
6.92,36.26,25.09192,36.21,4.56,1
9.94,45.97,45.694179999999996,36.4,2.3,1
5.35,37.43,20.02505,33.35,4.35,1
2.14,24.56,5.25584,34.38,-3.59,0
4.22,26.34,11.11548,32.56,-3.8,1
3.93,45.13,17.73609,33.0,1.87,0
3.39,22.78,7.722420000000001,33.75,-0.08,0
8.97,22.48,20.16456,38.15,-1.65,1
8.19,39.3,32.186699999999995,38.75,4.88,1
7.0,44.23,30.960999999999995,30.28,4.09,1
9.1,37.44,34.07039999999999,32.35,1.47,1
9.42,45.01,42.39942,38.83,4.2,1
5.93,46.64,27.657519999999998,36.93,2.27,1
9.45,44.04,41.617799999999995,36.47,4.21,1
9.81,20.23,19.845630000000003,32.53,-4.41,1
7.73,22.35,17.276550000000004,37.79,-2.3,1
6.57,39.47,25.93179,37.86,4.41,1
9.96,22.65,22.5594,37.44,-1.18,1
0.03,45.28,0.13584000000000002,38.71,2.7,1
8.48,39.26,33.29248,35.3,3.07,1
2.4,35.14,8.4336,36.62,-2.85,0
5.86,25.93,15.194980000000001,30.72,-4.98,1
1.29,42.89,5.53281,32.59,3.78,1
9.32,40.74,37.969680000000004,34.24,3.02,0
6.76,30.63,20.70588,36.63,-1.55,1
7.83,31.18,24.41394,34.94,-4.44,0
2.61,21.68,5.658479999999999,30.46,-2.03,0
4.99,49.6,24.750400000000003,33.81,2.09,0
9.37,24.38,22.844059999999995,39.79,-1.91,1
1.03,28.39,2.92417,36.7,-1.71,0
8.0,20.75,16.6,31.05,-3.7,1
9.79,36.95,36.17405,38.82,-3.65,1
4.56,31.89,14.541839999999999,34.89,-1.69,0
9.71,22.8,22.138800000000003,31.53,-2.51,0
3.16,33.16,10.478559999999998,36.81,-1.16,0
0.62,35.56,2.20472,35.88,-1.73,0
9.86,45.87,45.227819999999994,30.04,4.81,0
3.05,41.11,12.538549999999999,37.27,2.12,0
1.4,34.39,4.8146,34.23,0.91,0
9.49,26.51,25.15799,37.16,-4.35,1
2.64,25.52,6.73728,30.81,-1.83,0
5.07,36.26,18.38382,38.43,-2.31,0
8.8,22.77,20.0376,37.56,-0.01,1
8.9,34.67,30.856300000000005,30.95,1.73,0
7.48,29.76,22.26048,35.36,-1.95,1
7.32,45.5,33.306,39.97,3.92,1
3.53,22.77,8.037809999999999,33.04,-4.36,1
4.84,33.72,16.320479999999996,31.49,2.82,0
2.41,28.61,6.895010000000001,33.34,-3.13,0
8.04,37.5,30.149999999999995,33.58,2.62,1
8.29,44.07,36.534029999999994,37.19,0.07,1
8.42,28.7,24.165399999999998,39.68,-0.18,1
9.74,30.56,29.76544,36.06,-3.25,1
4.12,32.02,13.192240000000002,37.68,-3.76,0
6.48,35.28,22.86144,31.24,3.01,1
5.45,36.56,19.9252,37.09,-1.38,0
2.38,37.8,8.996399999999998,37.55,1.18,0
4.53,39.28,17.79384,35.49,1.37,0
1.1,29.37,3.2307,34.77,-2.43,0
6.2,43.31,26.852200000000003,39.67,0.06,0
8.17,38.71,31.62607,35.71,3.62,1
5.85,36.38,21.2823,39.8,-3.13,0
0.56,21.09,1.18104,36.26,-0.44,0
0.25,42.12,1.053,39.58,3.02,1
6.49,48.21,31.28829,37.41,0.59,0
2.79,26.43,7.37397,38.05,-2.46,0
9.62,49.12,47.25344,33.3,3.66,0
5.11,46.53,23.77683,32.78,3.18,1
3.17,32.43,10.28031,36.04,-2.39,0
0.81,41.9,3.3939,30.71,0.06,0
2.4,43.58,10.4592,32.46,1.75,0
9.7,30.12,29.2164,30.41,-0.13,0
8.07,29.25,23.604750000000003,38.64,-3.95,1
9.45,31.65,29.909249999999997,35.5,-3.29,1
4.7,25.47,11.9709,35.5,-3.85,0
9.72,45.16,43.89552,35.62,4.95,1
5.76,20.3,11.6928,30.36,-2.3,1
7.58,39.77,30.145660000000003,32.18,0.14,1
3.16,26.97,8.52252,30.4,-1.97,1
0.77,44.95,3.46115,35.81,1.71,0
3.54,24.39,8.634060000000002,38.62,-3.2,0
9.58,38.52,36.90216,30.68,0.04,1
5.69,49.5,28.1655,35.44,1.6,0
8.2,32.05,26.280999999999995,31.95,2.33,0
8.44,39.39,33.24516,31.04,1.36,1
3.65,24.42,8.913300000000001,39.83,-2.66,0
5.24,30.76,16.11824,33.11,-2.48,1
4.2,32.46,13.633200000000002,32.43,4.23,0
1.72,28.43,4.88996,38.24,-1.59,0
5.63,23.13,13.02219,37.52,-1.48,1
8.46,29.76,25.17696,39.68,-2.18,1
8.01,44.45,35.60445,39.58,4.85,1
5.65,45.71,25.826150000000002,31.39,1.43,1
4.53,49.64,22.48692,33.92,1.66,0
2.05,35.71,7.32055,37.59,-3.94,0
2.25,24.24,5.454,30.76,-0.08,0
3.94,22.58,8.896519999999999,38.59,-4.74,0
0.86,29.38,2.52668,37.69,-0.08,0
6.34,24.44,15.49496,34.15,-0.13,1
7.84,48.98,38.40032,36.92,2.23,1
7.25,34.8,25.229999999999997,36.9,-0.1,1
2.44,38.3,9.345199999999998,36.12,4.7,1
1.55,25.0,3.875,39.32,-3.82,1
4.31,47.81,20.606109999999997,30.65,1.17,0
3.92,49.39,19.36088,39.84,0.85,0
2.03,37.32,7.575959999999999,38.62,-4.56,0
7.5,31.16,23.369999999999997,38.0,-1.87,1
2.17,26.46,5.74182,36.98,-4.44,1
2.98,26.08,7.771839999999999,39.92,-2.1,0
1.74,39.32,6.841679999999999,36.47,3.48,1
3.34,24.69,8.24646,32.96,-1.8,1
8.11,36.28,29.42308,34.07,4.55,1
7.89,28.65,22.60485,38.38,-1.26,1
1.11,30.36,3.3699600000000003,37.32,-3.22,1
6.13,31.27,19.16851,31.38,-0.12,1
6.27,40.92,25.65684,38.64,4.24,1
9.54,30.57,29.163779999999996,36.98,-2.27,1
4.01,30.88,12.382879999999998,35.25,-3.03,0
3.57,34.99,12.49143,34.16,4.92,0
4.52,34.01,15.372519999999998,31.7,2.08,0
9.21,30.44,28.035240000000005,34.91,-0.06,0
7.54,27.55,20.7727,33.39,-2.18,0
0.6,42.32,2.5392,35.13,3.03,1
2.11,35.8,7.553799999999998,31.08,2.39,0
8.4,24.22,20.3448,34.35,-1.78,0
3.88,46.69,18.11572,37.24,2.37,0
3.99,37.53,14.974470000000002,39.62,-2.24,0
8.67,33.36,28.92312,31.34,4.74,0
5.25,33.31,17.48775,30.26,1.28,1
3.71,34.5,12.7995,36.08,-1.2,0
3.96,43.3,17.1468,32.48,4.07,0
3.43,41.13,14.107590000000002,36.49,4.55,0
9.48,44.7,42.375600000000006,37.78,3.78,1
5.67,48.86,27.70362,30.49,0.73,1
6.36,36.18,23.01048,34.39,0.75,1
5.53,49.84,27.56152,30.99,2.09,1
9.98,42.46,42.375080000000004,30.75,4.71,0
3.18,43.38,13.794840000000002,39.05,1.04,0
3.82,37.44,14.302079999999998,35.07,3.91,0
0.58,20.92,1.21336,34.68,-3.09,0
2.42,23.44,5.67248,31.45,-2.7,0
5.67,31.69,17.96823,39.66,-1.74,1
8.78,28.03,24.61034,37.63,-0.27,1
5.66,32.18,18.21388,37.16,-0.96,1
0.92,41.92,3.85664,39.79,3.9,1
5.48,40.52,22.204960000000003,38.63,4.71,1
5.58,27.35,15.2613,30.73,-3.31,1
2.02,46.04,9.30008,39.07,0.9,0
5.97,41.22,24.60834,30.48,4.2,1
9.85,46.54,45.841899999999995,32.48,1.38,1
1.26,42.7,5.3802,32.96,0.9,0
5.39,28.17,15.183629999999999,39.11,-2.1,1
2.15,30.27,6.50805,35.8,-2.96,1
9.26,32.74,30.317240000000005,38.21,-1.06,1
3.82,42.55,16.254099999999998,39.86,1.96,0
6.86,27.28,18.714080000000003,30.98,-4.51,1
6.22,39.15,24.3513,34.99,3.25,1
8.94,33.15,29.6361,35.41,-2.6,1
0.14,30.8,0.4312,39.02,-4.88,1
7.2,32.23,23.205599999999997,39.83,-2.63,1
2.3,47.61,10.950299999999999,32.05,0.91,0
9.04,28.41,25.68264,30.88,-0.91,0
1.12,28.76,3.2211200000000004,34.48,-1.54,0
4.61,35.03,16.14883,36.62,-3.91,0
8.1,22.33,18.0873,31.96,-4.21,1
0.66,30.57,2.01762,36.9,-4.45,1
4.14,30.44,12.60216,32.08,-2.59,1
6.91,39.59,27.356690000000004,37.46,0.08,0
5.24,25.2,13.2048,30.98,-1.01,1
8.15,47.68,38.8592,34.93,0.8,1
5.54,25.02,13.861080000000001,35.45,-0.86,1
4.98,23.05,11.478900000000001,33.62,-2.7,1
2.91,45.92,13.362720000000001,30.05,0.46,0
5.74,28.33,16.261419999999998,32.77,-0.57,1
6.31,33.59,21.19529,30.01,4.04,0
6.29,22.29,14.020409999999998,30.45,-3.63,1
4.0,36.55,14.62,36.98,-0.16,0
8.63,41.49,35.805870000000006,34.86,3.06,0
7.12,25.67,18.277040000000003,37.46,-2.15,1
4.75,33.13,15.73675,36.04,-3.34,0
7.38,28.0,20.663999999999998,31.71,-1.48,0
6.26,39.15,24.5079,30.91,0.38,1
8.61,37.26,32.080859999999994,31.57,1.67,1
7.54,32.03,24.15062,34.76,-0.27,0
6.7,20.31,13.6077,38.09,-2.26,1
8.7,35.21,30.6327,35.06,0.54,0
1.81,40.14,7.26534,37.64,2.75,1
7.86,36.6,28.767600000000005,33.14,0.42,1
5.28,33.0,17.424,39.92,-4.73,1
8.49,46.44,39.42756,33.52,1.91,1
1.74,23.28,4.05072,38.64,-3.8,1
6.75,26.88,18.144,31.05,-2.02,1
8.62,36.37,31.350939999999998,38.09,-4.52,0
7.79,46.45,36.18455,39.27,3.02,1
5.21,47.3,24.6433,34.25,3.82,1
1.35,30.63,4.135050000000001,37.74,-4.48,1
9.8,46.6,45.668000000000006,34.93,2.87,0
5.63,20.33,11.445789999999999,39.03,-4.02,1
1.7,25.06,4.260199999999999,36.84,-3.76,1
9.14,47.1,43.049400000000006,36.76,1.87,1
3.93,23.7,9.3141,36.38,-0.05,0
1.89,24.27,4.58703,33.75,-2.95,0
7.9,48.91,38.6389,38.27,1.26,1
3.92,32.5,12.739999999999998,31.57,1.3,0
7.76,27.83,21.596079999999997,34.23,-3.1,0
1.72,21.21,3.64812,33.19,-1.78,0
4.04,30.0,12.120000000000001,35.98,-2.48,0
2.75,41.28,11.352,38.78,2.02,0
6.62,28.99,19.19138,37.74,-4.27,1
9.35,27.2,25.432,32.46,-3.53,0
3.64,33.81,12.306840000000001,31.25,3.62,0
3.14,41.22,12.94308,31.71,3.5,0
9.86,22.8,22.4808,30.67,-0.73,0
9.27,48.25,44.72775,38.82,2.18,1
7.95,32.11,25.527449999999998,34.37,-3.32,0
7.19,42.19,30.334609999999998,37.67,1.63,0
1.26,39.66,4.997159999999999,30.46,4.86,1
7.08,26.65,18.868199999999998,37.25,-1.42,1
4.46,30.8,13.736799999999999,30.54,2.18,0
1.2,26.91,3.2292,35.66,-4.1,1
9.52,30.95,29.4644,39.84,-0.81,1
3.15,43.22,13.6143,32.7,0.52,0
7.13,41.14,29.332819999999998,36.39,4.49,1
5.55,23.94,13.2867,30.53,-0.29,1
6.61,47.59,31.45699,35.78,1.89,1
1.22,48.03,5.85966,37.01,1.32,0
6.81,22.33,15.206729999999999,32.8,-0.06,1
6.63,22.29,14.778270000000001,31.47,-2.77,1
1.16,28.44,3.29904,37.2,-0.67,0
8.25,27.98,23.0835,38.14,-1.36,1
4.04,25.58,10.33432,33.84,-0.41,0
3.35,30.35,10.167250000000001,34.7,-1.73,0
6.07,28.57,17.341990000000003,31.19,-4.03,1
2.95,43.24,12.7558,36.44,2.42,0
4.44,43.12,19.14528,32.75,4.09,0
4.23,38.41,16.24743,37.88,0.12,0
6.81,42.81,29.153609999999997,31.44,2.51,1
6.49,49.48,32.11252,32.37,0.36,1
2.25,42.41,9.54225,34.71,3.78,1
1.26,42.05,5.298299999999999,33.64,3.64,1
3.12,47.77,14.904240000000001,36.84,1.07,0
0.88,32.08,2.8230399999999998,32.53,-1.11,0
7.33,46.71,34.23843,30.6,0.9,1
7.63,25.74,19.63962,39.88,-4.59,1
9.1,39.29,35.7539,39.64,-0.5,1
2.12,23.9,5.0668,34.51,-0.67,0
1.12,48.58,5.4409600000000005,34.65,0.13,0
4.41,21.31,9.39771,38.7,-4.9,0
3.36,32.92,11.061119999999999,30.3,1.14,0
1.71,42.3,7.2333,34.17,4.07,1
2.99,48.9,14.621100000000002,30.77,3.46,0
0.19,49.51,0.94069,32.66,0.43,0
6.02,35.49,21.36498,34.87,3.93,1
0.32,49.8,1.5936,36.86,2.68,1
9.39,29.87,28.04793,34.33,-4.25,0
4.58,36.49,16.71242,39.43,-0.8,0
7.6,37.36,28.3936,33.13,4.51,1
4.64,21.97,10.194079999999998,35.23,-4.81,0
8.06,49.41,39.82446,30.65,0.27,1
5.13,32.32,16.58016,30.91,4.52,1
3.38,20.26,6.847880000000001,38.89,-0.25,0
2.57,46.84,12.03788,32.87,2.83,0
8.15,23.0,18.745,32.62,-0.53,1
9.94,36.79,36.56926,39.74,-1.52,1
8.29,39.47,32.72062999999999,39.47,-4.2,1
0.82,40.67,3.3349400000000005,31.77,1.32,0
5.41,30.13,16.30033,31.62,-0.66,1
2.53,49.83,12.60699,39.54,0.34,0
1.97,43.33,8.53601,37.35,0.71,0
2.06,32.78,6.752680000000001,39.57,-4.91,1
6.83,35.94,24.547019999999996,38.7,-1.09,0
2.66,21.62,5.750920000000001,37.16,-2.13,0
0.09,40.47,0.36422999999999994,31.89,4.86,1
2.71,35.45,9.606950000000001,31.92,2.03,0
3.42,41.33,14.13486,38.67,0.76,0
9.02,47.22,42.592439999999996,35.42,2.2,1
4.8,33.6,16.128,39.73,-3.9,0
6.69,40.5,27.0945,35.64,2.58,1
6.84,27.73,18.96732,34.15,-3.19,1
9.48,34.41,32.62068,39.4,-1.49,1
8.54,47.56,40.61624,39.65,3.91,1
1.52,20.62,3.13424,30.71,-4.64,0
1.11,23.91,2.6540100000000004,32.77,-0.68,0
9.13,45.31,41.368030000000005,32.43,3.46,0
9.58,26.01,24.91758,33.51,-2.79,0
5.1,39.37,20.078699999999998,31.07,3.03,1
5.56,22.86,12.710159999999998,38.49,-1.03,1
6.49,43.75,28.39375,39.73,0.52,0
0.5,20.65,1.0325,30.08,-2.44,0
8.72,31.26,27.258720000000004,30.37,2.74,0
9.08,25.24,22.91792,33.77,-0.89,0
9.38,41.14,38.58932,39.85,2.23,1
1.78,44.71,7.95838,38.74,3.39,1
2.56,40.03,10.24768,34.5,3.43,0
5.34,35.61,19.01574,34.85,2.27,1
4.61,41.18,18.983980000000003,31.79,3.74,0
8.61,28.77,24.77097,37.02,-3.2,1
3.14,23.6,7.410400000000001,36.77,-4.47,0
1.82,27.7,5.0414,31.99,-2.95,0
9.01,28.15,25.363149999999997,38.37,-1.29,1
2.66,25.63,6.8175799999999995,37.58,-2.04,0
2.47,23.91,5.90577,39.36,-3.79,1
3.69,41.36,15.261840000000001,34.6,4.61,0
0.16,42.73,0.68368,33.66,2.69,1
2.74,46.25,12.672500000000001,35.62,1.59,0
3.66,24.49,8.963339999999999,37.11,-2.38,0
2.49,42.44,10.56756,37.03,2.45,0
5.1,24.31,12.398099999999998,37.69,-1.01,1
3.79,25.18,9.54322,34.27,-4.11,1
0.32,37.91,1.21312,38.11,-1.05,0
5.61,48.79,27.371190000000002,34.18,1.82,1
7.98,28.27,22.55946,32.85,-0.32,0
0.34,41.64,1.4157600000000001,38.59,0.31,0
8.4,49.26,41.3784,34.66,0.39,1
7.9,36.22,28.613799999999998,39.92,-1.18,0
8.01,34.8,27.8748,36.76,-2.0,1
0.11,43.05,0.47355,34.81,3.54,1
9.21,20.45,18.83445,36.84,-2.34,1
5.26,22.35,11.7561,32.56,-3.64,1
1.44,25.85,3.7224000000000004,31.74,-0.48,0
3.42,28.79,9.84618,33.61,-3.64,1
1.8,40.46,7.2828,39.45,4.96,1
1.87,32.4,6.0588,32.5,-4.84,0
9.48,33.39,31.653720000000003,39.79,-4.3,1
4.2,45.62,19.1604,32.12,3.37,0
2.6,33.03,8.5878,38.13,-4.91,0
6.15,34.93,21.48195,39.75,-3.1,1
6.97,27.11,18.89567,35.93,-4.71,1
1.28,49.03,6.2758400000000005,38.32,2.98,1
1.52,49.93,7.589360000000001,31.75,3.04,1
9.92,49.99,49.59008,37.21,1.97,1
8.84,31.57,27.90788,32.53,-1.42,0
7.53,38.41,28.922729999999994,30.34,4.89,1
9.78,46.42,45.398759999999996,37.53,0.17,1
2.34,44.96,10.52064,34.56,4.37,0
9.48,24.64,23.35872,39.4,-3.77,1
1.01,29.12,2.94112,35.43,-0.38,0
8.42,21.98,18.50716,38.4,-1.66,1
0.75,49.83,3.7372500000000004,36.62,4.47,1
2.55,24.39,6.21945,38.18,-4.29,1
1.81,30.42,5.50602,30.35,0.23,0
2.14,38.65,8.2711,31.9,2.23,0
5.99,20.02,11.99198,31.03,-1.17,1
3.72,21.09,7.84548,33.37,-2.14,1
2.3,33.98,7.815399999999999,33.21,4.0,0
1.97,42.28,8.32916,37.97,0.67,0
8.23,42.55,35.018649999999994,34.35,2.5,1
0.83,47.42,3.9358600000000004,30.13,4.51,1
2.61,32.9,8.586899999999998,39.36,-4.24,0
3.97,23.26,9.23422,39.92,-3.13,0
0.93,25.48,2.36964,30.1,-1.78,0
1.69,45.97,7.768929999999999,31.84,1.82,0
9.49,32.58,30.918419999999998,35.88,-2.82,1
8.75,20.2,17.675,38.88,-1.63,1
1.2,46.39,5.5668,31.15,1.76,0
2.26,35.7,8.068200000000001,32.63,1.93,0
2.92,30.77,8.98484,35.97,-0.49,0
3.29,45.87,15.09123,38.48,0.24,0
8.89,33.75,30.003750000000004,38.64,-1.13,1
5.81,47.35,27.51035,33.24,1.23,1
7.2,31.83,22.9176,30.65,2.63,0
2.39,44.0,10.516000000000002,32.76,4.63,0
9.24,35.51,32.81124,33.81,0.71,1
4.35,23.52,10.231199999999998,33.6,-4.09,1
1.48,37.38,5.53224,39.21,-3.66,0
4.52,41.13,18.59076,31.94,1.58,0
3.17,29.49,9.34833,30.56,-1.64,0
2.42,40.02,9.68484,34.37,1.04,0
2.69,26.38,7.09622,34.48,-0.36,0
8.99,39.99,35.951010000000004,31.31,1.23,1
3.78,20.06,7.582679999999999,31.03,-3.91,1
7.0,45.43,31.801,36.95,4.96,1
0.35,49.03,1.7160499999999999,38.61,2.24,1
0.62,29.86,1.85132,31.78,-3.93,0
0.78,27.43,2.13954,33.5,-1.26,0
4.58,22.74,10.414919999999999,30.66,-4.32,1
7.82,32.52,25.430640000000004,31.47,1.13,0
8.72,23.87,20.814640000000004,32.07,-0.41,0
9.85,24.36,23.9946,37.04,-3.8,1
2.09,35.92,7.50728,31.84,0.64,0
5.2,47.3,24.595999999999997,32.21,0.97,1
3.67,48.64,17.85088,34.3,3.37,0
7.53,30.03,22.612590000000004,33.29,-3.18,0
4.15,48.62,20.1773,32.78,2.89,0
1.11,31.78,3.5275800000000004,35.8,-0.23,0
1.63,26.3,4.2869,36.36,-3.41,1
7.54,42.57,32.09778,36.11,1.96,1
8.85,33.57,29.709449999999997,35.39,-4.82,1
9.82,22.22,21.82004,39.64,-1.07,1
1.17,36.18,4.23306,36.04,3.0,1
3.15,44.23,13.932449999999998,38.82,1.87,0
9.11,35.87,32.677569999999996,35.31,2.9,1
9.41,26.26,24.71066,33.18,-4.85,0
8.45,38.1,32.1945,35.81,1.04,1
8.53,27.97,23.85841,30.43,-3.67,0
3.26,22.15,7.2208999999999985,30.72,-1.54,0
2.68,20.99,5.62532,39.48,-2.02,0
0.03,48.9,0.1467,36.61,0.12,0
8.36,44.14,36.90104,34.63,1.58,1
7.18,33.14,23.79452,35.28,-4.43,1
4.54,42.53,19.30862,34.64,4.97,0
9.98,48.0,47.904,30.54,0.36,1
2.64,24.98,6.594720000000001,31.64,-2.32,0
9.0,38.8,34.92,31.3,1.58,1
6.62,42.61,28.207819999999998,39.83,0.41,0
9.58,47.56,45.56248000000001,34.21,2.3,1
0.7,30.4,2.1279999999999997,34.68,-4.98,0
8.45,37.63,31.79735,36.89,4.3,1
2.47,21.27,5.253690000000001,30.27,-1.76,0
4.05,37.61,15.232049999999997,36.99,4.59,0
0.56,28.69,1.60664,32.15,-0.5,0
5.47,28.73,15.715309999999999,31.29,-3.12,1
2.78,33.72,9.37416,38.09,-2.24,0
2.89,39.6,11.4444,37.7,0.26,0
3.81,30.4,11.5824,33.53,-0.9,0
7.88,46.68,36.78384,34.63,3.83,0
0.21,43.24,0.9080400000000001,30.02,2.7,1
0.73,27.27,1.99071,37.45,-4.73,1
5.93,23.71,14.060030000000001,35.5,-3.29,1
9.91,40.47,40.10577,39.21,1.0,1
1.34,48.21,6.46014,35.72,2.45,1
8.25,48.16,39.732,36.94,1.87,1
0.92,49.45,4.5494,38.78,3.8,1
1.76,30.8,5.4208,36.65,-3.96,1
5.77,47.1,27.1767,38.63,1.47,0
7.19,20.08,14.437520000000001,35.72,-0.23,1
3.45,42.32,14.600400000000002,33.39,2.58,0
8.66,24.12,20.88792,30.99,-0.75,0
1.67,42.12,7.034039999999999,33.75,2.69,1
7.83,46.18,36.15894,32.55,1.09,1
5.24,47.99,25.146760000000004,35.0,1.2,1
5.88,31.61,18.586679999999998,36.13,-4.98,1
2.7,39.58,10.6866,36.8,4.25,0
1.63,48.56,7.91528,32.31,0.62,0
4.9,48.18,23.608200000000004,32.75,0.75,0
4.48,20.31,9.09888,30.85,-2.55,1
2.69,21.46,5.772740000000001,32.35,-2.26,0
4.27,38.53,16.45231,38.55,-4.27,0
7.83,42.71,33.44193,30.34,3.93,0
6.29,20.98,13.19642,39.15,-4.59,1
0.27,26.78,0.72306,32.37,-1.76,0
1.94,22.03,4.27382,30.69,-3.55,0
4.76,32.5,15.469999999999999,35.06,-4.77,0
8.69,37.15,32.28335,35.19,1.53,1
8.73,42.65,37.23345,30.36,1.9,1
8.04,32.23,25.912919999999996,37.45,-2.3,1
2.16,33.42,7.21872,34.74,-2.42,1
2.22,41.8,9.2796,33.05,4.88,1
4.38,43.34,18.98292,35.62,4.76,0
4.94,45.51,22.48194,31.75,4.69,0
7.92,29.87,23.657040000000002,33.85,-1.19,0
4.94,49.67,24.536980000000003,32.68,1.84,0
1.83,20.84,3.81372,37.7,-2.5,1
0.69,35.46,2.4467399999999997,30.42,4.81,1
9.75,36.32,35.412,35.57,3.73,1
6.72,22.89,15.382079999999998,33.07,-0.4,1
5.09,20.04,10.20036,30.67,-4.15,1
7.73,43.31,33.47863,32.72,4.67,0
0.75,24.01,1.80075,33.22,-4.93,0
1.18,24.58,2.9004399999999997,33.13,-4.88,0
1.01,36.56,3.6925600000000003,33.32,3.99,1
3.81,44.85,17.08785,35.5,4.41,0
6.31,22.87,14.430969999999999,34.69,-1.42,1
0.23,44.35,1.02005,39.19,4.54,1
0.33,37.62,1.24146,38.28,-2.38,0
9.45,33.64,31.789799999999996,32.82,4.54,0
1.64,38.47,6.30908,36.39,1.72,0
7.7,36.97,28.4669,37.05,-2.55,0
4.8,22.91,10.9968,35.52,-0.36,0
8.74,44.74,39.10276,31.29,3.26,0
4.56,47.77,21.78312,32.18,4.55,0
4.95,36.48,18.0576,31.73,4.69,0
3.49,27.52,9.60448,34.89,-2.77,1
6.05,38.69,23.407449999999997,32.15,2.7,1
6.61,20.2,13.3522,35.47,-2.7,1
8.73,23.94,20.899620000000002,37.95,-0.56,1
7.86,24.24,19.05264,34.61,-4.52,1
8.67,42.58,36.91686,35.72,2.39,1
2.93,47.39,13.88527,31.71,3.07,0
1.75,26.16,4.578,38.66,-0.92,0
7.27,25.25,18.356749999999998,33.1,-2.35,1
2.75,23.16,6.369,35.16,-1.72,0
5.16,27.04,13.952639999999999,39.08,-1.06,1
0.74,26.65,1.9721,37.49,-1.55,0
1.25,45.0,5.625,36.94,1.67,0
3.24,33.28,10.782720000000001,38.19,-0.52,0
5.57,35.96,20.02972,39.4,-0.74,0
3.65,33.33,12.165449999999998,39.53,-0.48,0
1.0,26.63,2.663,30.83,-2.09,0
0.52,46.8,2.4335999999999998,36.86,1.9,0
5.84,30.21,17.64264,33.68,-1.05,1
2.64,21.78,5.749920000000001,37.72,-1.47,0
0.93,40.3,3.7479,36.7,1.71,0
3.19,20.06,6.399139999999999,31.37,-0.03,0
2.8,44.62,12.493599999999997,35.34,3.05,0
3.4,48.75,16.575,30.79,3.09,0
8.39,43.31,36.33709,38.17,1.02,1
5.95,30.4,18.088,36.36,-0.85,1
6.92,21.39,14.80188,39.24,-4.93,1
4.92,32.75,16.113,37.14,-3.81,0
4.02,37.1,14.9142,32.89,2.72,0
7.84,21.61,16.942239999999998,33.86,-2.61,1
9.99,29.62,29.59038,30.11,-3.3,0
6.84,49.81,34.07004,31.61,2.09,1
8.63,30.13,26.002190000000002,38.91,-1.25,1
1.94,29.19,5.66286,38.24,-4.32,1
7.2,49.49,35.6328,31.3,3.75,0
6.69,28.79,19.26051,31.82,-1.4,1
