,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,output
631,1,0,1,0,1,other,other,home,mother,0,0,0,0,1,1,1,0,18,1,1,4,3,0,4,3,2,1,2,4,4,1
632,1,0,1,0,1,at_home,other,course,other,0,1,0,0,1,1,1,1,19,1,1,2,2,1,4,3,3,1,1,3,4,0
633,1,0,1,1,1,teacher,services,course,mother,0,0,0,1,1,1,1,0,18,4,4,1,2,0,5,4,3,3,4,2,1,1
634,1,0,0,0,1,other,other,home,mother,0,0,0,0,1,1,1,1,18,3,3,1,2,0,4,1,3,1,2,1,1,1
635,1,0,1,0,1,at_home,other,reputation,mother,0,1,0,1,0,1,1,0,17,3,1,1,2,0,4,5,4,2,3,1,10,0
636,1,1,0,0,1,teacher,teacher,home,father,0,0,0,1,0,1,1,0,18,4,4,1,2,0,3,2,4,1,4,2,4,1
637,1,1,1,0,1,other,other,other,mother,0,0,0,1,0,1,1,1,18,2,1,2,1,0,4,4,3,1,3,5,0,0
638,1,1,0,0,1,other,services,home,father,0,0,0,1,1,1,1,0,17,2,3,2,2,0,4,4,3,1,1,3,4,1
639,1,1,1,0,1,other,services,other,mother,0,0,0,0,1,1,0,0,19,1,1,2,1,1,4,3,2,1,3,5,0,0
640,1,1,1,0,1,other,other,home,father,0,0,1,0,1,1,0,0,18,4,2,2,1,1,5,4,3,4,3,3,0,0
641,1,0,1,0,1,at_home,other,other,mother,0,0,0,0,1,1,0,0,18,2,2,2,3,0,5,3,3,1,3,4,0,1
642,1,0,0,0,1,teacher,other,other,mother,0,0,0,0,1,1,1,0,17,4,3,2,2,0,5,5,4,1,1,1,0,0
643,1,0,1,0,1,teacher,at_home,reputation,mother,0,1,0,1,1,1,1,1,18,4,4,3,1,0,4,4,3,2,2,5,4,0
644,1,0,1,0,1,services,other,course,mother,0,0,0,1,0,1,1,0,19,2,3,1,3,1,5,4,2,1,2,5,4,0
645,1,0,0,1,1,teacher,services,course,mother,0,1,0,0,1,1,1,0,18,3,1,1,2,0,4,3,4,1,1,1,4,1
646,1,0,0,0,1,other,other,course,mother,0,0,0,1,1,1,0,0,18,1,1,2,2,0,1,1,1,1,1,5,6,0
647,1,1,0,1,1,services,services,course,mother,0,0,0,0,0,1,1,0,17,3,1,2,1,0,2,4,5,3,4,2,6,0
648,1,1,1,1,1,services,other,course,mother,0,0,0,0,0,1,1,0,18,3,2,3,1,0,4,4,1,3,4,5,4,0
